"","min_2","max_other","target_score","gene","rank"
"CLEC4G",0,1.56,-1.56,"CLEC4G",13149
"NR2F6",0.89,2.45,-1.56,"NR2F6",13150
"ZNF208",0.02,1.58,-1.56,"ZNF208",13151
"GEMIN7",1.56,3.12,-1.56,"GEMIN7",13152
"KLHL5",1.16,2.72,-1.56,"KLHL5",13153
"DFFB",0.5,2.07,-1.57,"DFFB",13154
"CTBS",2.56,4.13,-1.57,"CTBS",13155
"XPR1",0.68,2.25,-1.57,"XPR1",13156
"B4GALT4",1.37,2.94,-1.57,"B4GALT4",13157
"TCOF1",2.16,3.73,-1.57,"TCOF1",13158
"ACTR3C",0.54,2.11,-1.57,"ACTR3C",13159
"ASH2L",2.02,3.59,-1.57,"ASH2L",13160
"ZFAND1",2.22,3.79,-1.57,"ZFAND1",13161
"MSANTD3",0.4,1.97,-1.57,"MSANTD3",13162
"RELT",0.85,2.42,-1.57,"RELT",13163
"RMDN3",1.35,2.92,-1.57,"RMDN3",13164
"BCKDK",2.21,3.78,-1.57,"BCKDK",13165
"OGFOD3",1.73,3.3,-1.57,"OGFOD3",13166
"GALNT1",1.29,2.86,-1.57,"GALNT1",13167
"SLC14A1",0.1,1.67,-1.57,"SLC14A1",13168
"MOCS3",0.5,2.07,-1.57,"MOCS3",13169
"TLR5",0,1.57,-1.57,"TLR5",13170
"IL18RAP",1.28,2.85,-1.57,"IL18RAP",13171
"HS6ST1",0.02,1.59,-1.57,"HS6ST1",13172
"GUCY1A3",0.01,1.58,-1.57,"GUCY1A3",13173
"WWC2",0.01,1.58,-1.57,"WWC2",13174
"RGMB",0.03,1.6,-1.57,"RGMB",13175
"SLC9A7",0.19,1.76,-1.57,"SLC9A7",13176
"SUSD1",0.24,1.81,-1.57,"SUSD1",13177
"HTR3A",0,1.57,-1.57,"HTR3A",13178
"ARHGAP5",1.14,2.71,-1.57,"ARHGAP5",13179
"ABHD17C",0.22,1.79,-1.57,"ABHD17C",13180
"MTCL1",0,1.57,-1.57,"MTCL1",13181
"CCL25",0,1.57,-1.57,"CCL25",13182
"SLC5A1",0,1.57,-1.57,"SLC5A1",13183
"MAGOH",3.83,5.4,-1.57,"MAGOH",13184
"PIGK",1.67,3.24,-1.57,"PIGK",13185
"EIF2AK1",2.87,4.44,-1.57,"EIF2AK1",13186
"PJA1",0.57,2.14,-1.57,"PJA1",13187
"CDKN1B",3.54,5.11,-1.57,"CDKN1B",13188
"BORA",0.65,2.22,-1.57,"BORA",13189
"DCTPP1",2.62,4.19,-1.57,"DCTPP1",13190
"DCTN3",3.77,5.35,-1.58,"DCTN3",13191
"MAPK1IP1L",3.52,5.1,-1.58,"MAPK1IP1L",13192
"ATAT1",0.49,2.07,-1.58,"ATAT1",13193
"KLHL7",0.95,2.53,-1.58,"KLHL7",13194
"TNS3",0.8,2.38,-1.58,"TNS3",13195
"TOR4A",0.3,1.88,-1.58,"TOR4A",13196
"DNMBP",0.07,1.65,-1.58,"DNMBP",13197
"TNFRSF11A",0.08,1.66,-1.58,"TNFRSF11A",13198
"ZNF358",0.11,1.69,-1.58,"ZNF358",13199
"POLR3H",1.3,2.88,-1.58,"POLR3H",13200
"YBEY",1.43,3.01,-1.58,"YBEY",13201
"HES6",0.5,2.08,-1.58,"HES6",13202
"C3orf18",0.22,1.8,-1.58,"C3orf18",13203
"FAM3D",0,1.58,-1.58,"FAM3D",13204
"FAM19A1",0,1.58,-1.58,"FAM19A1",13205
"SSBP2",0.22,1.8,-1.58,"SSBP2",13206
"AP3S1",3.25,4.83,-1.58,"AP3S1",13207
"KATNA1",1.87,3.45,-1.58,"KATNA1",13208
"SND1",2.16,3.74,-1.58,"SND1",13209
"ARSD",0.36,1.94,-1.58,"ARSD",13210
"CLCN4",0,1.58,-1.58,"CLCN4",13211
"TMEM67",0.22,1.8,-1.58,"TMEM67",13212
"TPM2",1.33,2.91,-1.58,"TPM2",13213
"NMRK1",2.07,3.65,-1.58,"NMRK1",13214
"CCDC85B",4.41,5.99,-1.58,"CCDC85B",13215
"USP28",0.79,2.37,-1.58,"USP28",13216
"BUD13",1.63,3.21,-1.58,"BUD13",13217
"OAT",1.54,3.12,-1.58,"OAT",13218
"SMAGP",1.42,3,-1.58,"SMAGP",13219
"SFSWAP",2.4,3.98,-1.58,"SFSWAP",13220
"PPP2R5C",4.59,6.17,-1.58,"PPP2R5C",13221
"MMP25",0.03,1.61,-1.58,"MMP25",13222
"MT3",0,1.58,-1.58,"MT3",13223
"MYH10",0.02,1.6,-1.58,"MYH10",13224
"TM9SF4",1.08,2.66,-1.58,"TM9SF4",13225
"TRAPPC5",0.44,2.02,-1.58,"TRAPPC5",13226
"KCTD15",0,1.58,-1.58,"KCTD15",13227
"PPP1R12C",0.69,2.27,-1.58,"PPP1R12C",13228
"PIK3IP1",4.99,6.57,-1.58,"PIK3IP1",13229
"PVALB",0.01,1.59,-1.58,"PVALB",13230
"NCK2",1.14,2.72,-1.58,"NCK2",13231
"TPT1",7.45,9.04,-1.59,"TPT1",13232
"ARID5B",3.97,5.56,-1.59,"ARID5B",13233
"CLK2",0.3,1.89,-1.59,"CLK2",13234
"RANBP2",1.77,3.36,-1.59,"RANBP2",13235
"CMTM7",2.99,4.58,-1.59,"CMTM7",13236
"TCF7",2.45,4.04,-1.59,"TCF7",13237
"RPS14",8.58,10.17,-1.59,"RPS14",13238
"TPBG",0.08,1.67,-1.59,"TPBG",13239
"TNFRSF10A",0.68,2.27,-1.59,"TNFRSF10A",13240
"CPSF1",0.98,2.57,-1.59,"CPSF1",13241
"SIAE",0.08,1.67,-1.59,"SIAE",13242
"CD2BP2",3.76,5.35,-1.59,"CD2BP2",13243
"HN1",4.93,6.52,-1.59,"HN1",13244
"PAFAH2",0.53,2.12,-1.59,"PAFAH2",13245
"HSD11B1",0,1.59,-1.59,"HSD11B1",13246
"NMUR1",0,1.59,-1.59,"NMUR1",13247
"STARD4",0.78,2.37,-1.59,"STARD4",13248
"ABLIM3",0,1.59,-1.59,"ABLIM3",13249
"SLC25A13",0.55,2.14,-1.59,"SLC25A13",13250
"COL27A1",0,1.59,-1.59,"COL27A1",13251
"APBB1",1.64,3.23,-1.59,"APBB1",13252
"SSH2",1.99,3.58,-1.59,"SSH2",13253
"ARL4D",0.78,2.37,-1.59,"ARL4D",13254
"NFATC1",1.53,3.12,-1.59,"NFATC1",13255
"ZNF569",0.76,2.35,-1.59,"ZNF569",13256
"LILRA6",0,1.59,-1.59,"LILRA6",13257
"RTN4",3.82,5.41,-1.59,"RTN4",13258
"PLGRKT",2.85,4.44,-1.59,"PLGRKT",13259
"CDK1",0.61,2.2,-1.59,"CDK1",13260
"DENND4A",1.13,2.72,-1.59,"DENND4A",13261
"MIDN",2.13,3.72,-1.59,"MIDN",13262
"DDOST",3.62,5.22,-1.6,"DDOST",13263
"DPM3",2.5,4.1,-1.6,"DPM3",13264
"EPHA2",0.03,1.63,-1.6,"EPHA2",13265
"PPT2",0.11,1.71,-1.6,"PPT2",13266
"PPP2CB",1.03,2.63,-1.6,"PPP2CB",13267
"TMEM80",1.47,3.07,-1.6,"TMEM80",13268
"C1S",0.28,1.88,-1.6,"C1S",13269
"CEP112",0.05,1.65,-1.6,"CEP112",13270
"ZNF136",1.2,2.8,-1.6,"ZNF136",13271
"BTD",0.79,2.39,-1.6,"BTD",13272
"MCF2L2",0.96,2.56,-1.6,"MCF2L2",13273
"GAB1",0,1.6,-1.6,"GAB1",13274
"GLRX",3.77,5.37,-1.6,"GLRX",13275
"ACSL6",0.12,1.72,-1.6,"ACSL6",13276
"GFRA3",0,1.6,-1.6,"GFRA3",13277
"DDR1",0.27,1.87,-1.6,"DDR1",13278
"TRIM4",2.19,3.79,-1.6,"TRIM4",13279
"DYNLT3",2,3.6,-1.6,"DYNLT3",13280
"DERL1",3.56,5.16,-1.6,"DERL1",13281
"CDC14B",0.16,1.76,-1.6,"CDC14B",13282
"B4GAT1",0.46,2.06,-1.6,"B4GAT1",13283
"SUV39H2",0.46,2.06,-1.6,"SUV39H2",13284
"CLEC4D",0,1.6,-1.6,"CLEC4D",13285
"SERPINA5",0,1.6,-1.6,"SERPINA5",13286
"BAG5",1.94,3.54,-1.6,"BAG5",13287
"PPP1R13B",0.14,1.74,-1.6,"PPP1R13B",13288
"DBNL",3.84,5.44,-1.6,"DBNL",13289
"SLC25A5",4.63,6.23,-1.6,"SLC25A5",13290
"KRR1",3.26,4.86,-1.6,"KRR1",13291
"ACADVL",3.13,4.73,-1.6,"ACADVL",13292
"C6orf48",4.48,6.09,-1.61,"C6orf48",13293
"YIPF3",3.16,4.77,-1.61,"YIPF3",13294
"NFKB2",2.41,4.02,-1.61,"NFKB2",13295
"PLEKHG5",0.11,1.72,-1.61,"PLEKHG5",13296
"LPGAT1",0.6,2.21,-1.61,"LPGAT1",13297
"CEP68",1.25,2.86,-1.61,"CEP68",13298
"IL37",0.09,1.7,-1.61,"IL37",13299
"POLR3G",0.07,1.68,-1.61,"POLR3G",13300
"HIST1H2BJ",0.65,2.26,-1.61,"HIST1H2BJ",13301
"WASL",0.46,2.07,-1.61,"WASL",13302
"MOSPD2",1.06,2.67,-1.61,"MOSPD2",13303
"WDR45",2.16,3.77,-1.61,"WDR45",13304
"FAM127B",1.6,3.21,-1.61,"FAM127B",13305
"AAED1",0.79,2.4,-1.61,"AAED1",13306
"EXOC6",1.56,3.17,-1.61,"EXOC6",13307
"MYO5C",0.13,1.74,-1.61,"MYO5C",13308
"USP3",2.57,4.18,-1.61,"USP3",13309
"NETO2",0.14,1.75,-1.61,"NETO2",13310
"CYB5D2",1.33,2.94,-1.61,"CYB5D2",13311
"KIF1C",0.79,2.4,-1.61,"KIF1C",13312
"GATAD2A",1.31,2.92,-1.61,"GATAD2A",13313
"ZNF181",0.42,2.03,-1.61,"ZNF181",13314
"ERI3",1.91,3.52,-1.61,"ERI3",13315
"GULP1",0,1.61,-1.61,"GULP1",13316
"IDH1",1.53,3.14,-1.61,"IDH1",13317
"ERGIC1",1.45,3.06,-1.61,"ERGIC1",13318
"PDLIM7",1.74,3.35,-1.61,"PDLIM7",13319
"HOXA10",0,1.61,-1.61,"HOXA10",13320
"CCDC3",0.17,1.78,-1.61,"CCDC3",13321
"SDR42E2",0.19,1.8,-1.61,"SDR42E2",13322
"EBF4",0,1.61,-1.61,"EBF4",13323
"SCN1B",0,1.61,-1.61,"SCN1B",13324
"ATP6V0B",4.31,5.92,-1.61,"ATP6V0B",13325
"PBXIP1",3.05,4.66,-1.61,"PBXIP1",13326
"PREB",2.11,3.72,-1.61,"PREB",13327
"FAM65B",2.84,4.45,-1.61,"FAM65B",13328
"SLC35B1",2.71,4.32,-1.61,"SLC35B1",13329
"ADAM12",0.66,2.28,-1.62,"ADAM12",13330
"TWSG1",0.39,2.01,-1.62,"TWSG1",13331
"AMOTL2",0.04,1.66,-1.62,"AMOTL2",13332
"DPY19L1",0.45,2.07,-1.62,"DPY19L1",13333
"IGSF22",0.11,1.73,-1.62,"IGSF22",13334
"ERC1",1.07,2.69,-1.62,"ERC1",13335
"NEK3",0.05,1.67,-1.62,"NEK3",13336
"SPPL2B",1.18,2.8,-1.62,"SPPL2B",13337
"LAPTM5",6.24,7.86,-1.62,"LAPTM5",13338
"ZRANB2",3.49,5.11,-1.62,"ZRANB2",13339
"SARS",3.55,5.17,-1.62,"SARS",13340
"CEP170",0.63,2.25,-1.62,"CEP170",13341
"FAM228B",1,2.62,-1.62,"FAM228B",13342
"EXOC6B",0.23,1.85,-1.62,"EXOC6B",13343
"CBLB",2.12,3.74,-1.62,"CBLB",13344
"CLCN3",1.23,2.85,-1.62,"CLCN3",13345
"CHST12",3.63,5.25,-1.62,"CHST12",13346
"PLOD3",1.25,2.87,-1.62,"PLOD3",13347
"PRKX",1.63,3.25,-1.62,"PRKX",13348
"ARHGAP6",0,1.62,-1.62,"ARHGAP6",13349
"FAM127C",0,1.62,-1.62,"FAM127C",13350
"SLC2A3",3.84,5.46,-1.62,"SLC2A3",13351
"PEBP1",4.41,6.03,-1.62,"PEBP1",13352
"ATP5EP2",2.32,3.94,-1.62,"ATP5EP2",13353
"CALCOCO2",3.49,5.11,-1.62,"CALCOCO2",13354
"ZBTB46",0,1.62,-1.62,"ZBTB46",13355
"PRDX2",4.22,5.84,-1.62,"PRDX2",13356
"NOSIP",3.5,5.12,-1.62,"NOSIP",13357
"MRPS33",2.93,4.56,-1.63,"MRPS33",13358
"SHISA4",0.09,1.72,-1.63,"SHISA4",13359
"KRTCAP3",0.46,2.09,-1.63,"KRTCAP3",13360
"RPL31",7.54,9.17,-1.63,"RPL31",13361
"MYRIP",0,1.63,-1.63,"MYRIP",13362
"TMEM192",1.08,2.71,-1.63,"TMEM192",13363
"FBXL7",0,1.63,-1.63,"FBXL7",13364
"BPHL",0.62,2.25,-1.63,"BPHL",13365
"TNXB",0,1.63,-1.63,"TNXB",13366
"KHDRBS2",0,1.63,-1.63,"KHDRBS2",13367
"TBP",0.79,2.42,-1.63,"TBP",13368
"P2RX7",0.54,2.17,-1.63,"P2RX7",13369
"HBM",0,1.63,-1.63,"HBM",13370
"TMEM107",1.62,3.25,-1.63,"TMEM107",13371
"MAG",0,1.63,-1.63,"MAG",13372
"ZNF324",1.04,2.67,-1.63,"ZNF324",13373
"GSTM4",1.51,3.14,-1.63,"GSTM4",13374
"WWC3",0.7,2.33,-1.63,"WWC3",13375
"MED12",0.76,2.39,-1.63,"MED12",13376
"C14orf80",0.8,2.43,-1.63,"C14orf80",13377
"TIPIN",1.03,2.66,-1.63,"TIPIN",13378
"ZNF865",0.43,2.06,-1.63,"ZNF865",13379
"PDE4B",2.57,4.2,-1.63,"PDE4B",13380
"UTRN",2.07,3.7,-1.63,"UTRN",13381
"YIPF6",2.09,3.72,-1.63,"YIPF6",13382
"PHPT1",4.52,6.15,-1.63,"PHPT1",13383
"NR3C1",3.74,5.38,-1.64,"NR3C1",13384
"SERPINB9",4.03,5.67,-1.64,"SERPINB9",13385
"EIF3F",4.44,6.08,-1.64,"EIF3F",13386
"TNFAIP8L1",1.12,2.76,-1.64,"TNFAIP8L1",13387
"SH3YL1",1.7,3.34,-1.64,"SH3YL1",13388
"MAPRE3",0.11,1.75,-1.64,"MAPRE3",13389
"ITGA9",0.02,1.66,-1.64,"ITGA9",13390
"CD200R1",0.27,1.91,-1.64,"CD200R1",13391
"ETFDH",1.14,2.78,-1.64,"ETFDH",13392
"KIF13A",0,1.64,-1.64,"KIF13A",13393
"OPRM1",0.78,2.42,-1.64,"OPRM1",13394
"ARMCX1",0.09,1.73,-1.64,"ARMCX1",13395
"NTN4",0,1.64,-1.64,"NTN4",13396
"ENO3",0.34,1.98,-1.64,"ENO3",13397
"SHC2",0,1.64,-1.64,"SHC2",13398
"EPB41",2.06,3.7,-1.64,"EPB41",13399
"MAFK",0.46,2.1,-1.64,"MAFK",13400
"ST3GAL1",2.01,3.65,-1.64,"ST3GAL1",13401
"ZCCHC7",2.09,3.73,-1.64,"ZCCHC7",13402
"RBM17",3.82,5.46,-1.64,"RBM17",13403
"SLC25A28",0.82,2.46,-1.64,"SLC25A28",13404
"MADCAM1",0.17,1.81,-1.64,"MADCAM1",13405
"CEACAM1",0.42,2.06,-1.64,"CEACAM1",13406
"SCP2",4.34,5.98,-1.64,"SCP2",13407
"SEC62",4.39,6.03,-1.64,"SEC62",13408
"RPL10",8.91,10.55,-1.64,"RPL10",13409
"PGLS",3.09,4.73,-1.64,"PGLS",13410
"SYTL1",2.56,4.21,-1.65,"SYTL1",13411
"CTSK",0.07,1.72,-1.65,"CTSK",13412
"ENAH",0.4,2.05,-1.65,"ENAH",13413
"GGCX",1.67,3.32,-1.65,"GGCX",13414
"FAP",0.01,1.66,-1.65,"FAP",13415
"FAXDC2",0,1.65,-1.65,"FAXDC2",13416
"TBL2",1.23,2.88,-1.65,"TBL2",13417
"MAP3K11",1.69,3.34,-1.65,"MAP3K11",13418
"RASSF9",0.05,1.7,-1.65,"RASSF9",13419
"MT1X",3.47,5.12,-1.65,"MT1X",13420
"ABHD15",0.28,1.93,-1.65,"ABHD15",13421
"SEPT4",0,1.65,-1.65,"SEPT4",13422
"RAB3D",0.24,1.89,-1.65,"RAB3D",13423
"TMEM191B",0.06,1.71,-1.65,"TMEM191B",13424
"NFAM1",0,1.65,-1.65,"NFAM1",13425
"IKZF2",1.2,2.85,-1.65,"IKZF2",13426
"NUP153",1.03,2.68,-1.65,"NUP153",13427
"AZGP1",0.7,2.35,-1.65,"AZGP1",13428
"CHST7",0.7,2.35,-1.65,"CHST7",13429
"STIM1",1.7,3.35,-1.65,"STIM1",13430
"AKR1C1",0.15,1.8,-1.65,"AKR1C1",13431
"PEAK1",0.2,1.85,-1.65,"PEAK1",13432
"GIT1",0.99,2.64,-1.65,"GIT1",13433
"ISG15",7.34,8.99,-1.65,"ISG15",13434
"CAPZA1",4.56,6.21,-1.65,"CAPZA1",13435
"NEDD9",3.05,4.7,-1.65,"NEDD9",13436
"G6PD",2.07,3.72,-1.65,"G6PD",13437
"RPL7A",6.93,8.58,-1.65,"RPL7A",13438
"APPL1",2.14,3.8,-1.66,"APPL1",13439
"CFAP36",1.57,3.23,-1.66,"CFAP36",13440
"MAP4K4",1.34,3,-1.66,"MAP4K4",13441
"SLC4A4",0,1.66,-1.66,"SLC4A4",13442
"ARMCX5",0.95,2.61,-1.66,"ARMCX5",13443
"PPP2R5B",0.29,1.95,-1.66,"PPP2R5B",13444
"HSPB8",0.03,1.69,-1.66,"HSPB8",13445
"ZNF276",1.34,3,-1.66,"ZNF276",13446
"FAM20A",0.05,1.71,-1.66,"FAM20A",13447
"SNX21",0.26,1.92,-1.66,"SNX21",13448
"CEBPA",0.08,1.74,-1.66,"CEBPA",13449
"RTN2",0.03,1.69,-1.66,"RTN2",13450
"MLLT11",0.65,2.31,-1.66,"MLLT11",13451
"ATP6V1A",1.56,3.22,-1.66,"ATP6V1A",13452
"TBC1D1",2,3.66,-1.66,"TBC1D1",13453
"BEX5",0.19,1.85,-1.66,"BEX5",13454
"EIF3E",5.03,6.69,-1.66,"EIF3E",13455
"ISCA1",2.02,3.68,-1.66,"ISCA1",13456
"P4HA1",1.65,3.31,-1.66,"P4HA1",13457
"ITM2B",6.32,7.98,-1.66,"ITM2B",13458
"COQ6",1.29,2.95,-1.66,"COQ6",13459
"RPL4",6.17,7.83,-1.66,"RPL4",13460
"DPM1",3.37,5.03,-1.66,"DPM1",13461
"RPS28",6.41,8.07,-1.66,"RPS28",13462
"FXYD1",0.14,1.8,-1.66,"FXYD1",13463
"COMT",3.5,5.16,-1.66,"COMT",13464
"NDUFA6",4.45,6.11,-1.66,"NDUFA6",13465
"MBD4",2.72,4.39,-1.67,"MBD4",13466
"TMEM256",2.6,4.27,-1.67,"TMEM256",13467
"SELE",0,1.67,-1.67,"SELE",13468
"PROX1",0.04,1.71,-1.67,"PROX1",13469
"METTL14",1.44,3.11,-1.67,"METTL14",13470
"IL6ST",3.09,4.76,-1.67,"IL6ST",13471
"SPRY4",0,1.67,-1.67,"SPRY4",13472
"RPS18",8.76,10.43,-1.67,"RPS18",13473
"ANKMY2",0.6,2.27,-1.67,"ANKMY2",13474
"ABCB4",0,1.67,-1.67,"ABCB4",13475
"LAMP2",2.95,4.62,-1.67,"LAMP2",13476
"TNFRSF10D",0.05,1.72,-1.67,"TNFRSF10D",13477
"KLF10",1.63,3.3,-1.67,"KLF10",13478
"CHKA",0.09,1.76,-1.67,"CHKA",13479
"MYO7A",0.4,2.07,-1.67,"MYO7A",13480
"DIXDC1",0.36,2.03,-1.67,"DIXDC1",13481
"AMN1",1.15,2.82,-1.67,"AMN1",13482
"NOP9",0.4,2.07,-1.67,"NOP9",13483
"ARNT2",0,1.67,-1.67,"ARNT2",13484
"PDPR",0.87,2.54,-1.67,"PDPR",13485
"NACA2",1.94,3.61,-1.67,"NACA2",13486
"LILRA4",0,1.67,-1.67,"LILRA4",13487
"ZNF250",0.47,2.14,-1.67,"ZNF250",13488
"FUOM",2.26,3.93,-1.67,"FUOM",13489
"RPL26",7.54,9.21,-1.67,"RPL26",13490
"ITSN2",3.42,5.1,-1.68,"ITSN2",13491
"CTSO",0.93,2.61,-1.68,"CTSO",13492
"LMBR1",0.93,2.61,-1.68,"LMBR1",13493
"TAS1R3",0,1.68,-1.68,"TAS1R3",13494
"SAMD13",0.03,1.71,-1.68,"SAMD13",13495
"PRADC1",1.26,2.94,-1.68,"PRADC1",13496
"TUBE1",1.07,2.75,-1.68,"TUBE1",13497
"POLD4",1.51,3.19,-1.68,"POLD4",13498
"KDM2B",1.47,3.15,-1.68,"KDM2B",13499
"HID1",0.11,1.79,-1.68,"HID1",13500
"SDCBP2",0.41,2.09,-1.68,"SDCBP2",13501
"PLCG1",0.99,2.67,-1.68,"PLCG1",13502
"GNAI3",3.43,5.11,-1.68,"GNAI3",13503
"MCFD2",1.54,3.22,-1.68,"MCFD2",13504
"RHBDD1",0.94,2.62,-1.68,"RHBDD1",13505
"SIDT1",1.02,2.7,-1.68,"SIDT1",13506
"IGF2BP2",0.13,1.81,-1.68,"IGF2BP2",13507
"PDE4D",1.63,3.31,-1.68,"PDE4D",13508
"PNPLA4",0.56,2.24,-1.68,"PNPLA4",13509
"TUBB4B",3.78,5.46,-1.68,"TUBB4B",13510
"CPPED1",1.23,2.91,-1.68,"CPPED1",13511
"EEF2K",0.52,2.2,-1.68,"EEF2K",13512
"LRRC59",2.43,4.11,-1.68,"LRRC59",13513
"LSR",0.82,2.5,-1.68,"LSR",13514
"ZNF793",0.38,2.06,-1.68,"ZNF793",13515
"GCHFR",3.12,4.81,-1.69,"GCHFR",13516
"LYRM9",1.57,3.26,-1.69,"LYRM9",13517
"UBXN11",1.4,3.09,-1.69,"UBXN11",13518
"CXCL1",0.05,1.74,-1.69,"CXCL1",13519
"CANX",3.47,5.16,-1.69,"CANX",13520
"GTF2IRD2",0.22,1.91,-1.69,"GTF2IRD2",13521
"GAL3ST4",0,1.69,-1.69,"GAL3ST4",13522
"MYOM2",0.08,1.77,-1.69,"MYOM2",13523
"SNTB1",0.22,1.91,-1.69,"SNTB1",13524
"NDUFS3",3.48,5.17,-1.69,"NDUFS3",13525
"RHOD",0.23,1.92,-1.69,"RHOD",13526
"ARHGEF12",1.75,3.44,-1.69,"ARHGEF12",13527
"M6PR",1.69,3.38,-1.69,"M6PR",13528
"ATP11A",0.84,2.53,-1.69,"ATP11A",13529
"MT1A",0,1.69,-1.69,"MT1A",13530
"NXN",0.02,1.71,-1.69,"NXN",13531
"HOMER3",0.09,1.78,-1.69,"HOMER3",13532
"AP3M2",1.76,3.45,-1.69,"AP3M2",13533
"TMX1",3.71,5.4,-1.69,"TMX1",13534
"RPL30",7.58,9.28,-1.7,"RPL30",13535
"MKRN1",3.47,5.17,-1.7,"MKRN1",13536
"CFL2",1.1,2.8,-1.7,"CFL2",13537
"PHKB",1.83,3.53,-1.7,"PHKB",13538
"RAB25",0.47,2.17,-1.7,"RAB25",13539
"HIST1H2AK",0.18,1.88,-1.7,"HIST1H2AK",13540
"STEAP1B",0,1.7,-1.7,"STEAP1B",13541
"NME8",0,1.7,-1.7,"NME8",13542
"AKR1B15",0,1.7,-1.7,"AKR1B15",13543
"FAM206A",0.3,2,-1.7,"FAM206A",13544
"SAV1",0.41,2.11,-1.7,"SAV1",13545
"ADSSL1",0.19,1.89,-1.7,"ADSSL1",13546
"TSC2",1.64,3.34,-1.7,"TSC2",13547
"GNAO1",0.04,1.74,-1.7,"GNAO1",13548
"RNF115",2.5,4.2,-1.7,"RNF115",13549
"MTHFD2",3.74,5.44,-1.7,"MTHFD2",13550
"POLE4",3.46,5.16,-1.7,"POLE4",13551
"ATP1B3",3.41,5.11,-1.7,"ATP1B3",13552
"TMEM154",2.34,4.04,-1.7,"TMEM154",13553
"PRRC1",1.63,3.33,-1.7,"PRRC1",13554
"CDK14",0.38,2.08,-1.7,"CDK14",13555
"TCEAL1",0.9,2.6,-1.7,"TCEAL1",13556
"E2F5",0.38,2.08,-1.7,"E2F5",13557
"FBXO34",1.27,2.97,-1.7,"FBXO34",13558
"PPIB",5.2,6.9,-1.7,"PPIB",13559
"PDE8A",0.12,1.82,-1.7,"PDE8A",13560
"ZNF155",0.57,2.27,-1.7,"ZNF155",13561
"LYRM4",2.39,4.1,-1.71,"LYRM4",13562
"COPRS",1.11,2.82,-1.71,"COPRS",13563
"MFSD12",0.8,2.51,-1.71,"MFSD12",13564
"ELOVL1",2.07,3.78,-1.71,"ELOVL1",13565
"CYB561D1",0.46,2.17,-1.71,"CYB561D1",13566
"NBPF14",0.44,2.15,-1.71,"NBPF14",13567
"PSEN2",0.48,2.19,-1.71,"PSEN2",13568
"FAHD2B",0.91,2.62,-1.71,"FAHD2B",13569
"RASSF1",2.23,3.94,-1.71,"RASSF1",13570
"OSTC",3.79,5.5,-1.71,"OSTC",13571
"USP53",0.79,2.5,-1.71,"USP53",13572
"KDM1B",0.46,2.17,-1.71,"KDM1B",13573
"PNRC1",5.12,6.83,-1.71,"PNRC1",13574
"SDR16C5",0.06,1.77,-1.71,"SDR16C5",13575
"ZBTB10",0.14,1.85,-1.71,"ZBTB10",13576
"STARD10",0.36,2.07,-1.71,"STARD10",13577
"CAMK1D",0.46,2.17,-1.71,"CAMK1D",13578
"ARNTL2",0.21,1.92,-1.71,"ARNTL2",13579
"PFKM",0.38,2.09,-1.71,"PFKM",13580
"TESPA1",2.09,3.8,-1.71,"TESPA1",13581
"ERCC5",1.58,3.29,-1.71,"ERCC5",13582
"L2HGDH",0.35,2.06,-1.71,"L2HGDH",13583
"AHNAK2",0.04,1.75,-1.71,"AHNAK2",13584
"SNRNP25",1.96,3.67,-1.71,"SNRNP25",13585
"CDH1",0.26,1.97,-1.71,"CDH1",13586
"UBE2G1",2.09,3.8,-1.71,"UBE2G1",13587
"SLC24A3",0.02,1.73,-1.71,"SLC24A3",13588
"ACSS2",0.04,1.75,-1.71,"ACSS2",13589
"ZNF280B",0.07,1.78,-1.71,"ZNF280B",13590
"KIAA0930",0.67,2.38,-1.71,"KIAA0930",13591
"COPG1",1.43,3.14,-1.71,"COPG1",13592
"ENSA",4.54,6.26,-1.72,"ENSA",13593
"TAGLN2",4.71,6.43,-1.72,"TAGLN2",13594
"RAB10",3.45,5.17,-1.72,"RAB10",13595
"CCNG2",1.85,3.57,-1.72,"CCNG2",13596
"PERP",2.55,4.27,-1.72,"PERP",13597
"HMGN5",0.31,2.03,-1.72,"HMGN5",13598
"RPL8",7.71,9.43,-1.72,"RPL8",13599
"TMEM218",1.58,3.3,-1.72,"TMEM218",13600
"COLGALT1",0.64,2.36,-1.72,"COLGALT1",13601
"ZBTB8A",0.22,1.94,-1.72,"ZBTB8A",13602
"GSTM5",0,1.72,-1.72,"GSTM5",13603
"GALNT3",0.19,1.91,-1.72,"GALNT3",13604
"METAP1D",0.23,1.95,-1.72,"METAP1D",13605
"ALS2",0.47,2.19,-1.72,"ALS2",13606
"RAP2B",1.84,3.56,-1.72,"RAP2B",13607
"SLC36A1",0.09,1.81,-1.72,"SLC36A1",13608
"TSPAN33",0.01,1.73,-1.72,"TSPAN33",13609
"C8orf58",0.19,1.91,-1.72,"C8orf58",13610
"TNC",0.04,1.76,-1.72,"TNC",13611
"MBNL2",1.03,2.75,-1.72,"MBNL2",13612
"NUBPL",0.55,2.27,-1.72,"NUBPL",13613
"TMOD2",0.09,1.81,-1.72,"TMOD2",13614
"STX12",2.03,3.75,-1.72,"STX12",13615
"TBC1D23",1.48,3.2,-1.72,"TBC1D23",13616
"SPATA24",0.36,2.08,-1.72,"SPATA24",13617
"IER5L",0.5,2.22,-1.72,"IER5L",13618
"KRT6A",0.14,1.86,-1.72,"KRT6A",13619
