"","min_2","max_other","target_score","gene","rank"
"GPR137B",2.36,4.03,-1.67,"GPR137B",10048
"ACTR1A",2.95,4.63,-1.68,"ACTR1A",10049
"GSTO1",3.08,4.76,-1.68,"GSTO1",10050
"HADH",1.08,2.76,-1.68,"HADH",10051
"KLF9",2.99,4.67,-1.68,"KLF9",10052
"PRDM2",2.46,4.14,-1.68,"PRDM2",10053
"RPL34",7.67,9.35,-1.68,"RPL34",10054
"RPS11",7.74,9.42,-1.68,"RPS11",10055
"TTN",0.37,2.05,-1.68,"TTN",10056
"CARD9",0,1.68,-1.68,"CARD9",10057
"CCR10",0,1.68,-1.68,"CCR10",10058
"CEP70",0,1.68,-1.68,"CEP70",10059
"EFCAB13",0,1.68,-1.68,"EFCAB13",10060
"ERBB2",0,1.68,-1.68,"ERBB2",10061
"EXOSC5",0.74,2.42,-1.68,"EXOSC5",10062
"GRHL1",0.08,1.76,-1.68,"GRHL1",10063
"HFE",0,1.68,-1.68,"HFE",10064
"IGSF22",0,1.68,-1.68,"IGSF22",10065
"NIPAL2",0.29,1.97,-1.68,"NIPAL2",10066
"PNMA5",0,1.68,-1.68,"PNMA5",10067
"POLD2",1.36,3.04,-1.68,"POLD2",10068
"PORCN",1.97,3.65,-1.68,"PORCN",10069
"RMND1",0.47,2.15,-1.68,"RMND1",10070
"RNF103",1.68,3.36,-1.68,"RNF103",10071
"SEC23IP",1.8,3.48,-1.68,"SEC23IP",10072
"SEH1L",0.95,2.63,-1.68,"SEH1L",10073
"SH3TC1",1.39,3.07,-1.68,"SH3TC1",10074
"SMAD1",0,1.68,-1.68,"SMAD1",10075
"SMOC2",0,1.68,-1.68,"SMOC2",10076
"TINAGL1",0,1.68,-1.68,"TINAGL1",10077
"ZNF354A",0.8,2.48,-1.68,"ZNF354A",10078
"ANKRD44",1.5,3.18,-1.68,"ANKRD44",10079
"BRAF",0.94,2.62,-1.68,"BRAF",10080
"CDK17",2.86,4.54,-1.68,"CDK17",10081
"CHID1",1.65,3.33,-1.68,"CHID1",10082
"EPOR",0.73,2.41,-1.68,"EPOR",10083
"ETV7",0.73,2.41,-1.68,"ETV7",10084
"FANCM",0.4,2.08,-1.68,"FANCM",10085
"MINK1",1.29,2.97,-1.68,"MINK1",10086
"NOC4L",0.5,2.18,-1.68,"NOC4L",10087
"PDE9A",0.12,1.8,-1.68,"PDE9A",10088
"PGM2L1",2.28,3.96,-1.68,"PGM2L1",10089
"SNX30",1.06,2.74,-1.68,"SNX30",10090
"TP53BP1",1.23,2.91,-1.68,"TP53BP1",10091
"TRAT1",2.3,3.98,-1.68,"TRAT1",10092
"ZMYM6",1.13,2.81,-1.68,"ZMYM6",10093
"NFKBIA",6.47,8.15,-1.68,"NFKBIA",10094
"RPL11",7.63,9.31,-1.68,"RPL11",10095
"REL",4.36,6.05,-1.69,"REL",10096
"RPLP2",8.6,10.29,-1.69,"RPLP2",10097
"ANKRD46",0.48,2.17,-1.69,"ANKRD46",10098
"ATP6V1C1",1.31,3,-1.69,"ATP6V1C1",10099
"CDK20",0.21,1.9,-1.69,"CDK20",10100
"CHD1",2.57,4.26,-1.69,"CHD1",10101
"EFEMP1",0,1.69,-1.69,"EFEMP1",10102
"ETV2",0,1.69,-1.69,"ETV2",10103
"HDAC3",2.48,4.17,-1.69,"HDAC3",10104
"KBTBD6",0.62,2.31,-1.69,"KBTBD6",10105
"KIF22",2.17,3.86,-1.69,"KIF22",10106
"LEPROT",2.43,4.12,-1.69,"LEPROT",10107
"MB21D1",1.06,2.75,-1.69,"MB21D1",10108
"MED13L",2.22,3.91,-1.69,"MED13L",10109
"MMP7",0.11,1.8,-1.69,"MMP7",10110
"NPIPB15",0,1.69,-1.69,"NPIPB15",10111
"PER2",0.12,1.81,-1.69,"PER2",10112
"PGLYRP2",0,1.69,-1.69,"PGLYRP2",10113
"PLD6",0.3,1.99,-1.69,"PLD6",10114
"PLEKHH2",0,1.69,-1.69,"PLEKHH2",10115
"POSTN",0,1.69,-1.69,"POSTN",10116
"S100A14",0,1.69,-1.69,"S100A14",10117
"SLC25A19",0.62,2.31,-1.69,"SLC25A19",10118
"SPECC1L",0.71,2.4,-1.69,"SPECC1L",10119
"SRD5A3",0.9,2.59,-1.69,"SRD5A3",10120
"TRPV3",0,1.69,-1.69,"TRPV3",10121
"ZNF608",0,1.69,-1.69,"ZNF608",10122
"BIN3",1.74,3.43,-1.69,"BIN3",10123
"CDYL",1.41,3.1,-1.69,"CDYL",10124
"ERLIN1",1.28,2.97,-1.69,"ERLIN1",10125
"JAZF1",1.78,3.47,-1.69,"JAZF1",10126
"SGK3",1.49,3.18,-1.69,"SGK3",10127
"SLC16A1",0.74,2.43,-1.69,"SLC16A1",10128
"ZNF585A",0.45,2.14,-1.69,"ZNF585A",10129
"CMC1",2.67,4.36,-1.69,"CMC1",10130
"LAPTM5",7.04,8.73,-1.69,"LAPTM5",10131
"TMEM230",3.29,4.98,-1.69,"TMEM230",10132
"TNFSF9",2.75,4.44,-1.69,"TNFSF9",10133
"YIPF3",2.59,4.28,-1.69,"YIPF3",10134
"GLTSCR2",5.44,7.14,-1.7,"GLTSCR2",10135
"CDK2AP1",2.08,3.78,-1.7,"CDK2AP1",10136
"CRTC1",0.93,2.63,-1.7,"CRTC1",10137
"GLRX",3.06,4.76,-1.7,"GLRX",10138
"HELQ",0.81,2.51,-1.7,"HELQ",10139
"LINC00493",2.35,4.05,-1.7,"LINC00493",10140
"TTC9C",0.91,2.61,-1.7,"TTC9C",10141
"B3GALNT1",0,1.7,-1.7,"B3GALNT1",10142
"CCDC117",0.78,2.48,-1.7,"CCDC117",10143
"CECR6",0,1.7,-1.7,"CECR6",10144
"CYP7B1",0,1.7,-1.7,"CYP7B1",10145
"DAG1",1.22,2.92,-1.7,"DAG1",10146
"DKC1",1.39,3.09,-1.7,"DKC1",10147
"KIFC2",0,1.7,-1.7,"KIFC2",10148
"MAP2K7",1.68,3.38,-1.7,"MAP2K7",10149
"PLA2G4C",0,1.7,-1.7,"PLA2G4C",10150
"RNF207",0,1.7,-1.7,"RNF207",10151
"SERTAD3",0,1.7,-1.7,"SERTAD3",10152
"SNX21",0,1.7,-1.7,"SNX21",10153
"ST3GAL4",0.99,2.69,-1.7,"ST3GAL4",10154
"TEP1",1.28,2.98,-1.7,"TEP1",10155
"WFS1",0.55,2.25,-1.7,"WFS1",10156
"ZNF883",0,1.7,-1.7,"ZNF883",10157
"ATF3",3.83,5.53,-1.7,"ATF3",10158
"ATP10A",0.63,2.33,-1.7,"ATP10A",10159
"CANX",3.71,5.41,-1.7,"CANX",10160
"CEP131",0.38,2.08,-1.7,"CEP131",10161
"CLEC11A",0.67,2.37,-1.7,"CLEC11A",10162
"CTSA",4.45,6.15,-1.7,"CTSA",10163
"EXD3",0.71,2.41,-1.7,"EXD3",10164
"GABARAP",4.37,6.07,-1.7,"GABARAP",10165
"HIST2H2BE",0.94,2.64,-1.7,"HIST2H2BE",10166
"MPRIP",3.3,5,-1.7,"MPRIP",10167
"SREBF2",1.98,3.68,-1.7,"SREBF2",10168
"TUBD1",0.86,2.56,-1.7,"TUBD1",10169
"ZNF154",0.15,1.85,-1.7,"ZNF154",10170
"ZNF646",0.57,2.27,-1.7,"ZNF646",10171
"SPG7",2.78,4.48,-1.7,"SPG7",10172
"B3GNT8",0.55,2.26,-1.71,"B3GNT8",10173
"EXOSC7",1.3,3.01,-1.71,"EXOSC7",10174
"FRS3",0.3,2.01,-1.71,"FRS3",10175
"B3GAT1",0,1.71,-1.71,"B3GAT1",10176
"CCL19",0,1.71,-1.71,"CCL19",10177
"CYGB",0,1.71,-1.71,"CYGB",10178
"GSDMA",0,1.71,-1.71,"GSDMA",10179
"IDO1",0,1.71,-1.71,"IDO1",10180
"IGFBP5",0,1.71,-1.71,"IGFBP5",10181
"KCTD3",0.08,1.79,-1.71,"KCTD3",10182
"LDLRAD3",0,1.71,-1.71,"LDLRAD3",10183
"LOXL2",0.1,1.81,-1.71,"LOXL2",10184
"NR3C2",0,1.71,-1.71,"NR3C2",10185
"PER3",0.48,2.19,-1.71,"PER3",10186
"PICK1",0.22,1.93,-1.71,"PICK1",10187
"RAC1",4.4,6.11,-1.71,"RAC1",10188
"RBFOX2",0,1.71,-1.71,"RBFOX2",10189
"RPS23",7.06,8.77,-1.71,"RPS23",10190
"SLC2A8",1.27,2.98,-1.71,"SLC2A8",10191
"SOCS2",0.29,2,-1.71,"SOCS2",10192
"SPHK1",0,1.71,-1.71,"SPHK1",10193
"TOP1MT",0.89,2.6,-1.71,"TOP1MT",10194
"TTC14",2.49,4.2,-1.71,"TTC14",10195
"TTC30B",0,1.71,-1.71,"TTC30B",10196
"ZDHHC15",0,1.71,-1.71,"ZDHHC15",10197
"ZNF570",0.64,2.35,-1.71,"ZNF570",10198
"ZNF576",0.22,1.93,-1.71,"ZNF576",10199
"ZNF629",0.42,2.13,-1.71,"ZNF629",10200
"BACH1",1.41,3.12,-1.71,"BACH1",10201
"FAM122A",1.43,3.14,-1.71,"FAM122A",10202
"FAM149B1",0.49,2.2,-1.71,"FAM149B1",10203
"NFKBIE",1.2,2.91,-1.71,"NFKBIE",10204
"SH3PXD2A",0.72,2.43,-1.71,"SH3PXD2A",10205
"TFB2M",1.24,2.95,-1.71,"TFB2M",10206
"URB1",0.78,2.49,-1.71,"URB1",10207
"VPS37C",0.51,2.22,-1.71,"VPS37C",10208
"WDR73",1.2,2.91,-1.71,"WDR73",10209
"ZNF606",0.53,2.24,-1.71,"ZNF606",10210
"EIF3L",3.86,5.57,-1.71,"EIF3L",10211
"PHF20L1",2.73,4.44,-1.71,"PHF20L1",10212
"KDM3A",2.29,4.01,-1.72,"KDM3A",10213
"LAMP1",3.99,5.71,-1.72,"LAMP1",10214
"NFKB2",2.5,4.22,-1.72,"NFKB2",10215
"PTPRK",0.37,2.09,-1.72,"PTPRK",10216
"SNX1",2.29,4.01,-1.72,"SNX1",10217
"ANKRD34A",0.08,1.8,-1.72,"ANKRD34A",10218
"BCDIN3D",0.32,2.04,-1.72,"BCDIN3D",10219
"CBR1",1.47,3.19,-1.72,"CBR1",10220
"CEP104",1.36,3.08,-1.72,"CEP104",10221
"CH507.9B2.5",0.51,2.23,-1.72,"CH507.9B2.5",10222
"COLQ",0,1.72,-1.72,"COLQ",10223
"FEZ1",0,1.72,-1.72,"FEZ1",10224
"FKBP7",0,1.72,-1.72,"FKBP7",10225
"LAIR2",1.86,3.58,-1.72,"LAIR2",10226
"MKRN2",1.59,3.31,-1.72,"MKRN2",10227
"NEFL",0,1.72,-1.72,"NEFL",10228
"PGBD4",0,1.72,-1.72,"PGBD4",10229
"PLAGL1",0.74,2.46,-1.72,"PLAGL1",10230
"RFX3",0.97,2.69,-1.72,"RFX3",10231
"SLC16A4",0,1.72,-1.72,"SLC16A4",10232
"TUBG2",0,1.72,-1.72,"TUBG2",10233
"ZHX2",1.74,3.46,-1.72,"ZHX2",10234
"ZNF222",0.18,1.9,-1.72,"ZNF222",10235
"BCL9",0.14,1.86,-1.72,"BCL9",10236
"CRBN",2.44,4.16,-1.72,"CRBN",10237
"FAM228B",0.73,2.45,-1.72,"FAM228B",10238
"FKBP1B",0.15,1.87,-1.72,"FKBP1B",10239
"KLF16",0.69,2.41,-1.72,"KLF16",10240
"OSBPL8",3.06,4.78,-1.72,"OSBPL8",10241
"POLA2",1.52,3.24,-1.72,"POLA2",10242
"TWSG1",0.46,2.18,-1.72,"TWSG1",10243
"DUSP2",5.98,7.71,-1.73,"DUSP2",10244
"CBR3",0.34,2.07,-1.73,"CBR3",10245
"HSF4",0.55,2.28,-1.73,"HSF4",10246
"OSBPL2",1.61,3.34,-1.73,"OSBPL2",10247
"PPP1R12B",1.03,2.76,-1.73,"PPP1R12B",10248
"AMFR",2.08,3.81,-1.73,"AMFR",10249
"BAG2",0.24,1.97,-1.73,"BAG2",10250
"CDC42BPB",1.02,2.75,-1.73,"CDC42BPB",10251
"CST6",0,1.73,-1.73,"CST6",10252
"ERMP1",0.57,2.3,-1.73,"ERMP1",10253
"FZD3",0.15,1.88,-1.73,"FZD3",10254
"HDAC8",1.02,2.75,-1.73,"HDAC8",10255
"IQSEC2",0.22,1.95,-1.73,"IQSEC2",10256
"KPNA3",2.07,3.8,-1.73,"KPNA3",10257
"LACTB",1.75,3.48,-1.73,"LACTB",10258
"MAGI3",0,1.73,-1.73,"MAGI3",10259
"MAML3",0.35,2.08,-1.73,"MAML3",10260
"MFSD12",2.43,4.16,-1.73,"MFSD12",10261
"MMP23B",0,1.73,-1.73,"MMP23B",10262
"MTFMT",1.35,3.08,-1.73,"MTFMT",10263
"NSDHL",0.09,1.82,-1.73,"NSDHL",10264
"PXDN",0.12,1.85,-1.73,"PXDN",10265
"RASSF3",3.1,4.83,-1.73,"RASSF3",10266
"SIRT1",1.27,3,-1.73,"SIRT1",10267
"THY1",0,1.73,-1.73,"THY1",10268
"VLDLR",0,1.73,-1.73,"VLDLR",10269
"ZNF333",0.57,2.3,-1.73,"ZNF333",10270
"AKAP8",1.66,3.39,-1.73,"AKAP8",10271
"EVA1B",1.26,2.99,-1.73,"EVA1B",10272
"KBTBD8",1.24,2.97,-1.73,"KBTBD8",10273
"NARS2",0.7,2.43,-1.73,"NARS2",10274
"RHEBL1",0.45,2.18,-1.73,"RHEBL1",10275
"TBC1D25",1.01,2.74,-1.73,"TBC1D25",10276
"ARMC7",1.29,3.03,-1.74,"ARMC7",10277
"ATP6AP2",3.93,5.67,-1.74,"ATP6AP2",10278
"DCUN1D4",0.77,2.51,-1.74,"DCUN1D4",10279
"DNAJC10",2.61,4.35,-1.74,"DNAJC10",10280
"FAR1",1.35,3.09,-1.74,"FAR1",10281
"GSE1",2.28,4.02,-1.74,"GSE1",10282
"LYRM4",1.81,3.55,-1.74,"LYRM4",10283
"MAP3K2",3.03,4.77,-1.74,"MAP3K2",10284
"NXPH4",0.62,2.36,-1.74,"NXPH4",10285
"SEC22A",1.27,3.01,-1.74,"SEC22A",10286
"ZMYM4",0.89,2.63,-1.74,"ZMYM4",10287
"ALAS1",1.76,3.5,-1.74,"ALAS1",10288
"C1QTNF3",0,1.74,-1.74,"C1QTNF3",10289
"CCDC59",1.8,3.54,-1.74,"CCDC59",10290
"CNNM2",0.53,2.27,-1.74,"CNNM2",10291
"DLEU7",0,1.74,-1.74,"DLEU7",10292
"FBXO17",0,1.74,-1.74,"FBXO17",10293
"GEMIN6",0.78,2.52,-1.74,"GEMIN6",10294
"PROSER2",0,1.74,-1.74,"PROSER2",10295
"RAI14",0,1.74,-1.74,"RAI14",10296
"RBP7",0.32,2.06,-1.74,"RBP7",10297
"RND3",0,1.74,-1.74,"RND3",10298
"SBK1",1.01,2.75,-1.74,"SBK1",10299
"TBC1D12",0,1.74,-1.74,"TBC1D12",10300
"TXNRD2",1.59,3.33,-1.74,"TXNRD2",10301
"ZG16B",0,1.74,-1.74,"ZG16B",10302
"ZNF616",0,1.74,-1.74,"ZNF616",10303
"ZNF804A",0,1.74,-1.74,"ZNF804A",10304
"ATP2C1",2.3,4.04,-1.74,"ATP2C1",10305
"FLOT2",3.24,4.98,-1.74,"FLOT2",10306
"GGA2",3.2,4.94,-1.74,"GGA2",10307
"ITM2B",6.22,7.96,-1.74,"ITM2B",10308
"NSMCE1",2.91,4.65,-1.74,"NSMCE1",10309
"RBPJ",4.3,6.04,-1.74,"RBPJ",10310
"RINT1",0.69,2.43,-1.74,"RINT1",10311
"STMN3",2.05,3.79,-1.74,"STMN3",10312
"RPL18",7.19,8.94,-1.75,"RPL18",10313
"SATB1",2.77,4.52,-1.75,"SATB1",10314
"ABL2",1.58,3.33,-1.75,"ABL2",10315
"ARHGEF9",1.12,2.87,-1.75,"ARHGEF9",10316
"ARMCX4",0,1.75,-1.75,"ARMCX4",10317
"AZIN2",0.15,1.9,-1.75,"AZIN2",10318
"CALY",0,1.75,-1.75,"CALY",10319
"CYSLTR2",0,1.75,-1.75,"CYSLTR2",10320
"DAGLA",0,1.75,-1.75,"DAGLA",10321
"EPC2",1.69,3.44,-1.75,"EPC2",10322
"FAM185A",0.15,1.9,-1.75,"FAM185A",10323
"GPR180",0.18,1.93,-1.75,"GPR180",10324
"HLA.DQA2",3.12,4.87,-1.75,"HLA.DQA2",10325
"HSD17B7",1.67,3.42,-1.75,"HSD17B7",10326
"ISY1",2.09,3.84,-1.75,"ISY1",10327
"LGALS2",0,1.75,-1.75,"LGALS2",10328
"METRNL",4.03,5.78,-1.75,"METRNL",10329
"MMRN1",0,1.75,-1.75,"MMRN1",10330
"MPP7",0.33,2.08,-1.75,"MPP7",10331
"PAQR3",0.16,1.91,-1.75,"PAQR3",10332
"PHACTR2",2.33,4.08,-1.75,"PHACTR2",10333
"RMI2",0.24,1.99,-1.75,"RMI2",10334
"RNPC3",0.5,2.25,-1.75,"RNPC3",10335
"RSRC1",1.08,2.83,-1.75,"RSRC1",10336
"SCGB1D2",0,1.75,-1.75,"SCGB1D2",10337
"SLC18B1",0.65,2.4,-1.75,"SLC18B1",10338
"SLC38A7",0.63,2.38,-1.75,"SLC38A7",10339
"STXBP2",2.88,4.63,-1.75,"STXBP2",10340
"TCF7L2",0,1.75,-1.75,"TCF7L2",10341
"TMEM117",0,1.75,-1.75,"TMEM117",10342
"WSB1",4.3,6.05,-1.75,"WSB1",10343
"ZFP36",7.51,9.26,-1.75,"ZFP36",10344
"ZNF708",0.22,1.97,-1.75,"ZNF708",10345
"ZNF76",1.29,3.04,-1.75,"ZNF76",10346
"ABLIM1",1.91,3.66,-1.75,"ABLIM1",10347
"MEPCE",1.68,3.43,-1.75,"MEPCE",10348
"PRKRIP1",1.49,3.24,-1.75,"PRKRIP1",10349
"TTC1",1.97,3.72,-1.75,"TTC1",10350
"UTP14C",0.41,2.16,-1.75,"UTP14C",10351
"WDR7",1.47,3.22,-1.75,"WDR7",10352
"TMEM14C",2.86,4.61,-1.75,"TMEM14C",10353
"ADCK5",0.58,2.34,-1.76,"ADCK5",10354
"CCND3",4.34,6.1,-1.76,"CCND3",10355
"CTDSP1",3.29,5.05,-1.76,"CTDSP1",10356
"HSPE1",3.42,5.18,-1.76,"HSPE1",10357
"KANK3",0.58,2.34,-1.76,"KANK3",10358
"LTK",0.35,2.11,-1.76,"LTK",10359
"OPLAH",0.12,1.88,-1.76,"OPLAH",10360
"SWI5",1.12,2.88,-1.76,"SWI5",10361
"ZNF277",1.02,2.78,-1.76,"ZNF277",10362
"ARHGEF37",0.49,2.25,-1.76,"ARHGEF37",10363
"CCDC74A",0.09,1.85,-1.76,"CCDC74A",10364
"CD209",0.17,1.93,-1.76,"CD209",10365
"DIP2B",1.59,3.35,-1.76,"DIP2B",10366
"GNAL",0,1.76,-1.76,"GNAL",10367
"GNG11",0,1.76,-1.76,"GNG11",10368
"LRWD1",1.01,2.77,-1.76,"LRWD1",10369
"MPZ",0.47,2.23,-1.76,"MPZ",10370
"MTMR1",1.82,3.58,-1.76,"MTMR1",10371
"MYL5",0.53,2.29,-1.76,"MYL5",10372
"POLH",0.76,2.52,-1.76,"POLH",10373
"PPM1L",0.26,2.02,-1.76,"PPM1L",10374
"RBP5",0,1.76,-1.76,"RBP5",10375
"SEC14L2",0.15,1.91,-1.76,"SEC14L2",10376
"SLC8B1",1.39,3.15,-1.76,"SLC8B1",10377
"TBC1D15",1.86,3.62,-1.76,"TBC1D15",10378
"UBE2T",1.2,2.96,-1.76,"UBE2T",10379
"VILL",1.03,2.79,-1.76,"VILL",10380
"WNT3",0,1.76,-1.76,"WNT3",10381
"WSCD2",0,1.76,-1.76,"WSCD2",10382
"ZNF385C",0,1.76,-1.76,"ZNF385C",10383
"ZNF449",0,1.76,-1.76,"ZNF449",10384
"ZNF654",1.14,2.9,-1.76,"ZNF654",10385
"AP1S2",2.93,4.69,-1.76,"AP1S2",10386
"ELP2",2.28,4.04,-1.76,"ELP2",10387
"ERCC6L2",0.46,2.22,-1.76,"ERCC6L2",10388
"INTS6",3.18,4.94,-1.76,"INTS6",10389
"KCTD11",0.42,2.18,-1.76,"KCTD11",10390
"MYO9B",3.11,4.87,-1.76,"MYO9B",10391
"RIN3",2.85,4.61,-1.76,"RIN3",10392
"JAGN1",1.24,3.01,-1.77,"JAGN1",10393
"MAGEF1",0.76,2.53,-1.77,"MAGEF1",10394
"PLOD3",1.61,3.38,-1.77,"PLOD3",10395
"TMCC1",1.05,2.82,-1.77,"TMCC1",10396
"ADCY9",0,1.77,-1.77,"ADCY9",10397
"AXIN1",1.94,3.71,-1.77,"AXIN1",10398
"AXIN2",0,1.77,-1.77,"AXIN2",10399
"BANP",1.56,3.33,-1.77,"BANP",10400
"FOXK1",1.37,3.14,-1.77,"FOXK1",10401
"GCFC2",0.62,2.39,-1.77,"GCFC2",10402
"GFI1B",0,1.77,-1.77,"GFI1B",10403
"GNPDA2",0.77,2.54,-1.77,"GNPDA2",10404
"INTS1",2.1,3.87,-1.77,"INTS1",10405
"RPS6KA4",0.66,2.43,-1.77,"RPS6KA4",10406
"SPTB",0,1.77,-1.77,"SPTB",10407
"STAT3",3.6,5.37,-1.77,"STAT3",10408
"TBC1D14",1.85,3.62,-1.77,"TBC1D14",10409
"TCAF1",0.09,1.86,-1.77,"TCAF1",10410
"TIFA",1.46,3.23,-1.77,"TIFA",10411
"TTC39A",0.14,1.91,-1.77,"TTC39A",10412
"UCHL5",1.65,3.42,-1.77,"UCHL5",10413
"ZFP62",1.23,3,-1.77,"ZFP62",10414
"CHRAC1",1.39,3.16,-1.77,"CHRAC1",10415
"DBP",1.64,3.41,-1.77,"DBP",10416
"SESN3",2.26,4.03,-1.77,"SESN3",10417
"CPSF1",2.74,4.52,-1.78,"CPSF1",10418
"BHLHE40",3.35,5.13,-1.78,"BHLHE40",10419
"GZF1",0.54,2.32,-1.78,"GZF1",10420
"KRT10",3.15,4.93,-1.78,"KRT10",10421
"NDE1",2.36,4.14,-1.78,"NDE1",10422
"PTGIR",0.31,2.09,-1.78,"PTGIR",10423
"RBBP8",0.35,2.13,-1.78,"RBBP8",10424
"RP9",1.12,2.9,-1.78,"RP9",10425
"AMN",0,1.78,-1.78,"AMN",10426
"ARHGAP5",1.05,2.83,-1.78,"ARHGAP5",10427
"DNMBP",0.19,1.97,-1.78,"DNMBP",10428
"HDDC3",1.78,3.56,-1.78,"HDDC3",10429
"LIMS2",0.47,2.25,-1.78,"LIMS2",10430
"METTL22",0,1.78,-1.78,"METTL22",10431
"NES",0,1.78,-1.78,"NES",10432
"PARD6B",0,1.78,-1.78,"PARD6B",10433
"RNFT2",0.09,1.87,-1.78,"RNFT2",10434
"RNGTT",1.82,3.6,-1.78,"RNGTT",10435
"SEC61A2",0.19,1.97,-1.78,"SEC61A2",10436
"TOR4A",1.32,3.1,-1.78,"TOR4A",10437
"VSTM4",0.22,2,-1.78,"VSTM4",10438
"ZNF12",1.07,2.85,-1.78,"ZNF12",10439
"IL2RB",5.67,7.45,-1.78,"IL2RB",10440
"MKLN1",2.41,4.19,-1.78,"MKLN1",10441
"PCGF1",0.94,2.72,-1.78,"PCGF1",10442
"PPP1R14B",3.37,5.15,-1.78,"PPP1R14B",10443
"RABGAP1",1.71,3.49,-1.78,"RABGAP1",10444
"STRN3",1.71,3.49,-1.78,"STRN3",10445
"VAMP3",2.29,4.07,-1.78,"VAMP3",10446
"AFTPH",2.73,4.52,-1.79,"AFTPH",10447
"ATG7",1.01,2.8,-1.79,"ATG7",10448
"CCNJ",0.26,2.05,-1.79,"CCNJ",10449
"DTX3",0.99,2.78,-1.79,"DTX3",10450
"KIFAP3",1.36,3.15,-1.79,"KIFAP3",10451
"POC1B",0.99,2.78,-1.79,"POC1B",10452
"SDCBP2",0.34,2.13,-1.79,"SDCBP2",10453
"WDFY2",1.72,3.51,-1.79,"WDFY2",10454
"ADCK2",2.03,3.82,-1.79,"ADCK2",10455
"AMOTL1",0,1.79,-1.79,"AMOTL1",10456
"AP2S1",2.99,4.78,-1.79,"AP2S1",10457
"ELL",2.55,4.34,-1.79,"ELL",10458
"KCNK17",0,1.79,-1.79,"KCNK17",10459
"KLHL25",0.25,2.04,-1.79,"KLHL25",10460
"MEGF6",0.29,2.08,-1.79,"MEGF6",10461
"NDFIP2",2.07,3.86,-1.79,"NDFIP2",10462
"NRN1",0,1.79,-1.79,"NRN1",10463
"OLFM2",0.9,2.69,-1.79,"OLFM2",10464
"POLI",0.14,1.93,-1.79,"POLI",10465
"RAMP1",0.08,1.87,-1.79,"RAMP1",10466
"RPGRIP1",0,1.79,-1.79,"RPGRIP1",10467
"SRXN1",0,1.79,-1.79,"SRXN1",10468
"TCHP",0.54,2.33,-1.79,"TCHP",10469
"TMEM187",0.65,2.44,-1.79,"TMEM187",10470
"TMEM57",1.1,2.89,-1.79,"TMEM57",10471
"ZNF280B",0,1.79,-1.79,"ZNF280B",10472
"ZNF566",0.77,2.56,-1.79,"ZNF566",10473
"ATP5S",1.18,2.97,-1.79,"ATP5S",10474
"TMBIM1",3.19,4.98,-1.79,"TMBIM1",10475
"APBB1",1.21,3.01,-1.8,"APBB1",10476
"ARHGAP21",1.12,2.92,-1.8,"ARHGAP21",10477
"CPNE7",1.79,3.59,-1.8,"CPNE7",10478
"CSRNP1",4,5.8,-1.8,"CSRNP1",10479
"CST7",5.32,7.12,-1.8,"CST7",10480
"HGH1",1.29,3.09,-1.8,"HGH1",10481
"NDUFAF6",1.06,2.86,-1.8,"NDUFAF6",10482
"POFUT1",0.31,2.11,-1.8,"POFUT1",10483
"PRRC1",0.96,2.76,-1.8,"PRRC1",10484
"SNAPC4",0.12,1.92,-1.8,"SNAPC4",10485
"ACVR2A",0.7,2.5,-1.8,"ACVR2A",10486
"ADH1B",0,1.8,-1.8,"ADH1B",10487
"AHSA2",1.86,3.66,-1.8,"AHSA2",10488
"ANO6",1.01,2.81,-1.8,"ANO6",10489
"CD300LB",0,1.8,-1.8,"CD300LB",10490
"CTDSPL",0,1.8,-1.8,"CTDSPL",10491
"CTTN",0.7,2.5,-1.8,"CTTN",10492
"DDTL",0,1.8,-1.8,"DDTL",10493
"DISC1",0.53,2.33,-1.8,"DISC1",10494
"KANK1",0,1.8,-1.8,"KANK1",10495
"LRRC45",0.49,2.29,-1.8,"LRRC45",10496
"MADCAM1",0,1.8,-1.8,"MADCAM1",10497
"MEX3D",0.15,1.95,-1.8,"MEX3D",10498
"SLC16A5",0,1.8,-1.8,"SLC16A5",10499
"SLC2A10",0,1.8,-1.8,"SLC2A10",10500
"UBE2D1",1.68,3.48,-1.8,"UBE2D1",10501
"CCNT1",1.69,3.49,-1.8,"CCNT1",10502
"CLEC2B",3.77,5.57,-1.8,"CLEC2B",10503
"DAXX",2.28,4.08,-1.8,"DAXX",10504
"HIF1A",3.07,4.87,-1.8,"HIF1A",10505
"HSPD1",3.28,5.08,-1.8,"HSPD1",10506
"LACC1",0.42,2.22,-1.8,"LACC1",10507
"MAPRE2",2.93,4.73,-1.8,"MAPRE2",10508
"MORN3",0.42,2.22,-1.8,"MORN3",10509
"RASA2",2.39,4.19,-1.8,"RASA2",10510
"SLAMF7",2.13,3.93,-1.8,"SLAMF7",10511
"RPL31",7.44,9.25,-1.81,"RPL31",10512
"CYB5D1",0.22,2.03,-1.81,"CYB5D1",10513
"LRSAM1",1.09,2.9,-1.81,"LRSAM1",10514
"MTMR14",1.97,3.78,-1.81,"MTMR14",10515
"NMNAT1",0.22,2.03,-1.81,"NMNAT1",10516
"PCYT2",1.47,3.28,-1.81,"PCYT2",10517
"PITPNM2",0.47,2.28,-1.81,"PITPNM2",10518
"TMEM251",0.8,2.61,-1.81,"TMEM251",10519
"UBE3B",1.05,2.86,-1.81,"UBE3B",10520
"ZBED2",0.11,1.92,-1.81,"ZBED2",10521
