"","gene","score_avg","rank_avg"
"2154","CA5B",-1.67,12011.1111111111
"2155","CA6",-1.30875,10104.375
"2156","CA7",-0.404,4317
"2157","CA8",-0.853,7627.6
"2158","CA9",-0.28875,3280.25
"2159","CAAP1",-0.882,7432.9
"2160","CAB39",-0.421,3706.8
"2161","CAB39L",-0.821,6931.4
"2162","CABIN1",-0.734,6488.3
"2163","CABLES1",-1.36,10013.5
"2164","CABLES2",-1.039,7172.1
"2165","CABP1",-0.3625,3649.375
"2166","CABP2",-0.07,1095.25
"2167","CABP4",-0.945,8573.7
"2168","CABP5",-0.83,6758
"2169","CABP7",-0.252857142857143,2960.14285714286
"2170","CABS1",-0.07,953.333333333333
"2171","CABYR",-0.868888888888889,7205.11111111111
"2172","CACFD1",-1.331,10798.2
"2173","CACHD1",-0.778888888888889,6963.66666666667
"2174","CACNA1A",-1.137,8232
"2175","CACNA1B",-0.182,2581.8
"2176","CACNA1C",-0.522222222222222,5218
"2177","CACNA1D",-0.905555555555556,7406.33333333333
"2178","CACNA1E",-0.412857142857143,4696.57142857143
"2179","CACNA1F",-0.6,5606.625
"2180","CACNA1G",-0.278,2915.4
"2181","CACNA1H",-0.525555555555556,4674.66666666667
"2182","CACNA1I",-0.713,6483.6
"2183","CACNA1S",-0.79,4143.6
"2184","CACNA2D1",-1.69111111111111,10776.6666666667
"2185","CACNA2D2",-0.781,6512.7
"2186","CACNA2D3",-1.504,10527.2
"2187","CACNA2D4",-1.391,11018
"2188","CACNB1",-0.841,6700.8
"2189","CACNB2",-0.7025,6330.375
"2190","CACNB3",-1.342,8696
"2191","CACNB4",-0.853,6403.4
"2192","CACNG1",-0.4725,4418.5
"2193","CACNG2",-0.194,2643.4
"2194","CACNG3",-0.262,3496.8
"2195","CACNG4",-0.25375,2332.75
"2196","CACNG5",-0.2575,2895.75
"2197","CACNG6",-0.218,2759
"2198","CACNG7",-0.23,2687.33333333333
"2199","CACNG8",-0.356666666666667,3895.44444444444
"2200","CACTIN",-0.794,7167.1
"2201","CACUL1",-1.419,10842.6
"2202","CACYBP",-0.327,3556.6
"2203","CAD",-0.826,7026.1
"2204","CADM1",-3.12,13472.7
"2205","CADM2",-0.688333333333333,6661.83333333333
"2206","CADM3",-0.64875,6440
"2207","CADM4",-0.485555555555556,4749.22222222222
"2208","CADPS",-1.897,10963.7
"2209","CADPS2",-1.651,11237.7
"2210","CAGE1",-0.631428571428571,5847.14285714286
"2211","CALB1",-0.31,3068.42857142857
"2212","CALB2",-3.05555555555556,13312.3333333333
"2213","CALCA",-0.695,6749.16666666667
"2214","CALCB",-0.281428571428571,3397.42857142857
"2215","CALCOCO1",-0.792,7012.7
"2216","CALCOCO2",-0.574,5121.3
"2217","CALCR",-0.361428571428571,4209.57142857143
"2218","CALCRL",-3.563,14260.9
"2219","CALD1",-3.344,14327.2
"2220","CALHM1",-0.29625,3497.75
"2221","CALHM2",-0.893,7316.2
"2222","CALHM3",-0.204,2498.4
"2223","CALM1",-0.618,6084.3
"2224","CALM2",-0.566,5216.3
"2225","CALM3",-0.299,2923.5
"2226","CALML3",-0.4475,5445.25
"2227","CALML4",-1.074,8062
"2228","CALML5",-0.678,6508.6
"2229","CALML6",-0.0885714285714286,1425.14285714286
"2230","CALN1",-0.192857142857143,2762.14285714286
"2231","CALR",-1.144,9518.7
"2232","CALR3",-0.296666666666667,3607.33333333333
"2233","CALU",-2.479,14341.2
"2234","CALY",-0.81125,7036.125
"2235","CAMK1",-1.294,9560.4
"2236","CAMK1D",-2.312,13473.3
"2237","CAMK1G",-0.471428571428571,4799.57142857143
"2238","CAMK2A",-0.137142857142857,1945
"2239","CAMK2B",-0.77125,7015.125
"2240","CAMK2D",-1.413,11045.8
"2241","CAMK2G",-1.244,10251.4
"2242","CAMK2N1",-0.998,8205.9
"2243","CAMK2N2",-0.171666666666667,2421
"2244","CAMK4",-1.879,12702.4
"2245","CAMKK1",-1.205,10165.2
"2246","CAMKK2",-1.488,10982.3
"2247","CAMKMT",-1.148,9011.8
"2248","CAMKV",-0.187142857142857,2500.42857142857
"2249","CAMLG",-1.195,9746.8
"2250","CAMP",-1.926,11698.8
"2251","CAMSAP1",-1.081,8822.7
"2252","CAMSAP2",-1.623,11093.2
"2253","CAMSAP3",-0.313333333333333,3291.77777777778
"2254","CAMTA1",-1.228,10103.7
"2255","CAMTA2",-1.012,7943.8
"2256","CAND1",-0.81,7069.9
"2257","CAND2",-0.697777777777778,6461.33333333333
"2258","CANT1",-0.923,7519.5
"2259","CANX",-1.581,11908.9
"2260","CAP1",-0.619,5608.2
"2261","CAP2",-0.762222222222222,6218.33333333333
"2262","CAPG",-3.954,15433.8
"2263","CAPN1",-0.55,4927.5
"2264","CAPN10",-0.854,7587.6
"2265","CAPN11",-0.647777777777778,5647
"2266","CAPN12",-1.835,12414.7
"2267","CAPN13",-0.197142857142857,2017
"2268","CAPN14",-0.497142857142857,5558.57142857143
"2269","CAPN15",-0.83875,6942
"2270","CAPN2",-0.591,5157.4
"2271","CAPN3",-1.348,10120.5
"2272","CAPN5",-0.913,7492.9
"2273","CAPN6",-0.112222222222222,1433.55555555556
"2274","CAPN7",-1.061,8667.1
"2275","CAPN8",-0.641,4247.4
"2276","CAPN9",-0.874285714285714,3984
"2277","CAPNS1",-1.396,10667.8
"2278","CAPNS2",-0.325714285714286,3559.57142857143
"2279","CAPRIN1",-0.624,5373.7
"2280","CAPRIN2",-0.89,7932.2
"2281","CAPS",-1.243,10063.9
"2282","CAPS2",-1.016,6779.5
"2283","CAPSL",-0.346666666666667,3920
"2284","CAPZA1",-0.507,4612
"2285","CAPZA2",-1.118,9236.1
"2286","CAPZA3",-0.13,1879.66666666667
"2287","CAPZB",-0.565,5279.3
"2288","CARD10",-1.39888888888889,9920.11111111111
"2289","CARD11",-0.789,7413.9
"2290","CARD14",-0.577777777777778,5344.77777777778
"2291","CARD16",-0.832,6663.5
"2292","CARD17",-0.45875,4107.75
"2293","CARD18",-0.065,1021.25
"2294","CARD6",-1.2,10128.4
"2295","CARD8",-0.804,7107.9
"2296","CARD9",-1.961,12168.7
"2297","CARF",-1.1225,7592.375
"2298","CARHSP1",-0.799,7214.3
"2299","CARM1",-1.218,9554.5
"2300","CARNS1",-1.188,8523.9
"2301","CARS",-0.926,6671.5
"2302","CARS2",-1.53333333333333,10578.8888888889
"2303","CARTPT",-0.1,1532.75
"2304","CASC1",-0.395714285714286,4454.28571428571
"2305","CASC10",-0.616666666666667,4943.66666666667
"2306","CASC3",-0.981,6544
"2307","CASC4",-0.885,7006.6
"2308","CASD1",-1.053,9129.6
"2309","CASK",-0.762,6738.4
"2310","CASKIN1",-0.14,1925.28571428571
"2311","CASKIN2",-1.56666666666667,9659.55555555555
"2312","CASP1",-0.653,5626.1
"2313","CASP10",-2.706,14410.3
"2314","CASP14",-0.691666666666667,6362.83333333333
"2315","CASP2",-0.742,6484.5
"2316","CASP3",-1.042,8328.7
"2317","CASP4",-0.85,7323.1
"2318","CASP5",-1.113,9500.1
"2319","CASP6",-1.199,10190.9
"2320","CASP7",-0.682,5509.1
"2321","CASP8",-0.562222222222222,5387.44444444444
"2322","CASP8AP2",-0.938,7458.5
"2323","CASP9",-1.415,10478.4
"2324","CASQ1",-0.652222222222222,5449.88888888889
"2325","CASQ2",-0.384444444444444,3144.11111111111
"2326","CASR",-0.49875,4116.125
"2327","CASS4",-2.075,13199.2
"2328","CAST",-0.881,7877.2
"2329","CASZ1",-1.185,8986.2
"2330","CAT",-1.14111111111111,9446
"2331","CATIP",-0.658,5634
"2332","CATSPER1",-2.649,13754
"2333","CATSPER2",-0.907,8225.4
"2334","CATSPER3",-0.63,6443.28571428571
"2335","CATSPER4",-0.226,2426.2
"2336","CATSPERB",-0.611111111111111,5615
"2337","CATSPERD",-0.625,5003.66666666667
"2338","CATSPERG",-0.515,4798.5
"2339","CAV1",-4.884,15548
"2340","CAV2",-2.801,13150.3
"2341","CAV3",-0.915,5135.5
"2342","CBFA2T2",-0.993,8338.3
"2343","CBFA2T3",-2.405,13718.3
"2344","CBFB",-0.826,6378.6
"2345","CBL",-1,8685.9
"2346","CBLB",-0.824,7161
"2347","CBLC",-0.29,2459.57142857143
"2348","CBLL1",-1.449,9065.2
"2349","CBLN1",-0.561428571428571,5076.28571428571
"2350","CBLN2",-0.2125,2575.5
"2351","CBLN3",-0.634444444444444,6176.22222222222
"2352","CBLN4",-0.196666666666667,2659.66666666667
"2353","CBR1",-1.438,11532.9
"2354","CBR3",-1.14555555555556,9076.22222222222
"2355","CBR4",-1.13555555555556,9718.77777777778
"2356","CBWD1",-1.356,10356.1
"2357","CBWD2",-1.183,9199.5
"2358","CBWD3",-1.243,9640.4
"2359","CBWD5",-1.09,9441.25
"2360","CBWD7",-0.662,6257.8
"2361","CBX1",-1.396,9162.7
"2362","CBX2",-0.66,6685.77777777778
"2363","CBX3",-0.458,3816.7
"2364","CBX4",-1.303,9852.5
"2365","CBX5",-0.663,5503.9
"2366","CBX6",-0.737,6678.1
"2367","CBX7",-0.949,8423.4
"2368","CBX8",-0.758,6839
"2369","CBY1",-1.791,12026.4
"2370","CBY3",-0.143333333333333,1847
"2371","CC2D1A",-1.089,6969.7
"2372","CC2D1B",-0.853,7103.4
"2373","CC2D2A",-0.757,6629.1
"2374","CC2D2B",-0.693333333333333,6077.11111111111
"2375","CCAR1",-0.692,6047.3
"2376","CCAR2",-0.7375,6169.625
"2377","CCBE1",-0.541111111111111,5384.11111111111
"2378","CCDC102A",-0.838,7447.9
"2379","CCDC102B",-1.286,10157.4
"2380","CCDC103",-0.241666666666667,2714.5
"2381","CCDC105",-0.06,884
"2382","CCDC106",-1.461,10395.5
"2383","CCDC107",-0.637,5855.8
"2384","CCDC110",-0.705,7095.5
"2385","CCDC112",-2.256,13506.1
"2386","CCDC113",-0.771111111111111,5575.44444444444
"2387","CCDC114",-0.39,4462.28571428571
"2388","CCDC115",-0.605,5588.2
"2389","CCDC116",-0.167142857142857,2286.85714285714
"2390","CCDC117",-1.085,8262.3
"2391","CCDC12",-0.561,5181.8
"2392","CCDC120",-0.669,5917.1
"2393","CCDC121",-1,8320.1
"2394","CCDC122",-1.281,10273
"2395","CCDC124",-0.63,5324.4
"2396","CCDC125",-0.977,8292.1
"2397","CCDC126",-1.326,9738.5
"2398","CCDC127",-0.941111111111111,8342.66666666667
"2399","CCDC129",-0.445714285714286,3824.42857142857
"2400","CCDC13",-0.5975,5430.625
"2401","CCDC130",-1.146,8986.5
"2402","CCDC134",-0.818,7013.5
"2403","CCDC136",-0.328,3343.6
"2404","CCDC137",-0.817,6372.6
"2405","CCDC138",-1.36,10569
"2406","CCDC14",-0.653,5795.8
"2407","CCDC140",-0.072,1191
"2408","CCDC141",-0.65,5357.1
"2409","CCDC142",-0.977,8665.7
"2410","CCDC144A",-0.973333333333333,7781.66666666667
"2411","CCDC144NL",-0.41625,4006.375
"2412","CCDC146",-1.445,10026.6
"2413","CCDC148",-0.7275,6302.5
"2414","CCDC149",-1.288,10481.3
"2415","CCDC15",-0.755,6810.9
"2416","CCDC150",-0.704444444444444,6566.33333333333
"2417","CCDC151",-0.796666666666667,6713
"2418","CCDC152",-1.767,10904.7
"2419","CCDC153",-0.629,5874
"2420","CCDC154",-0.48625,4834.25
"2421","CCDC155",-0.328333333333333,3859
"2422","CCDC157",-0.946,7839.3
"2423","CCDC158",-0.6,4463.4
"2424","CCDC159",-1.519,8805.3
"2425","CCDC160",-0.408571428571429,4345.85714285714
"2426","CCDC166",-0.24,2770.5
"2427","CCDC167",-1.033,8881
"2428","CCDC168",-0.655555555555556,5169.77777777778
"2429","CCDC169",-0.44875,4319.75
"2430","CCDC169.SOHLH2",-0.16,2104.66666666667
"2431","CCDC17",-0.834444444444444,7250.11111111111
"2432","CCDC170",-1.502,10765.1
"2433","CCDC171",-0.597,5429.6
"2434","CCDC172",-0.1,1564
"2435","CCDC173",-0.5775,5984.625
"2436","CCDC174",-0.795,6916.1
"2437","CCDC175",-0.31125,3005.25
"2438","CCDC177",-0.235,2803
"2439","CCDC178",-0.467142857142857,4908.28571428571
"2440","CCDC179",-0.126666666666667,1593.66666666667
"2441","CCDC18",-1.237,10300.3
"2442","CCDC180",-0.885,7732.75
"2443","CCDC181",-0.368,4498.2
"2444","CCDC182",-0.07,601
"2445","CCDC183",-0.837142857142857,6436
"2446","CCDC184",-0.805,7280
"2447","CCDC185",-0.18,1710
"2448","CCDC186",-1.23142857142857,8422.14285714286
"2449","CCDC22",-0.792,7016.3
"2450","CCDC24",-0.94,8475.7
"2451","CCDC25",-0.728,6544.6
"2452","CCDC27",-0.276666666666667,3068.66666666667
"2453","CCDC28A",-0.506,4423.9
"2454","CCDC28B",-1.914,12335.2
"2455","CCDC3",-1.67888888888889,10898.6666666667
"2456","CCDC30",-1.106,9378.1
"2457","CCDC33",-0.812857142857143,5312
"2458","CCDC34",-1.534,8814.6
"2459","CCDC36",-0.271428571428571,3514.71428571429
"2460","CCDC38",-0.8725,3936.75
"2461","CCDC39",-0.475,4237.625
"2462","CCDC40",-0.484444444444444,4493.77777777778
"2463","CCDC42",-0.343333333333333,3924.5
"2464","CCDC43",-0.685,6191.9
"2465","CCDC47",-0.914,7861
"2466","CCDC50",-2.519,14313.2
"2467","CCDC51",-1.41777777777778,10367.5555555556
"2468","CCDC54",-0.163333333333333,2197.66666666667
"2469","CCDC57",-0.851,7555
"2470","CCDC58",-1.7,10313.5555555556
"2471","CCDC59",-0.962,8131.9
"2472","CCDC6",-1.159,9391.4
"2473","CCDC60",-0.584285714285714,4740.42857142857
"2474","CCDC61",-0.878,7448.3
"2475","CCDC62",-0.70875,7069.875
"2476","CCDC63",-0.13,1567.8
"2477","CCDC65",-1.885,12446.8
"2478","CCDC66",-1.174,9762.3
"2479","CCDC68",-0.993,7120.5
"2480","CCDC69",-1.077,8329.1
"2481","CCDC70",-0.0766666666666667,1128.66666666667
"2482","CCDC71",-1.55888888888889,11214.6666666667
"2483","CCDC71L",-1.238,9413.7
"2484","CCDC73",-0.455714285714286,5304.28571428571
"2485","CCDC74A",-1,8659.3
"2486","CCDC74B",-0.36125,3741
"2487","CCDC77",-0.996,7997.3
"2488","CCDC78",-0.548,5486.4
"2489","CCDC8",-0.302222222222222,3123.44444444444
"2490","CCDC80",-1.221,8805.5
"2491","CCDC81",-1.08777777777778,7767.22222222222
"2492","CCDC82",-1.355,8895.6
"2493","CCDC83",-0.421666666666667,3511.5
"2494","CCDC84",-1.296,9414.2
"2495","CCDC85A",-0.4625,4590.75
"2496","CCDC85B",-1.187,9595.4
"2497","CCDC85C",-0.744,6811.7
"2498","CCDC86",-1.007,8247.3
"2499","CCDC87",-0.115714285714286,1875
"2500","CCDC88A",-3.497,14968.4
"2501","CCDC88B",-0.844,7196.5
"2502","CCDC88C",-0.941,7851.1
"2503","CCDC89",-0.365714285714286,3878.42857142857
"2504","CCDC9",-1.439,9576.9
"2505","CCDC90B",-0.778888888888889,6677.33333333333
"2506","CCDC91",-0.586,5326.1
"2507","CCDC92",-1.447,10550.2
"2508","CCDC93",-1,8396.3
"2509","CCDC94",-0.948,7628.9
"2510","CCDC96",-0.608888888888889,5476.33333333333
"2511","CCDC97",-0.839,7242.9
"2512","CCER1",-0.656666666666667,5617.33333333333
"2513","CCER2",-0.606,4711.6
"2514","CCHCR1",-0.893,7047.4
"2515","CCIN",-0.338333333333333,3955
"2516","CCK",-0.801428571428571,4636.42857142857
"2517","CCKAR",-0.4375,4034.25
"2518","CCKBR",-0.148333333333333,2009.16666666667
"2519","CCL1",-0.831428571428571,6194.14285714286
"2520","CCL11",-0.406666666666667,3883
"2521","CCL13",-2.263,10487.5
"2522","CCL14",-4.13625,13120.5
"2523","CCL15",-0.86875,7524.5
"2524","CCL15.CCL14",-0.645,4388.83333333333
"2525","CCL16",-1.00333333333333,9496
"2526","CCL17",-4.93222222222222,15831.6666666667
"2527","CCL18",-4.331,15134.5
"2528","CCL19",-4.74777777777778,15088.3333333333
"2529","CCL2",-5.354,15752.3
"2530","CCL20",-3.391,14888.6
"2531","CCL21",-5.25,12860.5
"2532","CCL22",-4.763,15273.7
"2533","CCL23",-1.63444444444444,11609.4444444444
"2534","CCL24",-1.37166666666667,8339.5
"2535","CCL25",-1.36,10768.5
"2536","CCL26",-0.248333333333333,3014.16666666667
"2537","CCL27",-0.402,3765
"2538","CCL28",-1.116,9375.1
"2539","CCL3",-6.149,15860.2
"2540","CCL3L3",-4.646,14413.8
"2541","CCL4",-4.871,15696.4
"2542","CCL5",-4.947,15629.2
"2543","CCL7",-1.75125,11500.375
"2544","CCL8",-2.977,13535.2
"2545","CCM2",-0.729,6169.4
"2546","CCM2L",-1.42625,9187.125
"2547","CCNA1",-0.857142857142857,7632.71428571429
"2548","CCNA2",-1.267,8517.7
"2549","CCNB1",-1.309,10347.6
"2550","CCNB1IP1",-1.417,10744.6
"2551","CCNB2",-1.66,10988.2
"2552","CCNB3",-0.725714285714286,6387
"2553","CCNC",-1.568,10905.2
"2554","CCND1",-3.865,15273.1
"2555","CCND2",-0.576,5130.4
"2556","CCND3",-1.702,12308.2
"2557","CCNDBP1",-0.508,4575.4
"2558","CCNE1",-0.972,8385
"2559","CCNE2",-1.446,8700.3
"2560","CCNF",-0.789,6408
"2561","CCNG1",-1.146,8947.5
"2562","CCNG2",-1.723,12132.7
"2563","CCNH",-0.921,8299.1
"2564","CCNI",-0.913,7908.8
"2565","CCNI2",-0.586,5091.1
"2566","CCNJ",-1.143,9518.4
"2567","CCNJL",-1.45444444444444,10279.4444444444
"2568","CCNK",-0.835,6429.1
"2569","CCNL1",-0.98,8490.6
"2570","CCNL2",-0.991,8095.9
"2571","CCNO",-0.538888888888889,4870.66666666667
"2572","CCNT1",-1.203,9711.6
"2573","CCNT2",-1.081,8894.4
"2574","CCNY",-1.359,10161.9
"2575","CCNYL1",-1.452,11156
"2576","CCP110",-0.813,6906.8
"2577","CCPG1",-1.773,12361.9
"2578","CCR1",-2.324,13272.8
"2579","CCR10",-2.213,12369.6
"2580","CCR2",-2.03,12216.7
"2581","CCR3",-0.672222222222222,5481.66666666667
"2582","CCR4",-2.481,14050.5
"2583","CCR5",-0.807,6692.8
"2584","CCR6",-3.355,14884.8
"2585","CCR7",-5.784,15799.3
"2586","CCR8",-2.017,10100.2
"2587","CCR9",-0.695555555555556,6740.33333333333
"2588","CCRL2",-2.186,12462.6
"2589","CCS",-1.213,9603
"2590","CCSAP",-1.454,11394.8
"2591","CCSER1",-2.339,13101.9
"2592","CCSER2",-0.644,6328.3
"2593","CCT2",-1.026,8491.3
"2594","CCT3",-0.289,2999.6
"2595","CCT4",-0.392,3446.3
"2596","CCT5",-0.926,6845.4
"2597","CCT6A",-0.7,6147.2
"2598","CCT6B",-1.036,8419.6
"2599","CCT7",-0.451111111111111,3700.55555555556
"2600","CCT8",-0.495,4456.6
"2601","CCT8L2",-0.195,2811
"2602","CCZ1",-0.965,7422.3
"2603","CCZ1B",-1.148,9492.7
"2604","CD101",-1.09,8699.7
"2605","CD109",-1.791,12450.5
"2606","CD14",-6.474,15914
"2607","CD151",-2.232,13427
"2608","CD160",-4.29,15431.8
"2609","CD163",-5.095,15660.2
"2610","CD163L1",-1.33777777777778,8544.55555555555
"2611","CD164",-0.566,5131.2
"2612","CD164L2",-0.446,4342.8
"2613","CD177",-0.866,6966.9
"2614","CD180",-3.434,15149.3
"2615","CD19",-4.945,15729.7
"2616","CD1A",-3.303,13014.1
"2617","CD1B",-3.119,14305.3
"2618","CD1C",-5.06,15680.5
"2619","CD1D",-2.962,14214
"2620","CD1E",-4.383,15095.3
"2621","CD2",-0.192,2262.5
"2622","CD200",-2.885,14603.6
"2623","CD200R1",-1.803,12297.1
"2624","CD200R1L",-0.798571428571429,3697.57142857143
"2625","CD207",-3.26666666666667,13229.5555555556
"2626","CD209",-2.095,12658.1
"2627","CD22",-4.954,15647.4
"2628","CD226",-1.569,11603.7
"2629","CD24",-4.15222222222222,14998.4444444444
"2630","CD244",-3.532,15089.2
"2631","CD247",-1.546,11930.2
"2632","CD248",-1.778,10950.9
"2633","CD27",-0.413,3989.1
"2634","CD274",-2.457,14125.7
"2635","CD276",-2.282,12725
"2636","CD28",-1.719,12217.5
"2637","CD2AP",-1.182,9292
"2638","CD2BP2",-0.983,6085.3
"2639","CD300A",-4.365,15611.3
"2640","CD300C",-3.075,14686.8
"2641","CD300E",-3.586,15078.6
"2642","CD300LB",-1.913,12287.4
"2643","CD300LD",-0.23,2427.5
"2644","CD300LF",-3.036,14913.1
"2645","CD300LG",-1.18222222222222,8410.22222222222
"2646","CD302",-3.214,14679.6
"2647","CD320",-1.669,11853.5
"2648","CD33",-3.81,15409.8
"2649","CD34",-3.322,12150
"2650","CD36",-4.09,15429.2
"2651","CD37",-2.204,13660.9
"2652","CD38",-3.371,14491.2
"2653","CD3D",-0.261,2996.6
"2654","CD3E",-0.364,3529
"2655","CD3EAP",-1.072,9172.2
"2656","CD3G",-0.355,3457.5
"2657","CD4",-3.814,15204.7
"2658","CD40",-4.743,15715.2
"2659","CD40LG",-3.939,15252.5
"2660","CD44",-1.095,9266.3
"2661","CD46",-0.814,7257.6
"2662","CD47",-1.042,8914.3
"2663","CD48",-1.334,10547.2
"2664","CD5",-1.001,8430.6
"2665","CD52",-1.16,9754
"2666","CD53",-0.722,6634.9
"2667","CD55",-3.437,15188.4
"2668","CD58",-0.706,6413.6
"2669","CD59",-3.412,14931.2
"2670","CD5L",-0.942857142857143,8274.57142857143
"2671","CD6",-1.258,10647.9
"2672","CD63",-3.249,14888.1
"2673","CD68",-5.895,15879.7
"2674","CD69",-2.701,14393.2
"2675","CD7",-0.68,6593.2
"2676","CD70",-0.54,5174.6
"2677","CD72",-3.698,15278.7
"2678","CD74",-3.686,15331.4
"2679","CD79A",-6.551,15925.2
"2680","CD79B",-3.982,15322.8
"2681","CD80",-2.568,13872
"2682","CD81",-2.969,14899.6
"2683","CD82",-1.026,9034.8
"2684","CD83",-4.621,15609.8
"2685","CD84",-1.276,10315.2
"2686","CD86",-4.468,15624.1
"2687","CD8A",-5.147,15665.1
"2688","CD8B",-4.669,15538.8
"2689","CD9",-5.304,15705.7
"2690","CD93",-4.545,15614.6
"2691","CD96",-0.681,6082.9
"2692","CD99L2",-1.166,9638
"2693","CDA",-3.452,14566.2
"2694","CDADC1",-1.097,9046.7
"2695","CDAN1",-0.854,7380.7
"2696","CDC123",-0.681,5607.8
"2697","CDC14A",-1.207,10176.4
"2698","CDC14B",-1.271,9365
"2699","CDC16",-1.128,9303
"2700","CDC20",-1.687,11438
"2701","CDC20B",-0.26125,2980.5
"2702","CDC23",-1.146,8032.2
"2703","CDC25A",-0.38875,4423
"2704","CDC25B",-1.58,11818.3
"2705","CDC25C",-0.785,6718.5
"2706","CDC26",-0.869,7591.6
"2707","CDC27",-0.942,8352.3
"2708","CDC34",-0.914,8133.1
"2709","CDC37",-0.81,6773.4
"2710","CDC37L1",-0.847,6972.7
"2711","CDC40",-1.011,8495.8
"2712","CDC42",-0.698,5958.2
"2713","CDC42BPA",-1.706,11096
"2714","CDC42BPB",-1.956,12697.7
"2715","CDC42BPG",-0.52,5250.4
"2716","CDC42EP1",-1.65,11395.5
"2717","CDC42EP2",-2.648,13880.5
"2718","CDC42EP3",-1.351,10633.2
"2719","CDC42EP4",-1.818,12141.1
"2720","CDC42EP5",-0.612,4916.5
"2721","CDC42SE1",-1.237,9929.3
"2722","CDC42SE2",-0.591,5581.1
"2723","CDC45",-0.997,7879
"2724","CDC5L",-0.519,4988.4
"2725","CDC6",-1.354,10001.8
"2726","CDC7",-0.9,7739.1
"2727","CDC73",-0.572,5256.4
"2728","CDCA2",-0.869,7136.2
"2729","CDCA3",-1.102,9048.5
"2730","CDCA4",-0.98,8334.4
"2731","CDCA5",-0.975,7532.3
"2732","CDCA7",-1.491,10888.5
"2733","CDCA7L",-2.698,14557.8
"2734","CDCA8",-1.415,9456.4
"2735","CDCP1",-2.049,13125.1
"2736","CDCP2",-0.183333333333333,2222.66666666667
"2737","CDH1",-1.624,10067.5
"2738","CDH10",-0.184285714285714,2386.71428571429
"2739","CDH11",-0.927777777777778,7738
"2740","CDH12",-0.174,2345.4
"2741","CDH13",-1.81333333333333,10202.8888888889
"2742","CDH15",-0.19375,2665.75
"2743","CDH16",-0.1,1513.25
"2744","CDH17",-1.52111111111111,10322.1111111111
"2745","CDH18",-0.28,2771.83333333333
"2746","CDH19",-0.774285714285714,5660.71428571429
"2747","CDH2",-1.27142857142857,11151
"2748","CDH20",-0.454285714285714,4990.28571428571
"2749","CDH22",-0.14125,1869.75
"2750","CDH23",-1.436,11031.3
"2751","CDH24",-0.87625,7531.375
"2752","CDH26",-0.656,6204.3
"2753","CDH3",-0.751111111111111,6579.88888888889
"2754","CDH4",-0.39875,4055.5
"2755","CDH5",-3.49666666666667,12534.5555555556
"2756","CDH6",-0.476666666666667,4727
"2757","CDH7",-0.377142857142857,4375.71428571429
"2758","CDH8",-0.264285714285714,2931.57142857143
"2759","CDH9",-0.08,1252.2
"2760","CDHR1",-1.48888888888889,10278.7777777778
"2761","CDHR2",-0.38625,3936.375
"2762","CDHR3",-0.926,7347.5
"2763","CDHR4",-0.264285714285714,3369.14285714286
"2764","CDHR5",-0.721111111111111,4969.22222222222
"2765","CDIP1",-1.09,9036.6
"2766","CDIPT",-0.681,6008.6
"2767","CDK1",-2.203,12967.5
"2768","CDK10",-0.951,8163.3
"2769","CDK11A",-0.892,7113.7
"2770","CDK11B",-0.94,7836.2
"2771","CDK12",-0.897,6373.5
"2772","CDK13",-0.791,6774
"2773","CDK14",-2.424,13819.7
"2774","CDK15",-2.49666666666667,11959.7777777778
"2775","CDK16",-1.356,9536.6
"2776","CDK17",-1.16,9070.9
"2777","CDK18",-1.111,8265.1
"2778","CDK19",-0.973,7974.7
"2779","CDK2",-1.508,11134.9
"2780","CDK20",-0.716,6502
"2781","CDK2AP1",-2.435,13760.1
"2782","CDK2AP2",-1.079,9416.1
"2783","CDK3",-1.45,10810
"2784","CDK4",-1.037,8984
"2785","CDK5",-1.049,8971.7
"2786","CDK5R1",-1.652,12009.9
"2787","CDK5R2",-0.273333333333333,3404.33333333333
"2788","CDK5RAP1",-1.198,10122.7
"2789","CDK5RAP2",-0.915,6560.1
"2790","CDK5RAP3",-1.275,10401.7
"2791","CDK6",-0.311,3206.9
"2792","CDK7",-0.642,5892.8
"2793","CDK8",-1.012,8468.8
"2794","CDK9",-0.775,6762.2
"2795","CDKAL1",-0.408,3469
"2796","CDKL1",-1.492,9628.4
"2797","CDKL2",-0.624444444444444,6035.55555555556
"2798","CDKL3",-0.779,6717.1
"2799","CDKL4",-0.325714285714286,4037.57142857143
"2800","CDKL5",-1.099,8994.7
"2801","CDKN1A",-3.345,15010.8
"2802","CDKN1B",-0.853,7437.2
"2803","CDKN1C",-1.702,10433.9
"2804","CDKN2A",-0.228,2818.4
"2805","CDKN2AIP",-1.388,10848.9
"2806","CDKN2AIPNL",-0.713,6574.9
"2807","CDKN2B",-0.786,7218.4
"2808","CDKN2C",-1.319,10195.4
"2809","CDKN2D",-2.067,12943.2
"2810","CDKN3",-1.508,10757.7
"2811","CDNF",-1.06111111111111,9133.77777777778
"2812","CDO1",-2.395,13678.625
"2813","CDON",-0.44,4328.77777777778
"2814","CDPF1",-1.105,8853.7
"2815","CDR1",-0.198,2025.2
"2816","CDR2",-0.966,7554.4
"2817","CDR2L",-1.26111111111111,9760.33333333333
"2818","CDRT1",-0.234285714285714,2777.71428571429
"2819","CDRT15",-0.225,2080.25
"2820","CDRT15L2",-0.3675,3308
"2821","CDRT4",-1.117,9009.6
"2822","CDS1",-0.611,5752.2
"2823","CDS2",-0.7,6295.9
