"","min_2","max_other","target_score","gene","rank"
"DET1",0.2,1.37,-1.17,"DET1",9009
"PHKB",1.7,2.87,-1.17,"PHKB",9010
"RP11.795F19.5",0.45,1.62,-1.17,"RP11.795F19.5",9011
"ZNF611",1.55,2.72,-1.17,"ZNF611",9012
"MRPL49",3.27,4.44,-1.17,"MRPL49",9013
"YME1L1",2.86,4.03,-1.17,"YME1L1",9014
"STAMBPL1",2.28,3.45,-1.17,"STAMBPL1",9015
"COG4",2.53,3.7,-1.17,"COG4",9016
"TVP23B",2.94,4.11,-1.17,"TVP23B",9017
"PAF1",3.36,4.53,-1.17,"PAF1",9018
"DDX1",3.09,4.27,-1.18,"DDX1",9019
"CWC22",3.34,4.52,-1.18,"CWC22",9020
"POPDC2",0.93,2.11,-1.18,"POPDC2",9021
"CENPC",2.6,3.78,-1.18,"CENPC",9022
"TTC1",3.37,4.55,-1.18,"TTC1",9023
"RNGTT",2.99,4.17,-1.18,"RNGTT",9024
"UTRN",3.42,4.6,-1.18,"UTRN",9025
"AKAP9",2.68,3.86,-1.18,"AKAP9",9026
"FLNA",2.33,3.51,-1.18,"FLNA",9027
"C12orf10",2.43,3.61,-1.18,"C12orf10",9028
"TBC1D15",2.7,3.88,-1.18,"TBC1D15",9029
"ZMYM2",2.45,3.63,-1.18,"ZMYM2",9030
"PARP4",2.87,4.05,-1.18,"PARP4",9031
"ACLY",2.72,3.9,-1.18,"ACLY",9032
"SLC25A1",2.83,4.01,-1.18,"SLC25A1",9033
"MMEL1",0.2,1.38,-1.18,"MMEL1",9034
"AUNIP",0.51,1.69,-1.18,"AUNIP",9035
"FAM229A",0.06,1.24,-1.18,"FAM229A",9036
"ZSCAN20",0.22,1.4,-1.18,"ZSCAN20",9037
"SPOPL",1.3,2.48,-1.18,"SPOPL",9038
"BOK",0.02,1.2,-1.18,"BOK",9039
"IFRD2",1.93,3.11,-1.18,"IFRD2",9040
"CTXN3",0,1.18,-1.18,"CTXN3",9041
"PCDHA3",0,1.18,-1.18,"PCDHA3",9042
"CH17.140K24.8",0,1.18,-1.18,"CH17.140K24.8",9043
"ERGIC1",0.53,1.71,-1.18,"ERGIC1",9044
"RMND5B",1.55,2.73,-1.18,"RMND5B",9045
"CEP57L1",0.76,1.94,-1.18,"CEP57L1",9046
"IQCE",0.06,1.24,-1.18,"IQCE",9047
"DUS4L",0.08,1.26,-1.18,"DUS4L",9048
"ZC3HAV1L",0.01,1.19,-1.18,"ZC3HAV1L",9049
"GPR173",0,1.18,-1.18,"GPR173",9050
"TMSB15A",0,1.18,-1.18,"TMSB15A",9051
"ACTRT1",0,1.18,-1.18,"ACTRT1",9052
"CA13",0.02,1.2,-1.18,"CA13",9053
"C9orf92",0,1.18,-1.18,"C9orf92",9054
"GOLM1",0.32,1.5,-1.18,"GOLM1",9055
"OR52D1",0,1.18,-1.18,"OR52D1",9056
"FXYD6.FXYD2",0.34,1.52,-1.18,"FXYD6.FXYD2",9057
"GLB1L3",0,1.18,-1.18,"GLB1L3",9058
"DNA2",0.09,1.27,-1.18,"DNA2",9059
"FAM53B",1.72,2.9,-1.18,"FAM53B",9060
"VENTX",0,1.18,-1.18,"VENTX",9061
"SLC6A12",0,1.18,-1.18,"SLC6A12",9062
"ARG2",1.97,3.15,-1.18,"ARG2",9063
"PFAS",0.03,1.21,-1.18,"PFAS",9064
"LYRM9",0.8,1.98,-1.18,"LYRM9",9065
"OMG",0.01,1.19,-1.18,"OMG",9066
"E2F1",0,1.18,-1.18,"E2F1",9067
"LINGO3",0,1.18,-1.18,"LINGO3",9068
"LDLR",1.45,2.63,-1.18,"LDLR",9069
"ZNF700",1.84,3.02,-1.18,"ZNF700",9070
"SSBP4",1.05,2.23,-1.18,"SSBP4",9071
"WDR62",0.04,1.22,-1.18,"WDR62",9072
"CTD.2528L19.4",0.24,1.42,-1.18,"CTD.2528L19.4",9073
"ZNF114",0,1.18,-1.18,"ZNF114",9074
"PTOV1",0.77,1.95,-1.18,"PTOV1",9075
"NLRP2",0.34,1.52,-1.18,"NLRP2",9076
"NF2",1.32,2.5,-1.18,"NF2",9077
"SEC14L6",0,1.18,-1.18,"SEC14L6",9078
"TCF20",0.53,1.71,-1.18,"TCF20",9079
"TMEM18",0.68,1.86,-1.18,"TMEM18",9080
"HPCAL1",2.02,3.2,-1.18,"HPCAL1",9081
"RPIA",2.42,3.6,-1.18,"RPIA",9082
"DDX18",2.28,3.46,-1.18,"DDX18",9083
"CCDC93",1.88,3.06,-1.18,"CCDC93",9084
"EIF4G1",2.42,3.6,-1.18,"EIF4G1",9085
"SLU7",3.82,5,-1.18,"SLU7",9086
"OSTM1",2.73,3.91,-1.18,"OSTM1",9087
"LRRC24",0.43,1.61,-1.18,"LRRC24",9088
"EED",2.51,3.69,-1.18,"EED",9089
"PPP2R1B",2.29,3.47,-1.18,"PPP2R1B",9090
"SHOC2",2.93,4.11,-1.18,"SHOC2",9091
"MBD6",0.69,1.87,-1.18,"MBD6",9092
"DPF3",0.18,1.36,-1.18,"DPF3",9093
"BAG5",1.69,2.87,-1.18,"BAG5",9094
"ATP6V0C",2.19,3.37,-1.18,"ATP6V0C",9095
"SDHAF1",2.71,3.89,-1.18,"SDHAF1",9096
"RRP1B",2.01,3.19,-1.18,"RRP1B",9097
"LAPTM5",7.62,8.8,-1.18,"LAPTM5",9098
"AP2M1",4.26,5.44,-1.18,"AP2M1",9099
"ATP5C1",5.18,6.36,-1.18,"ATP5C1",9100
"CHP1",3.05,4.23,-1.18,"CHP1",9101
"NXF1",3.7,4.89,-1.19,"NXF1",9102
"ISCU",4.11,5.3,-1.19,"ISCU",9103
"RPL6",5.7,6.89,-1.19,"RPL6",9104
"ANKRD12",3.41,4.6,-1.19,"ANKRD12",9105
"PPP1R15A",6.37,7.56,-1.19,"PPP1R15A",9106
"KIAA2026",1.32,2.51,-1.19,"KIAA2026",9107
"TMEM52",0,1.19,-1.19,"TMEM52",9108
"TMEM82",0,1.19,-1.19,"TMEM82",9109
"RRAGC",0.76,1.95,-1.19,"RRAGC",9110
"RHOC",3.31,4.5,-1.19,"RHOC",9111
"DCLRE1B",0.49,1.68,-1.19,"DCLRE1B",9112
"RPL37A",2.39,3.58,-1.19,"RPL37A",9113
"DYNC1LI1",1.92,3.11,-1.19,"DYNC1LI1",9114
"NDUFAF3",3.47,4.66,-1.19,"NDUFAF3",9115
"PHLDB2",0.45,1.64,-1.19,"PHLDB2",9116
"NREP",0.02,1.21,-1.19,"NREP",9117
"HMGXB3",1.5,2.69,-1.19,"HMGXB3",9118
"PHYKPL",2.49,3.68,-1.19,"PHYKPL",9119
"NELFE",3.48,4.67,-1.19,"NELFE",9120
"CLPSL1",0,1.19,-1.19,"CLPSL1",9121
"PEX6",0.47,1.66,-1.19,"PEX6",9122
"EPHA7",0,1.19,-1.19,"EPHA7",9123
"AMD1",2.48,3.67,-1.19,"AMD1",9124
"ZBTB2",1.79,2.98,-1.19,"ZBTB2",9125
"WIPI2",1.23,2.42,-1.19,"WIPI2",9126
"SLC25A40",1.65,2.84,-1.19,"SLC25A40",9127
"WDR13",0.93,2.12,-1.19,"WDR13",9128
"SPIN2B",1.73,2.92,-1.19,"SPIN2B",9129
"RAB40AL",0,1.19,-1.19,"RAB40AL",9130
"NSMF",0.75,1.94,-1.19,"NSMF",9131
"PGAP2",1.6,2.79,-1.19,"PGAP2",9132
"C11orf91",0,1.19,-1.19,"C11orf91",9133
"ARHGAP1",1.73,2.92,-1.19,"ARHGAP1",9134
"MLLT10",0.9,2.09,-1.19,"MLLT10",9135
"A1CF",0.01,1.2,-1.19,"A1CF",9136
"COL13A1",0,1.19,-1.19,"COL13A1",9137
"DOCK1",0,1.19,-1.19,"DOCK1",9138
"NCKAP1L",3.11,4.3,-1.19,"NCKAP1L",9139
"ALG11",0.68,1.87,-1.19,"ALG11",9140
"TOMM20L",0.59,1.78,-1.19,"TOMM20L",9141
"NEDD4",0.3,1.49,-1.19,"NEDD4",9142
"ACSM1",0,1.19,-1.19,"ACSM1",9143
"C16orf86",0.01,1.2,-1.19,"C16orf86",9144
"CDH1",0,1.19,-1.19,"CDH1",9145
"DHODH",0.31,1.5,-1.19,"DHODH",9146
"SHPK",0.39,1.58,-1.19,"SHPK",9147
"MAP2K6",0.01,1.2,-1.19,"MAP2K6",9148
"TP53TG5",0,1.19,-1.19,"TP53TG5",9149
"ZNF146",3.77,4.96,-1.19,"ZNF146",9150
"SYNGR4",0,1.19,-1.19,"SYNGR4",9151
"PRY",0,1.19,-1.19,"PRY",9152
"SLC2A11",0.12,1.31,-1.19,"SLC2A11",9153
"POLR3H",1.31,2.5,-1.19,"POLR3H",9154
"RP1.317E23.6",1.3,2.49,-1.19,"RP1.317E23.6",9155
"JMJD4",1.24,2.43,-1.19,"JMJD4",9156
"FAM131A",0.18,1.37,-1.19,"FAM131A",9157
"PRKD2",1.97,3.16,-1.19,"PRKD2",9158
"HSPA4",3.25,4.44,-1.19,"HSPA4",9159
"ST3GAL1",2.76,3.95,-1.19,"ST3GAL1",9160
"VCP",4.71,5.9,-1.19,"VCP",9161
"MRPS7",3.09,4.28,-1.19,"MRPS7",9162
"COX5B",4.15,5.35,-1.2,"COX5B",9163
"RNASEK.C17orf49",4.19,5.39,-1.2,"RNASEK.C17orf49",9164
"NSUN4",1.56,2.76,-1.2,"NSUN4",9165
"ANKRD13C",2.31,3.51,-1.2,"ANKRD13C",9166
"TMEM165",2.2,3.4,-1.2,"TMEM165",9167
"ERAP1",2.12,3.32,-1.2,"ERAP1",9168
"RP11.321N4.5",2.93,4.13,-1.2,"RP11.321N4.5",9169
"GNL3L",1.33,2.53,-1.2,"GNL3L",9170
"TMBIM4",3.52,4.72,-1.2,"TMBIM4",9171
"SIVA1",2.64,3.84,-1.2,"SIVA1",9172
"BOLA2",0.87,2.07,-1.2,"BOLA2",9173
"BLCAP",2.12,3.32,-1.2,"BLCAP",9174
"GPR108",3.57,4.77,-1.2,"GPR108",9175
"PET100",0.83,2.03,-1.2,"PET100",9176
"ZBTB41",0.55,1.75,-1.2,"ZBTB41",9177
"PPFIA4",0,1.2,-1.2,"PPFIA4",9178
"REG3A",0.01,1.21,-1.2,"REG3A",9179
"ST3GAL5",0.73,1.93,-1.2,"ST3GAL5",9180
"NPHP1",0.04,1.24,-1.2,"NPHP1",9181
"HTR2B",0.04,1.24,-1.2,"HTR2B",9182
"SETD5",0.97,2.17,-1.2,"SETD5",9183
"H1FOO",0,1.2,-1.2,"H1FOO",9184
"TRPC1",0.03,1.23,-1.2,"TRPC1",9185
"LRCH3",1.59,2.79,-1.2,"LRCH3",9186
"ZNF141",1.16,2.36,-1.2,"ZNF141",9187
"HSPA4L",0,1.2,-1.2,"HSPA4L",9188
"CEP44",1.45,2.65,-1.2,"CEP44",9189
"IL4",0.02,1.22,-1.2,"IL4",9190
"GTF2H4",0.19,1.39,-1.2,"GTF2H4",9191
"FBXO10",0.34,1.54,-1.2,"FBXO10",9192
"LRRC4C",0,1.2,-1.2,"LRRC4C",9193
"KDM4E",0,1.2,-1.2,"KDM4E",9194
"BLID",0,1.2,-1.2,"BLID",9195
"ST3GAL4",0.44,1.64,-1.2,"ST3GAL4",9196
"SEPHS1",1.03,2.23,-1.2,"SEPHS1",9197
"IGFBP6",0,1.2,-1.2,"IGFBP6",9198
"CIT",0.06,1.26,-1.2,"CIT",9199
"F7",0.06,1.26,-1.2,"F7",9200
"GOLGA6L6",0,1.2,-1.2,"GOLGA6L6",9201
"DCUN1D3",0,1.2,-1.2,"DCUN1D3",9202
"CDRT15L2",0,1.2,-1.2,"CDRT15L2",9203
"CCL13",0,1.2,-1.2,"CCL13",9204
"CCL23",0.24,1.44,-1.2,"CCL23",9205
"ABCC3",0.02,1.22,-1.2,"ABCC3",9206
"ME2",0.78,1.98,-1.2,"ME2",9207
"ZHX3",0,1.2,-1.2,"ZHX3",9208
"TCFL5",0.02,1.22,-1.2,"TCFL5",9209
"FZR1",0.55,1.75,-1.2,"FZR1",9210
"ZBTB45",0.18,1.38,-1.2,"ZBTB45",9211
"ZDHHC8",0.31,1.51,-1.2,"ZDHHC8",9212
"GGT5",0,1.2,-1.2,"GGT5",9213
"JAK1",3.49,4.69,-1.2,"JAK1",9214
"RPS27",6.56,7.76,-1.2,"RPS27",9215
"ARL8A",0.92,2.12,-1.2,"ARL8A",9216
"LCORL",0.6,1.8,-1.2,"LCORL",9217
"PDCD6",2.59,3.79,-1.2,"PDCD6",9218
"SRFBP1",2.55,3.75,-1.2,"SRFBP1",9219
"MTRF1L",1.27,2.47,-1.2,"MTRF1L",9220
"RBM48",2.05,3.25,-1.2,"RBM48",9221
"MED12",2.03,3.23,-1.2,"MED12",9222
"VPS13B",2.32,3.52,-1.2,"VPS13B",9223
"CTHRC1",0.37,1.57,-1.2,"CTHRC1",9224
"EXT1",0.15,1.35,-1.2,"EXT1",9225
"SMU1",2.02,3.22,-1.2,"SMU1",9226
"OR52N4",0.13,1.33,-1.2,"OR52N4",9227
"UBL3",2.25,3.45,-1.2,"UBL3",9228
"RP11.47I22.4",4.45,5.65,-1.2,"RP11.47I22.4",9229
"SPATA7",0.12,1.32,-1.2,"SPATA7",9230
"PSMD11",2.55,3.75,-1.2,"PSMD11",9231
"MALT1",1.75,2.95,-1.2,"MALT1",9232
"PIP5K1C",0.38,1.58,-1.2,"PIP5K1C",9233
"HMGN1",4.68,5.88,-1.2,"HMGN1",9234
"RP11.463D19.2",2.97,4.18,-1.21,"RP11.463D19.2",9235
"RP11.500M8.7",3.89,5.1,-1.21,"RP11.500M8.7",9236
"NAA40",1.32,2.53,-1.21,"NAA40",9237
"MED11",1.84,3.05,-1.21,"MED11",9238
"FABP3",0.01,1.22,-1.21,"FABP3",9239
"TIE1",0.01,1.22,-1.21,"TIE1",9240
"POMGNT1",0.62,1.83,-1.21,"POMGNT1",9241
"DPYD",2.68,3.89,-1.21,"DPYD",9242
"ANXA9",0.43,1.64,-1.21,"ANXA9",9243
"TRIM46",0.14,1.35,-1.21,"TRIM46",9244
"DARS2",1.06,2.27,-1.21,"DARS2",9245
"TMEM81",0,1.21,-1.21,"TMEM81",9246
"LAPTM4A",4.9,6.11,-1.21,"LAPTM4A",9247
"ATL2",1.46,2.67,-1.21,"ATL2",9248
"GRB14",0,1.21,-1.21,"GRB14",9249
"HIGD1A",4.34,5.55,-1.21,"HIGD1A",9250
"KIF9",0.56,1.77,-1.21,"KIF9",9251
"LNP1",0,1.21,-1.21,"LNP1",9252
"PLXNA1",0.09,1.3,-1.21,"PLXNA1",9253
"PDE6B",0.85,2.06,-1.21,"PDE6B",9254
"TMEM150C",0,1.21,-1.21,"TMEM150C",9255
"PCDHA5",0,1.21,-1.21,"PCDHA5",9256
"HIST1H2BE",0.17,1.38,-1.21,"HIST1H2BE",9257
"PGBD1",0.2,1.41,-1.21,"PGBD1",9258
"SLC44A4",0.44,1.65,-1.21,"SLC44A4",9259
"KIAA1324L",0.42,1.63,-1.21,"KIAA1324L",9260
"THAP5",1.94,3.15,-1.21,"THAP5",9261
"ASB9",0,1.21,-1.21,"ASB9",9262
"RLIM",1.63,2.84,-1.21,"RLIM",9263
"ZNF367",0,1.21,-1.21,"ZNF367",9264
"FSD1L",0,1.21,-1.21,"FSD1L",9265
"ATG13",2.29,3.5,-1.21,"ATG13",9266
"GLYATL2",0,1.21,-1.21,"GLYATL2",9267
"PPP1R32",0.31,1.52,-1.21,"PPP1R32",9268
"XRRA1",1.58,2.79,-1.21,"XRRA1",9269
"ATM",2.12,3.33,-1.21,"ATM",9270
"ZPR1",1.71,2.92,-1.21,"ZPR1",9271
"TMEM236",0.03,1.24,-1.21,"TMEM236",9272
"AGAP4",0.36,1.57,-1.21,"AGAP4",9273
"HNRNPH3",3.71,4.92,-1.21,"HNRNPH3",9274
"GLRX3",2.73,3.94,-1.21,"GLRX3",9275
"ARID2",1.87,3.08,-1.21,"ARID2",9276
"FBXO21",2.04,3.25,-1.21,"FBXO21",9277
"COQ5",2.23,3.44,-1.21,"COQ5",9278
"ATP4B",0,1.21,-1.21,"ATP4B",9279
"AP4S1",0.37,1.58,-1.21,"AP4S1",9280
"SECISBP2L",2.19,3.4,-1.21,"SECISBP2L",9281
"MRPL46",0.94,2.15,-1.21,"MRPL46",9282
"HAS3",0.25,1.46,-1.21,"HAS3",9283
"SEZ6",0,1.21,-1.21,"SEZ6",9284
"VMP1",3.83,5.04,-1.21,"VMP1",9285
"FN3K",0,1.21,-1.21,"FN3K",9286
"SERPINB2",0,1.21,-1.21,"SERPINB2",9287
"DOT1L",0.17,1.38,-1.21,"DOT1L",9288
"STAP2",0.18,1.39,-1.21,"STAP2",9289
"UQCRFS1",3.74,4.95,-1.21,"UQCRFS1",9290
"C19orf73",0.38,1.59,-1.21,"C19orf73",9291
"ZNF765",0.34,1.55,-1.21,"ZNF765",9292
"TGIF2LY",0,1.21,-1.21,"TGIF2LY",9293
"COL6A1",0,1.21,-1.21,"COL6A1",9294
"GJB7",0.15,1.36,-1.21,"GJB7",9295
"MAP3K5",1.93,3.14,-1.21,"MAP3K5",9296
"ZNF707",0.16,1.37,-1.21,"ZNF707",9297
"SLC25A45",1.64,2.85,-1.21,"SLC25A45",9298
"ARHGAP19.SLIT1",0.95,2.16,-1.21,"ARHGAP19.SLIT1",9299
"POLR2M",1.74,2.95,-1.21,"POLR2M",9300
"CD47",3.82,5.03,-1.21,"CD47",9301
"RAB2A",2.9,4.11,-1.21,"RAB2A",9302
"FAM103A1",2.03,3.24,-1.21,"FAM103A1",9303
"RPS20",4.27,5.48,-1.21,"RPS20",9304
"ENO1",5.83,7.05,-1.22,"ENO1",9305
"C1orf50",0.85,2.07,-1.22,"C1orf50",9306
"PRDX6",4.63,5.85,-1.22,"PRDX6",9307
"SNRPE",2.58,3.8,-1.22,"SNRPE",9308
"VPS54",1.06,2.28,-1.22,"VPS54",9309
"RAB1A",4.34,5.56,-1.22,"RAB1A",9310
"PIGY",5.63,6.85,-1.22,"PIGY",9311
"TCP1",4.23,5.45,-1.22,"TCP1",9312
"KMT2C",2.1,3.32,-1.22,"KMT2C",9313
"CTD.3074O7.11",1.1,2.32,-1.22,"CTD.3074O7.11",9314
"SAR1A",2.74,3.96,-1.22,"SAR1A",9315
"AMZ2",3.21,4.43,-1.22,"AMZ2",9316
"PANK2",0.68,1.9,-1.22,"PANK2",9317
"KIZ",2.24,3.46,-1.22,"KIZ",9318
"CTNNBL1",2.79,4.01,-1.22,"CTNNBL1",9319
"CAMTA1",0.74,1.96,-1.22,"CAMTA1",9320
"GSTM4",1.57,2.79,-1.22,"GSTM4",9321
"NBPF19",0.47,1.69,-1.22,"NBPF19",9322
"RAB25",0,1.22,-1.22,"RAB25",9323
"ARV1",1.76,2.98,-1.22,"ARV1",9324
"MTA3",0.72,1.94,-1.22,"MTA3",9325
"RP11.287D1.3",1.64,2.86,-1.22,"RP11.287D1.3",9326
"HESX1",0,1.22,-1.22,"HESX1",9327
"CFI",0.18,1.4,-1.22,"CFI",9328
"SLC17A3",0,1.22,-1.22,"SLC17A3",9329
"METTL24",0,1.22,-1.22,"METTL24",9330
"NUDCD3",1.97,3.19,-1.22,"NUDCD3",9331
"MCTS1",1.45,2.67,-1.22,"MCTS1",9332
"ZNF185",0,1.22,-1.22,"ZNF185",9333
"IFNW1",0,1.22,-1.22,"IFNW1",9334
"STK33",0,1.22,-1.22,"STK33",9335
"MCM10",0.09,1.31,-1.22,"MCM10",9336
"RAB11FIP2",0.69,1.91,-1.22,"RAB11FIP2",9337
"HDAC7",1.16,2.38,-1.22,"HDAC7",9338
"CSRNP2",0.78,2,-1.22,"CSRNP2",9339
"RP11.834C11.12",0,1.22,-1.22,"RP11.834C11.12",9340
"AJUBA",0.04,1.26,-1.22,"AJUBA",9341
"DCAF4",0.22,1.44,-1.22,"DCAF4",9342
"OTUB2",0.33,1.55,-1.22,"OTUB2",9343
"ANKRD9",0.02,1.24,-1.22,"ANKRD9",9344
"FOXB1",0,1.22,-1.22,"FOXB1",9345
"HSBP1",1.36,2.58,-1.22,"HSBP1",9346
"ARL17A",0.77,1.99,-1.22,"ARL17A",9347
"EMILIN3",0,1.22,-1.22,"EMILIN3",9348
"WDR87",0,1.22,-1.22,"WDR87",9349
"ZNF234",0.77,1.99,-1.22,"ZNF234",9350
"ZNF468",0.45,1.67,-1.22,"ZNF468",9351
"DDTL",1.57,2.79,-1.22,"DDTL",9352
"GATSL3",1.03,2.25,-1.22,"GATSL3",9353
"ZBTB40",1.46,2.68,-1.22,"ZBTB40",9354
"FDPS",2.81,4.03,-1.22,"FDPS",9355
"SAP130",1.4,2.62,-1.22,"SAP130",9356
"CFLAR",2.82,4.04,-1.22,"CFLAR",9357
"RTP4",1.98,3.2,-1.22,"RTP4",9358
"SPATA5",0.82,2.04,-1.22,"SPATA5",9359
"ARHGAP18",2.86,4.08,-1.22,"ARHGAP18",9360
"POLR2J3",2.5,3.72,-1.22,"POLR2J3",9361
"COPS5",2.32,3.54,-1.22,"COPS5",9362
"VPS51",1.98,3.2,-1.22,"VPS51",9363
"MGEA5",3.53,4.75,-1.22,"MGEA5",9364
"ISCA2",1.9,3.12,-1.22,"ISCA2",9365
"PLCB2",2.3,3.52,-1.22,"PLCB2",9366
"USP3",2.52,3.74,-1.22,"USP3",9367
"PTBP1",2.86,4.08,-1.22,"PTBP1",9368
"MRPL54",3.52,4.74,-1.22,"MRPL54",9369
"RNASEH2A",1.4,2.62,-1.22,"RNASEH2A",9370
"RPL11",5.4,6.63,-1.23,"RPL11",9371
"TXNDC12",3.58,4.81,-1.23,"TXNDC12",9372
"RPL27A",3.87,5.1,-1.23,"RPL27A",9373
"NME3",3.12,4.35,-1.23,"NME3",9374
"C21orf91",2.79,4.02,-1.23,"C21orf91",9375
"NUCKS1",1.59,2.82,-1.23,"NUCKS1",9376
"ZMAT5",1.36,2.59,-1.23,"ZMAT5",9377
"C1orf159",0.47,1.7,-1.23,"C1orf159",9378
"B3GALT6",0.17,1.4,-1.23,"B3GALT6",9379
"SPEN",1.31,2.54,-1.23,"SPEN",9380
"ELAVL4",0,1.23,-1.23,"ELAVL4",9381
"ZYG11B",0.53,1.76,-1.23,"ZYG11B",9382
"ELK4",0.65,1.88,-1.23,"ELK4",9383
"MOGS",0.57,1.8,-1.23,"MOGS",9384
"SLC4A7",2.25,3.48,-1.23,"SLC4A7",9385
"ADH6",0,1.23,-1.23,"ADH6",9386
"ITGA1",0.01,1.24,-1.23,"ITGA1",9387
"NRG2",0,1.23,-1.23,"NRG2",9388
"PCDHAC1",0,1.23,-1.23,"PCDHAC1",9389
"LY6G5B",0.04,1.27,-1.23,"LY6G5B",9390
"MLXIPL",0,1.23,-1.23,"MLXIPL",9391
"STYXL1",3.07,4.3,-1.23,"STYXL1",9392
"MBLAC1",0.24,1.47,-1.23,"MBLAC1",9393
"KIAA1147",0.45,1.68,-1.23,"KIAA1147",9394
"REPS2",0,1.23,-1.23,"REPS2",9395
"ZNF630",0.72,1.95,-1.23,"ZNF630",9396
"UPRT",2.14,3.37,-1.23,"UPRT",9397
"REEP4",2.45,3.68,-1.23,"REEP4",9398
"AC037459.4",2.41,3.64,-1.23,"AC037459.4",9399
"STAU2",1.69,2.92,-1.23,"STAU2",9400
"ZNF883",0,1.23,-1.23,"ZNF883",9401
"TTC17",2.04,3.27,-1.23,"TTC17",9402
"AP5B1",0.33,1.56,-1.23,"AP5B1",9403
"RPS6KB2",2.2,3.43,-1.23,"RPS6KB2",9404
"RBM17",2.73,3.96,-1.23,"RBM17",9405
"MGMT",1.65,2.88,-1.23,"MGMT",9406
"USP5",2.38,3.61,-1.23,"USP5",9407
"CCNT1",2.18,3.41,-1.23,"CCNT1",9408
"HIGD1C",0,1.23,-1.23,"HIGD1C",9409
"RNF41",1.79,3.02,-1.23,"RNF41",9410
"EID3",2.23,3.46,-1.23,"EID3",9411
"FAM177A1",2.31,3.54,-1.23,"FAM177A1",9412
"AMN",0,1.23,-1.23,"AMN",9413
"RAB11A",3.15,4.38,-1.23,"RAB11A",9414
"LARP6",0,1.23,-1.23,"LARP6",9415
"BAIAP3",0.11,1.34,-1.23,"BAIAP3",9416
"CMTM1",0.65,1.88,-1.23,"CMTM1",9417
"ACD",2.66,3.89,-1.23,"ACD",9418
"SNTB2",1.17,2.4,-1.23,"SNTB2",9419
"ZNRF1",0.61,1.84,-1.23,"ZNRF1",9420
"P3H4",0.72,1.95,-1.23,"P3H4",9421
"PSME3",2.98,4.21,-1.23,"PSME3",9422
"ZNF337",0.64,1.87,-1.23,"ZNF337",9423
"TIMM44",0.51,1.74,-1.23,"TIMM44",9424
"ACP5",3.61,4.84,-1.23,"ACP5",9425
"CTD.3105H18.18",0.63,1.86,-1.23,"CTD.3105H18.18",9426
"CLIP3",0.18,1.41,-1.23,"CLIP3",9427
"AC006116.20",0.08,1.31,-1.23,"AC006116.20",9428
"CDC42EP1",0,1.23,-1.23,"CDC42EP1",9429
"BAIAP2L2",0.04,1.27,-1.23,"BAIAP2L2",9430
"S100PBP",1.24,2.47,-1.23,"S100PBP",9431
"EIF3C",1.01,2.24,-1.23,"EIF3C",9432
"DYNC1LI2",1.95,3.18,-1.23,"DYNC1LI2",9433
"ZNF180",1.45,2.68,-1.23,"ZNF180",9434
"INSIG2",2.51,3.74,-1.23,"INSIG2",9435
"RPS5",4.55,5.78,-1.23,"RPS5",9436
"RER1",2.64,3.88,-1.24,"RER1",9437
"NCDN",1.08,2.32,-1.24,"NCDN",9438
"ILKAP",2.24,3.48,-1.24,"ILKAP",9439
"PPA2",2.56,3.8,-1.24,"PPA2",9440
"MRPL36",2.56,3.8,-1.24,"MRPL36",9441
"CUL9",0.81,2.05,-1.24,"CUL9",9442
"GINS4",0.14,1.38,-1.24,"GINS4",9443
"IMPA1",2.45,3.69,-1.24,"IMPA1",9444
"STIM1",2.45,3.69,-1.24,"STIM1",9445
"GGACT",0.81,2.05,-1.24,"GGACT",9446
"SUPT16H",3.19,4.43,-1.24,"SUPT16H",9447
"C16orf72",0.79,2.03,-1.24,"C16orf72",9448
"MED31",3.07,4.31,-1.24,"MED31",9449
"RFNG",0.14,1.38,-1.24,"RFNG",9450
"ABHD8",0.64,1.88,-1.24,"ABHD8",9451
"ZNF506",1.27,2.51,-1.24,"ZNF506",9452
"CD3EAP",0.83,2.07,-1.24,"CD3EAP",9453
"ZNF577",0.4,1.64,-1.24,"ZNF577",9454
"ATP5J",2.86,4.1,-1.24,"ATP5J",9455
"TINAGL1",0,1.24,-1.24,"TINAGL1",9456
"TGFA",0,1.24,-1.24,"TGFA",9457
"CHMP3",1.91,3.15,-1.24,"CHMP3",9458
"NPAS2",0,1.24,-1.24,"NPAS2",9459
"SCN3A",0,1.24,-1.24,"SCN3A",9460
"C3orf33",0.01,1.25,-1.24,"C3orf33",9461
"NKAPL",0,1.24,-1.24,"NKAPL",9462
"RP5.937E21.8",0.05,1.29,-1.24,"RP5.937E21.8",9463
"SNAI2",0,1.24,-1.24,"SNAI2",9464
"CNGB3",0.01,1.25,-1.24,"CNGB3",9465
"IFNE",0,1.24,-1.24,"IFNE",9466
"E2F8",0,1.24,-1.24,"E2F8",9467
"MPZL2",0,1.24,-1.24,"MPZL2",9468
"UBTD1",0,1.24,-1.24,"UBTD1",9469
"USP30",1.05,2.29,-1.24,"USP30",9470
"ACACB",0.24,1.48,-1.24,"ACACB",9471
"TDRD9",0.01,1.25,-1.24,"TDRD9",9472
"CHD3",1.43,2.67,-1.24,"CHD3",9473
"RP11.192H23.4",0.16,1.4,-1.24,"RP11.192H23.4",9474
"CYGB",0,1.24,-1.24,"CYGB",9475
"AP3D1",1.49,2.73,-1.24,"AP3D1",9476
