"","min_2","max_other","target_score","gene","rank"
"PPIP5K1",0.46,1.26,-0.8,"PPIP5K1",7093
"AFG3L2",1.78,2.58,-0.8,"AFG3L2",7094
"ST8SIA1",0.19,0.99,-0.8,"ST8SIA1",7095
"FOXF1",0,0.8,-0.8,"FOXF1",7096
"PDE8B",0,0.8,-0.8,"PDE8B",7097
"PRDM5",0,0.8,-0.8,"PRDM5",7098
"TNPO2",0.53,1.33,-0.8,"TNPO2",7099
"APITD1.CORT",0.28,1.08,-0.8,"APITD1.CORT",7100
"TMEM191C",0,0.8,-0.8,"TMEM191C",7101
"KL",0,0.8,-0.8,"KL",7102
"TFCP2L1",0,0.8,-0.8,"TFCP2L1",7103
"USP9X",1.95,2.75,-0.8,"USP9X",7104
"KLC3",0,0.8,-0.8,"KLC3",7105
"LONRF3",0,0.8,-0.8,"LONRF3",7106
"NEU4",0,0.8,-0.8,"NEU4",7107
"PCDHB15",0,0.8,-0.8,"PCDHB15",7108
"ENO4",0,0.8,-0.8,"ENO4",7109
"XIAP",1.14,1.94,-0.8,"XIAP",7110
"BTBD11",0.06,0.86,-0.8,"BTBD11",7111
"TRIM46",0,0.8,-0.8,"TRIM46",7112
"PCGF2",0,0.8,-0.8,"PCGF2",7113
"PCDHB7",0,0.8,-0.8,"PCDHB7",7114
"BTN1A1",0,0.8,-0.8,"BTN1A1",7115
"ARHGEF17",0,0.8,-0.8,"ARHGEF17",7116
"ENDOU",0,0.8,-0.8,"ENDOU",7117
"ZBTB34",0,0.8,-0.8,"ZBTB34",7118
"LRRC29",0.29,1.09,-0.8,"LRRC29",7119
"SACS",0.23,1.03,-0.8,"SACS",7120
"ARID2",1.63,2.43,-0.8,"ARID2",7121
"PRPF38B",3.28,4.08,-0.8,"PRPF38B",7122
"CHORDC1",2.78,3.58,-0.8,"CHORDC1",7123
"YARS",2.92,3.72,-0.8,"YARS",7124
"SCYL3",1.4,2.2,-0.8,"SCYL3",7125
"PCED1A",1.94,2.74,-0.8,"PCED1A",7126
"MOV10",2.28,3.08,-0.8,"MOV10",7127
"LATS1",2.11,2.91,-0.8,"LATS1",7128
"PRKCH",5.1,5.9,-0.800000000000001,"PRKCH",7129
"CSGALNACT2",2.45,3.26,-0.81,"CSGALNACT2",7130
"NDUFS8",4.65,5.46,-0.81,"NDUFS8",7131
"PRPS1",3.79,4.6,-0.81,"PRPS1",7132
"KLC2",1.11,1.92,-0.81,"KLC2",7133
"TRIM35",1.36,2.17,-0.81,"TRIM35",7134
"NFXL1",1.76,2.57,-0.81,"NFXL1",7135
"BCL2L2.PABPN1",1.26,2.07,-0.81,"BCL2L2.PABPN1",7136
"HIP1R",1.55,2.36,-0.81,"HIP1R",7137
"MAPKAPK5",1.95,2.76,-0.81,"MAPKAPK5",7138
"CPXM1",0.83,1.64,-0.81,"CPXM1",7139
"ABL1",0.87,1.68,-0.81,"ABL1",7140
"FAM168A",0.05,0.86,-0.81,"FAM168A",7141
"SHC4",0.01,0.82,-0.81,"SHC4",7142
"FGFR2",0.13,0.94,-0.81,"FGFR2",7143
"ABCC6",0.01,0.82,-0.81,"ABCC6",7144
"CAMK2N1",0.15,0.96,-0.81,"CAMK2N1",7145
"PIP5K1C",0.58,1.39,-0.81,"PIP5K1C",7146
"ATP5EP2",0.89,1.7,-0.81,"ATP5EP2",7147
"LRRC10",0.01,0.82,-0.81,"LRRC10",7148
"ENTPD7",0.01,0.82,-0.81,"ENTPD7",7149
"TCF20",0.05,0.86,-0.81,"TCF20",7150
"USP12",0.93,1.74,-0.81,"USP12",7151
"ABCA3",0.02,0.83,-0.81,"ABCA3",7152
"VSIG10L",0.17,0.98,-0.81,"VSIG10L",7153
"XCR1",0,0.81,-0.81,"XCR1",7154
"AGL",0.69,1.5,-0.81,"AGL",7155
"C2orf88",0.12,0.93,-0.81,"C2orf88",7156
"FAM210A",1,1.81,-0.81,"FAM210A",7157
"DEFA6",0,0.81,-0.81,"DEFA6",7158
"CCDC85A",0,0.81,-0.81,"CCDC85A",7159
"ADAMTS5",0,0.81,-0.81,"ADAMTS5",7160
"SENP8",0,0.81,-0.81,"SENP8",7161
"ZNF142",0.42,1.23,-0.81,"ZNF142",7162
"OSBPL9",2.81,3.62,-0.81,"OSBPL9",7163
"NUP214",1.38,2.19,-0.81,"NUP214",7164
"C8orf37",0.11,0.92,-0.81,"C8orf37",7165
"PHIP",1.94,2.75,-0.81,"PHIP",7166
"CDK20",0.06,0.87,-0.81,"CDK20",7167
"CORO2A",1.25,2.06,-0.81,"CORO2A",7168
"ALAS2",0,0.81,-0.81,"ALAS2",7169
"MLF2",3.81,4.62,-0.81,"MLF2",7170
"TEP1",0.25,1.06,-0.81,"TEP1",7171
"KDELC2",0.94,1.75,-0.81,"KDELC2",7172
"MROH8",0,0.81,-0.81,"MROH8",7173
"ING2",2.07,2.88,-0.81,"ING2",7174
"TTC17",2.87,3.68,-0.81,"TTC17",7175
"EXOC1",2.29,3.1,-0.81,"EXOC1",7176
"BRI3BP",0.06,0.87,-0.81,"BRI3BP",7177
"ADNP",1.4,2.21,-0.81,"ADNP",7178
"ATRX",2.9,3.71,-0.81,"ATRX",7179
"LYPLA1",2.43,3.24,-0.81,"LYPLA1",7180
"ATG4B",2.5,3.31,-0.81,"ATG4B",7181
"SERAC1",0.46,1.27,-0.81,"SERAC1",7182
"ARID4B",3.81,4.62,-0.81,"ARID4B",7183
"AHNAK2",0,0.81,-0.81,"AHNAK2",7184
"OSBPL3",2.42,3.23,-0.81,"OSBPL3",7185
"ACBD7",0.55,1.36,-0.81,"ACBD7",7186
"MID2",0,0.81,-0.81,"MID2",7187
"MRPS35",1.96,2.77,-0.81,"MRPS35",7188
"ZNF792",0.76,1.57,-0.81,"ZNF792",7189
"INO80C",2.67,3.48,-0.81,"INO80C",7190
"RNF39",0,0.81,-0.81,"RNF39",7191
"BRD4",0.98,1.79,-0.81,"BRD4",7192
"DLST",0.26,1.07,-0.81,"DLST",7193
"CCSER2",2.44,3.25,-0.81,"CCSER2",7194
"IRF2BP1",0,0.81,-0.81,"IRF2BP1",7195
"PTCD1",1.05,1.86,-0.81,"PTCD1",7196
"PNPO",1.6,2.41,-0.81,"PNPO",7197
"PRDM16",0,0.81,-0.81,"PRDM16",7198
"GGCT",2.23,3.04,-0.81,"GGCT",7199
"COL16A1",0,0.81,-0.81,"COL16A1",7200
"FAM149A",0,0.81,-0.81,"FAM149A",7201
"WNT10A",0,0.81,-0.81,"WNT10A",7202
"OR11G2",0,0.81,-0.81,"OR11G2",7203
"SLCO4C1",0,0.81,-0.81,"SLCO4C1",7204
"KDM6B",1.43,2.24,-0.81,"KDM6B",7205
"HNRNPR",4.3,5.11,-0.81,"HNRNPR",7206
"FERMT3",4.27,5.08,-0.81,"FERMT3",7207
"PPIA",5.42,6.23,-0.81,"PPIA",7208
"SRSF10",3.2,4.02,-0.819999999999999,"SRSF10",7209
"BCKDHA",2.91,3.73,-0.82,"BCKDHA",7210
"TRIM62",0.33,1.15,-0.82,"TRIM62",7211
"TNIP3",3.22,4.04,-0.82,"TNIP3",7212
"CDK5RAP2",1.52,2.34,-0.82,"CDK5RAP2",7213
"SUGP1",2.45,3.27,-0.82,"SUGP1",7214
"NSUN2",3.32,4.14,-0.82,"NSUN2",7215
"CHIC2",3.85,4.67,-0.82,"CHIC2",7216
"GTF3C1",1.56,2.38,-0.82,"GTF3C1",7217
"DAZAP1",1.23,2.05,-0.82,"DAZAP1",7218
"EVC",0.14,0.96,-0.82,"EVC",7219
"PRL",0,0.82,-0.82,"PRL",7220
"RRAS2",0.6,1.42,-0.82,"RRAS2",7221
"STEAP1B",0,0.82,-0.82,"STEAP1B",7222
"CYP2E1",0,0.82,-0.82,"CYP2E1",7223
"IRGQ",0.91,1.73,-0.82,"IRGQ",7224
"AMDHD1",0,0.82,-0.82,"AMDHD1",7225
"PCDHB11",0.03,0.85,-0.82,"PCDHB11",7226
"RIMS3",0,0.82,-0.82,"RIMS3",7227
"BACE1",0,0.82,-0.82,"BACE1",7228
"ZNF736",0.03,0.85,-0.82,"ZNF736",7229
"FAM129B",0,0.82,-0.82,"FAM129B",7230
"PRELID2",0.93,1.75,-0.82,"PRELID2",7231
"ZMIZ2",0.59,1.41,-0.82,"ZMIZ2",7232
"NDN",0,0.82,-0.82,"NDN",7233
"ARL8A",0.39,1.21,-0.82,"ARL8A",7234
"KCTD11",0.02,0.84,-0.82,"KCTD11",7235
"SRXN1",0.37,1.19,-0.82,"SRXN1",7236
"NPR2",0,0.82,-0.82,"NPR2",7237
"EEF2K",0.87,1.69,-0.82,"EEF2K",7238
"NAGLU",0,0.82,-0.82,"NAGLU",7239
"UBE2O",0.93,1.75,-0.82,"UBE2O",7240
"HIPK4",0,0.82,-0.82,"HIPK4",7241
"GYPE",0,0.82,-0.82,"GYPE",7242
"TNNC1",0,0.82,-0.82,"TNNC1",7243
"RASAL1",0.42,1.24,-0.82,"RASAL1",7244
"RNF19B",0.73,1.55,-0.82,"RNF19B",7245
"PRMT6",1.39,2.21,-0.82,"PRMT6",7246
"PKD1",0.19,1.01,-0.82,"PKD1",7247
"RNFT2",0.06,0.88,-0.82,"RNFT2",7248
"FAM98C",1.68,2.5,-0.82,"FAM98C",7249
"RAB3IP",0.18,1,-0.82,"RAB3IP",7250
"TMEM248",1.43,2.25,-0.82,"TMEM248",7251
"SLC16A4",0.22,1.04,-0.82,"SLC16A4",7252
"NDUFA10",1.86,2.68,-0.82,"NDUFA10",7253
"TESK1",0.54,1.36,-0.82,"TESK1",7254
"NFYB",0.78,1.6,-0.82,"NFYB",7255
"EGLN1",0.28,1.1,-0.82,"EGLN1",7256
"CIZ1",1.01,1.83,-0.82,"CIZ1",7257
"CGNL1",0.06,0.88,-0.82,"CGNL1",7258
"LBR",3.5,4.32,-0.82,"LBR",7259
"BLOC1S5",1.65,2.47,-0.82,"BLOC1S5",7260
"PET100",4.1,4.92,-0.82,"PET100",7261
"TRAPPC6A",3.87,4.69,-0.82,"TRAPPC6A",7262
"TRPV2",2.8,3.62,-0.82,"TRPV2",7263
"DDIT4",6.76,7.58,-0.82,"DDIT4",7264
"GTF3C5",2.07,2.89,-0.82,"GTF3C5",7265
"DCAF13",2.88,3.7,-0.82,"DCAF13",7266
"ABTB1",2.15,2.97,-0.82,"ABTB1",7267
"SERINC3",4.17,4.99,-0.82,"SERINC3",7268
"NRBP1",4.81,5.63,-0.82,"NRBP1",7269
"ARGLU1",4.52,5.34,-0.82,"ARGLU1",7270
"RAP2C",2.09,2.91,-0.82,"RAP2C",7271
"ITSN2",3.21,4.03,-0.82,"ITSN2",7272
"CCT8",4.19,5.02,-0.829999999999999,"CCT8",7273
"SAP30BP",3.48,4.31,-0.83,"SAP30BP",7274
"LCP2",3.81,4.64,-0.83,"LCP2",7275
"COPA",3.23,4.06,-0.83,"COPA",7276
"CWF19L1",2.22,3.05,-0.83,"CWF19L1",7277
"IAH1",3.31,4.14,-0.83,"IAH1",7278
"UBAP2L",3.47,4.3,-0.83,"UBAP2L",7279
"GFI1",0.3,1.13,-0.83,"GFI1",7280
"PPP2R5E",1.72,2.55,-0.83,"PPP2R5E",7281
"PDGFA",1.84,2.67,-0.83,"PDGFA",7282
"MRI1",1.22,2.05,-0.83,"MRI1",7283
"IPO13",0.55,1.38,-0.83,"IPO13",7284
"CYP4V2",1.11,1.94,-0.83,"CYP4V2",7285
"FAM89A",0,0.83,-0.83,"FAM89A",7286
"FHAD1",0.05,0.88,-0.83,"FHAD1",7287
"IGSF3",0,0.83,-0.83,"IGSF3",7288
"GNB3",0,0.83,-0.83,"GNB3",7289
"SHROOM2",0,0.83,-0.83,"SHROOM2",7290
"INPP5A",0,0.83,-0.83,"INPP5A",7291
"LRRC20",0,0.83,-0.83,"LRRC20",7292
"RGS9BP",0,0.83,-0.83,"RGS9BP",7293
"B3GALT6",0,0.83,-0.83,"B3GALT6",7294
"CHD6",0.87,1.7,-0.83,"CHD6",7295
"MYO18B",0,0.83,-0.83,"MYO18B",7296
"C10orf67",0.02,0.85,-0.83,"C10orf67",7297
"MZT1",0.88,1.71,-0.83,"MZT1",7298
"CCDC102B",0,0.83,-0.83,"CCDC102B",7299
"RNF133",0,0.83,-0.83,"RNF133",7300
"PPP2R3A",0.11,0.94,-0.83,"PPP2R3A",7301
"DEPDC1",0,0.83,-0.83,"DEPDC1",7302
"FAM71E1",0,0.83,-0.83,"FAM71E1",7303
"PLAG1",0,0.83,-0.83,"PLAG1",7304
"HECTD2",0,0.83,-0.83,"HECTD2",7305
"GAN",0,0.83,-0.83,"GAN",7306
"SOCS7",0.05,0.88,-0.83,"SOCS7",7307
"TRIT1",0.88,1.71,-0.83,"TRIT1",7308
"TRIM45",0.47,1.3,-0.83,"TRIM45",7309
"PRKAR2A",1.46,2.29,-0.83,"PRKAR2A",7310
"GLOD4",3.62,4.45,-0.83,"GLOD4",7311
"APH1B",0.5,1.33,-0.83,"APH1B",7312
"CLPB",1.03,1.86,-0.83,"CLPB",7313
"SMIM12",1.67,2.5,-0.83,"SMIM12",7314
"IRAK4",1.54,2.37,-0.83,"IRAK4",7315
"RTP4",0.77,1.6,-0.83,"RTP4",7316
"MOAP1",2.48,3.31,-0.83,"MOAP1",7317
"TMF1",2.69,3.52,-0.83,"TMF1",7318
"MRPS9",2.77,3.6,-0.83,"MRPS9",7319
"GATA3",3.24,4.07,-0.83,"GATA3",7320
"ATG2A",0.74,1.57,-0.83,"ATG2A",7321
"GRIPAP1",2.98,3.81,-0.83,"GRIPAP1",7322
"STK11IP",1.21,2.04,-0.83,"STK11IP",7323
"UBXN1",3.67,4.5,-0.83,"UBXN1",7324
"PARN",2.87,3.7,-0.83,"PARN",7325
"GTPBP3",1.94,2.77,-0.83,"GTPBP3",7326
"NMT2",2.13,2.96,-0.83,"NMT2",7327
"EAF1",1.9,2.73,-0.83,"EAF1",7328
"TMEM173",4.31,5.14,-0.83,"TMEM173",7329
"RAD21",3.08,3.91,-0.83,"RAD21",7330
"ABCF2",2.5,3.33,-0.83,"ABCF2",7331
"PROX2",0.08,0.91,-0.83,"PROX2",7332
"PPP6R1",1.42,2.25,-0.83,"PPP6R1",7333
"GNPDA2",1.94,2.77,-0.83,"GNPDA2",7334
"MTDH",2.27,3.1,-0.83,"MTDH",7335
"CCDC93",1.39,2.22,-0.83,"CCDC93",7336
"PRPF3",2.93,3.77,-0.84,"PRPF3",7337
"RABGGTB",2.95,3.79,-0.84,"RABGGTB",7338
"SLC3A2",6.03,6.87,-0.84,"SLC3A2",7339
"ATP5S",1.08,1.92,-0.84,"ATP5S",7340
"PI4KB",2.7,3.54,-0.84,"PI4KB",7341
"ZFYVE19",1.54,2.38,-0.84,"ZFYVE19",7342
"TBRG1",2.22,3.06,-0.84,"TBRG1",7343
"ATXN2L",1.46,2.3,-0.84,"ATXN2L",7344
"THYN1",3.76,4.6,-0.84,"THYN1",7345
"DFFA",2.73,3.57,-0.84,"DFFA",7346
"COPB1",4.16,5,-0.84,"COPB1",7347
"SMC3",3.26,4.1,-0.84,"SMC3",7348
"YIPF6",1.12,1.96,-0.84,"YIPF6",7349
"JTB",4.7,5.54,-0.84,"JTB",7350
"SLC6A6",2.1,2.94,-0.84,"SLC6A6",7351
"CLIC1",6.41,7.25,-0.84,"CLIC1",7352
"STK38L",1.62,2.46,-0.84,"STK38L",7353
"PMM2",2.7,3.54,-0.84,"PMM2",7354
"PLXNA1",0.01,0.85,-0.84,"PLXNA1",7355
"SCT",0,0.84,-0.84,"SCT",7356
"ZBTB6",0,0.84,-0.84,"ZBTB6",7357
"PLCD3",0.01,0.85,-0.84,"PLCD3",7358
"ZFHX3",0.05,0.89,-0.84,"ZFHX3",7359
"U2AF2",0.39,1.23,-0.84,"U2AF2",7360
"LSM14B",0,0.84,-0.84,"LSM14B",7361
"FABP6",0,0.84,-0.84,"FABP6",7362
"MADCAM1",0,0.84,-0.84,"MADCAM1",7363
"C11orf96",0,0.84,-0.84,"C11orf96",7364
"CYP2U1",0,0.84,-0.84,"CYP2U1",7365
"PIWIL4",0,0.84,-0.84,"PIWIL4",7366
"ELOVL6",0.13,0.97,-0.84,"ELOVL6",7367
"PDE10A",0,0.84,-0.84,"PDE10A",7368
"KATNAL1",0.39,1.23,-0.84,"KATNAL1",7369
"SLC1A2",0.03,0.87,-0.84,"SLC1A2",7370
"GLS2",0,0.84,-0.84,"GLS2",7371
"IZUMO4",0.16,1,-0.84,"IZUMO4",7372
"CXorf23",0.14,0.98,-0.84,"CXorf23",7373
"FANCM",0.35,1.19,-0.84,"FANCM",7374
"KLF12",0.59,1.43,-0.84,"KLF12",7375
"GNAT2",0.65,1.49,-0.84,"GNAT2",7376
"PEG10",0,0.84,-0.84,"PEG10",7377
"ZNF12",0.03,0.87,-0.84,"ZNF12",7378
"C17orf51",0,0.84,-0.84,"C17orf51",7379
"TNNT1",0,0.84,-0.84,"TNNT1",7380
"C14orf132",0.04,0.88,-0.84,"C14orf132",7381
"BMP2",0,0.84,-0.84,"BMP2",7382
"ADAMTS3",0,0.84,-0.84,"ADAMTS3",7383
"C9orf47",0,0.84,-0.84,"C9orf47",7384
"CLIP2",0.1,0.94,-0.84,"CLIP2",7385
"VEGFA",0,0.84,-0.84,"VEGFA",7386
"RET",0,0.84,-0.84,"RET",7387
"TUBA8",0,0.84,-0.84,"TUBA8",7388
"ZNF784",0,0.84,-0.84,"ZNF784",7389
"CPB1",0,0.84,-0.84,"CPB1",7390
"KIAA1644",0,0.84,-0.84,"KIAA1644",7391
"DCBLD1",0,0.84,-0.84,"DCBLD1",7392
"ZNF71",1.59,2.43,-0.84,"ZNF71",7393
"CIT",0.09,0.93,-0.84,"CIT",7394
"DIS3L",1.64,2.48,-0.84,"DIS3L",7395
"ZKSCAN7",0.27,1.11,-0.84,"ZKSCAN7",7396
"RARA",0.69,1.53,-0.84,"RARA",7397
"CCDC71L",0.22,1.06,-0.84,"CCDC71L",7398
"PEX1",1.2,2.04,-0.84,"PEX1",7399
"KDM4B",0.2,1.04,-0.84,"KDM4B",7400
"CXorf65",1.18,2.02,-0.84,"CXorf65",7401
"GANC",0.97,1.81,-0.84,"GANC",7402
"SETD1B",1.03,1.87,-0.84,"SETD1B",7403
"COMMD3.BMI1",1.02,1.86,-0.84,"COMMD3.BMI1",7404
"MRPS14",1.64,2.48,-0.84,"MRPS14",7405
"ZNF100",0.18,1.02,-0.84,"ZNF100",7406
"PDXDC1",2.82,3.66,-0.84,"PDXDC1",7407
"RBBP6",1.9,2.74,-0.84,"RBBP6",7408
"MBD1",2.3,3.14,-0.84,"MBD1",7409
"GMFG",5.6,6.44,-0.840000000000001,"GMFG",7410
"SRSF3",5.85,6.69,-0.840000000000001,"SRSF3",7411
"JUND",3.17,4.02,-0.85,"JUND",7412
"AGTRAP",3.66,4.51,-0.85,"AGTRAP",7413
"ZBED6",2.2,3.05,-0.85,"ZBED6",7414
"UBE4A",2.74,3.59,-0.85,"UBE4A",7415
"ADH5",2.43,3.28,-0.85,"ADH5",7416
"RFX5",2.72,3.57,-0.85,"RFX5",7417
"KLHL24",1.7,2.55,-0.85,"KLHL24",7418
"SLC35B4",1.03,1.88,-0.85,"SLC35B4",7419
"SNX25",0.32,1.17,-0.85,"SNX25",7420
"ERCC4",0.29,1.14,-0.85,"ERCC4",7421
"ZCCHC9",1.45,2.3,-0.85,"ZCCHC9",7422
"DDI2",0.54,1.39,-0.85,"DDI2",7423
"LRIG2",1.49,2.34,-0.85,"LRIG2",7424
"LZIC",1.2,2.05,-0.85,"LZIC",7425
"MLST8",1.95,2.8,-0.85,"MLST8",7426
"HIST1H4I",0,0.85,-0.85,"HIST1H4I",7427
"MGAT3",0,0.85,-0.85,"MGAT3",7428
"MTMR9",0.84,1.69,-0.85,"MTMR9",7429
"AKT1S1",0.68,1.53,-0.85,"AKT1S1",7430
"ADAM20",0.01,0.86,-0.85,"ADAM20",7431
"TUBB1",0.02,0.87,-0.85,"TUBB1",7432
"CDON",0.02,0.87,-0.85,"CDON",7433
"PLEKHG3",0,0.85,-0.85,"PLEKHG3",7434
"ACVR1C",0,0.85,-0.85,"ACVR1C",7435
"FUT1",0.37,1.22,-0.85,"FUT1",7436
"KRT23",0,0.85,-0.85,"KRT23",7437
"CALCA",0,0.85,-0.85,"CALCA",7438
"H3F3C",0.37,1.22,-0.85,"H3F3C",7439
"MSX1",0,0.85,-0.85,"MSX1",7440
"BRCA1",0.12,0.97,-0.85,"BRCA1",7441
"RAP1GAP2",0,0.85,-0.85,"RAP1GAP2",7442
"ZNF518A",0.14,0.99,-0.85,"ZNF518A",7443
"RAET1E",0.11,0.96,-0.85,"RAET1E",7444
"PNPLA7",0,0.85,-0.85,"PNPLA7",7445
"OSBPL7",0.84,1.69,-0.85,"OSBPL7",7446
"TIGD3",0,0.85,-0.85,"TIGD3",7447
"ZNF233",0,0.85,-0.85,"ZNF233",7448
"MACROD2",0,0.85,-0.85,"MACROD2",7449
"ZNF546",0.15,1,-0.85,"ZNF546",7450
"TMEM241",0.19,1.04,-0.85,"TMEM241",7451
"CDK6",0.95,1.8,-0.85,"CDK6",7452
"FNBP4",2.71,3.56,-0.85,"FNBP4",7453
"LTBP3",0.98,1.83,-0.85,"LTBP3",7454
"SENP6",2.06,2.91,-0.85,"SENP6",7455
"PPIL4",2.98,3.83,-0.85,"PPIL4",7456
"PXMP4",0.69,1.54,-0.85,"PXMP4",7457
"ZNF248",0.98,1.83,-0.85,"ZNF248",7458
"TRAPPC2",2.58,3.43,-0.85,"TRAPPC2",7459
"SRP54",3.73,4.58,-0.85,"SRP54",7460
"GNB1",2.06,2.91,-0.85,"GNB1",7461
"FBXL6",0.97,1.82,-0.85,"FBXL6",7462
"RBL2",3.8,4.65,-0.850000000000001,"RBL2",7463
"RBM34",3.59,4.44,-0.850000000000001,"RBM34",7464
"SEC11A",4.39,5.24,-0.850000000000001,"SEC11A",7465
"SNW1",4.09,4.94,-0.850000000000001,"SNW1",7466
"SRGN",7.97,8.82,-0.850000000000001,"SRGN",7467
"CDC42",5.51,6.36,-0.850000000000001,"CDC42",7468
"VDAC1",3.8,4.65,-0.850000000000001,"VDAC1",7469
"NDUFB8",5.7,6.56,-0.859999999999999,"NDUFB8",7470
"GNPTG",3.24,4.1,-0.859999999999999,"GNPTG",7471
"MIER1",3.35,4.21,-0.86,"MIER1",7472
"SECISBP2",1.52,2.38,-0.86,"SECISBP2",7473
"WDFY1",1.87,2.73,-0.86,"WDFY1",7474
"ZNF267",2.92,3.78,-0.86,"ZNF267",7475
"FXR1",1.02,1.88,-0.86,"FXR1",7476
"PUS7",0.78,1.64,-0.86,"PUS7",7477
"CKAP5",1.62,2.48,-0.86,"CKAP5",7478
"FKRP",0.52,1.38,-0.86,"FKRP",7479
"SPTAN1",2.89,3.75,-0.86,"SPTAN1",7480
"USP37",0.78,1.64,-0.86,"USP37",7481
"ARRDC1",3.18,4.04,-0.86,"ARRDC1",7482
"ANKRA2",2.37,3.23,-0.86,"ANKRA2",7483
"PTRHD1",3.12,3.98,-0.86,"PTRHD1",7484
"UBE2B",3.85,4.71,-0.86,"UBE2B",7485
"CCRL2",1.27,2.13,-0.86,"CCRL2",7486
"TAOK1",0.55,1.41,-0.86,"TAOK1",7487
"SPAG9",0.77,1.63,-0.86,"SPAG9",7488
"CAPRIN1",2.71,3.57,-0.86,"CAPRIN1",7489
"GEMIN7",2.18,3.04,-0.86,"GEMIN7",7490
"GML",0,0.86,-0.86,"GML",7491
"ANKDD1A",0.64,1.5,-0.86,"ANKDD1A",7492
"MTHFD1L",0.61,1.47,-0.86,"MTHFD1L",7493
"FBXO39",0,0.86,-0.86,"FBXO39",7494
"DENND5B",0.03,0.89,-0.86,"DENND5B",7495
"DNMT3A",0.92,1.78,-0.86,"DNMT3A",7496
"PI16",0,0.86,-0.86,"PI16",7497
"KIF14",0.03,0.89,-0.86,"KIF14",7498
"SMIM5",0.05,0.91,-0.86,"SMIM5",7499
"TRIM23",0.58,1.44,-0.86,"TRIM23",7500
"ZDHHC1",0,0.86,-0.86,"ZDHHC1",7501
"HIST1H3C",0,0.86,-0.86,"HIST1H3C",7502
"ZFP69",0,0.86,-0.86,"ZFP69",7503
"SNED1",0,0.86,-0.86,"SNED1",7504
"SCN9A",0,0.86,-0.86,"SCN9A",7505
"ARHGAP20",0,0.86,-0.86,"ARHGAP20",7506
"CPLX1",0,0.86,-0.86,"CPLX1",7507
"PCDHGB5",0,0.86,-0.86,"PCDHGB5",7508
"ZNF391",0,0.86,-0.86,"ZNF391",7509
"CHRNA7",0.05,0.91,-0.86,"CHRNA7",7510
"FBXL2",0.01,0.87,-0.86,"FBXL2",7511
"RNF217",0,0.86,-0.86,"RNF217",7512
"DTX1",0,0.86,-0.86,"DTX1",7513
"HOMER1",0.13,0.99,-0.86,"HOMER1",7514
"EFCAB13",0,0.86,-0.86,"EFCAB13",7515
"GPATCH8",1.34,2.2,-0.86,"GPATCH8",7516
"ITGB8",0.19,1.05,-0.86,"ITGB8",7517
"POLR2M",1.97,2.83,-0.86,"POLR2M",7518
"PUS3",0.94,1.8,-0.86,"PUS3",7519
"AFF1",1.3,2.16,-0.86,"AFF1",7520
"CCDC157",0.25,1.11,-0.86,"CCDC157",7521
"ZNF566",0.51,1.37,-0.86,"ZNF566",7522
"SYP",0.07,0.93,-0.86,"SYP",7523
"PDE6B",1.26,2.12,-0.86,"PDE6B",7524
"RAD18",0.69,1.55,-0.86,"RAD18",7525
"GSPT1",2.32,3.18,-0.86,"GSPT1",7526
"CCNL2",4.79,5.65,-0.86,"CCNL2",7527
"RBM39",5.85,6.71,-0.86,"RBM39",7528
"TOMM5",4.22,5.08,-0.86,"TOMM5",7529
"ETS1",3.25,4.11,-0.86,"ETS1",7530
"EIF4A1",7.16,8.03,-0.869999999999999,"EIF4A1",7531
"ETNK1",3.23,4.1,-0.87,"ETNK1",7532
"TBK1",3.22,4.09,-0.87,"TBK1",7533
"ARL6IP4",3.77,4.64,-0.87,"ARL6IP4",7534
"MXD4",1.43,2.3,-0.87,"MXD4",7535
"KIF20B",1.7,2.57,-0.87,"KIF20B",7536
"DNAJC13",0.54,1.41,-0.87,"DNAJC13",7537
"CAPS",1.3,2.17,-0.87,"CAPS",7538
"ORAI2",1.22,2.09,-0.87,"ORAI2",7539
"NICN1",1.22,2.09,-0.87,"NICN1",7540
"TMEM53",1.24,2.11,-0.87,"TMEM53",7541
"RNF25",1.93,2.8,-0.87,"RNF25",7542
"LINC00675",0,0.87,-0.87,"LINC00675",7543
"ATP7B",0,0.87,-0.87,"ATP7B",7544
"HEATR5A",0.83,1.7,-0.87,"HEATR5A",7545
"ZNF624",0,0.87,-0.87,"ZNF624",7546
"CLMN",0.01,0.88,-0.87,"CLMN",7547
"SLC25A27",0,0.87,-0.87,"SLC25A27",7548
"RNF169",0.08,0.95,-0.87,"RNF169",7549
"C17orf53",0,0.87,-0.87,"C17orf53",7550
"TBC1D3",0.08,0.95,-0.87,"TBC1D3",7551
"SLC10A1",0.17,1.04,-0.87,"SLC10A1",7552
"CACNA2D4",0.09,0.96,-0.87,"CACNA2D4",7553
"GRK7",0.01,0.88,-0.87,"GRK7",7554
"C15orf41",0.84,1.71,-0.87,"C15orf41",7555
"PAQR3",0.17,1.04,-0.87,"PAQR3",7556
"FAAH",0,0.87,-0.87,"FAAH",7557
"LYPD6B",0,0.87,-0.87,"LYPD6B",7558
"ZNF37A",0.82,1.69,-0.87,"ZNF37A",7559
"ZNF576",0.61,1.48,-0.87,"ZNF576",7560
"DNAJB7",0.01,0.88,-0.87,"DNAJB7",7561
"C2CD2L",0.4,1.27,-0.87,"C2CD2L",7562
"BAALC",0,0.87,-0.87,"BAALC",7563
