"","min_2","max_other","target_score","gene","rank"
"ACSL5",1.73,2.34,-0.61,"ACSL5",5332
"UBL3",1.67,2.28,-0.61,"UBL3",5333
"PNO1",1.81,2.42,-0.61,"PNO1",5334
"SRSF6",2.41,3.02,-0.61,"SRSF6",5335
"SCNM1",2.81,3.42,-0.61,"SCNM1",5336
"REEP4",1.35,1.96,-0.61,"REEP4",5337
"APOL6",2.91,3.52,-0.61,"APOL6",5338
"RASSF5",3.16,3.77,-0.61,"RASSF5",5339
"STK19",1.09,1.7,-0.61,"STK19",5340
"HPS4",1.87,2.48,-0.61,"HPS4",5341
"ZMYM5",2.37,2.98,-0.61,"ZMYM5",5342
"KIAA0430",2.25,2.86,-0.61,"KIAA0430",5343
"RGP1",1.62,2.23,-0.61,"RGP1",5344
"HS3ST3B1",1.07,1.68,-0.61,"HS3ST3B1",5345
"CTDSPL",0,0.61,-0.61,"CTDSPL",5346
"PITRM1",0.89,1.5,-0.61,"PITRM1",5347
"SCRG1",0.22,0.83,-0.61,"SCRG1",5348
"BTBD11",0,0.61,-0.61,"BTBD11",5349
"IRGQ",0.39,1,-0.61,"IRGQ",5350
"SLC26A11",0.57,1.18,-0.61,"SLC26A11",5351
"GPSM2",0.68,1.29,-0.61,"GPSM2",5352
"MFAP3",0.1,0.71,-0.61,"MFAP3",5353
"MMP7",0,0.61,-0.61,"MMP7",5354
"CDKAL1",0.88,1.49,-0.61,"CDKAL1",5355
"TEX2",0.03,0.64,-0.61,"TEX2",5356
"PSPH",0.35,0.96,-0.61,"PSPH",5357
"ABHD17C",0,0.61,-0.61,"ABHD17C",5358
"ZNF649",0.15,0.76,-0.61,"ZNF649",5359
"BMPR1A",0.02,0.63,-0.61,"BMPR1A",5360
"CDKL5",0.04,0.65,-0.61,"CDKL5",5361
"ZNF557",0.64,1.25,-0.61,"ZNF557",5362
"LONRF3",0.16,0.77,-0.61,"LONRF3",5363
"PDHX",0.92,1.53,-0.61,"PDHX",5364
"TAS1R3",0,0.61,-0.61,"TAS1R3",5365
"ATRN",0.39,1,-0.61,"ATRN",5366
"PAQR8",0.58,1.19,-0.61,"PAQR8",5367
"SHF",0.08,0.69,-0.61,"SHF",5368
"DMKN",0,0.61,-0.61,"DMKN",5369
"CEBPG",1.86,2.47,-0.61,"CEBPG",5370
"FASTKD2",0.95,1.56,-0.61,"FASTKD2",5371
"MORC2",0.47,1.08,-0.61,"MORC2",5372
"BRWD3",1.23,1.84,-0.61,"BRWD3",5373
"KCNJ14",0.07,0.68,-0.61,"KCNJ14",5374
"MFGE8",1.14,1.75,-0.61,"MFGE8",5375
"ASNS",1.78,2.39,-0.61,"ASNS",5376
"MYO1E",0.46,1.07,-0.61,"MYO1E",5377
"CROT",0.76,1.37,-0.61,"CROT",5378
"PIGG",1.16,1.77,-0.61,"PIGG",5379
"MBD5",0.97,1.58,-0.61,"MBD5",5380
"ZNF248",0.72,1.33,-0.61,"ZNF248",5381
"TBC1D14",0.97,1.58,-0.61,"TBC1D14",5382
"MAGIX",0.2,0.81,-0.61,"MAGIX",5383
"IKBKAP",0.29,0.9,-0.61,"IKBKAP",5384
"EIF2B3",1.39,2,-0.61,"EIF2B3",5385
"TUBB4B",3.76,4.37,-0.61,"TUBB4B",5386
"RALY",3.76,4.37,-0.61,"RALY",5387
"ACO2",2.34,2.95,-0.61,"ACO2",5388
"RAB8B",3.38,3.99,-0.61,"RAB8B",5389
"BTG1",7.79,8.4,-0.61,"BTG1",5390
"ACTG1",7.63,8.24,-0.61,"ACTG1",5391
"SERINC3",2.89,3.51,-0.62,"SERINC3",5392
"FAM204A",2.97,3.59,-0.62,"FAM204A",5393
"DCTPP1",2.18,2.8,-0.62,"DCTPP1",5394
"SASS6",1.3,1.92,-0.62,"SASS6",5395
"ASXL1",1.64,2.26,-0.62,"ASXL1",5396
"AGO3",1.74,2.36,-0.62,"AGO3",5397
"SPRYD4",0.81,1.43,-0.62,"SPRYD4",5398
"FRYL",1.93,2.55,-0.62,"FRYL",5399
"IFT52",1.32,1.94,-0.62,"IFT52",5400
"LMBR1",0.53,1.15,-0.62,"LMBR1",5401
"ZNF136",1.05,1.67,-0.62,"ZNF136",5402
"PHF23",1.39,2.01,-0.62,"PHF23",5403
"WDR46",1.91,2.53,-0.62,"WDR46",5404
"NUDT6",0.08,0.7,-0.62,"NUDT6",5405
"HIST4H4",0.38,1,-0.62,"HIST4H4",5406
"METTL6",0.84,1.46,-0.62,"METTL6",5407
"SCFD2",0.39,1.01,-0.62,"SCFD2",5408
"ELF3",0,0.62,-0.62,"ELF3",5409
"UHRF1BP1L",0.93,1.55,-0.62,"UHRF1BP1L",5410
"KANK2",0.02,0.64,-0.62,"KANK2",5411
"AK5",0,0.62,-0.62,"AK5",5412
"DCBLD1",0.63,1.25,-0.62,"DCBLD1",5413
"ZNF879",0.1,0.72,-0.62,"ZNF879",5414
"SPATA6",0,0.62,-0.62,"SPATA6",5415
"TTC12",0,0.62,-0.62,"TTC12",5416
"RCBTB1",0.39,1.01,-0.62,"RCBTB1",5417
"YEATS2",0.65,1.27,-0.62,"YEATS2",5418
"ZNF687",0.24,0.86,-0.62,"ZNF687",5419
"ZNF665",0.14,0.76,-0.62,"ZNF665",5420
"CCDC77",0.66,1.28,-0.62,"CCDC77",5421
"NEURL4",0,0.62,-0.62,"NEURL4",5422
"LMLN",0,0.62,-0.62,"LMLN",5423
"FDXACB1",0.26,0.88,-0.62,"FDXACB1",5424
"SRA1",3.02,3.64,-0.62,"SRA1",5425
"DCAF7",2.65,3.27,-0.62,"DCAF7",5426
"ARPC1A",2.05,2.67,-0.62,"ARPC1A",5427
"CFL1",7.37,7.99,-0.62,"CFL1",5428
"YWHAQ",4.2,4.82,-0.62,"YWHAQ",5429
"CLIC1",6.28,6.9,-0.62,"CLIC1",5430
"DIS3L2",1.18,1.8,-0.62,"DIS3L2",5431
"ITGB3BP",1.96,2.58,-0.62,"ITGB3BP",5432
"RALGAPA1",2.15,2.77,-0.62,"RALGAPA1",5433
"NOL11",1.58,2.2,-0.62,"NOL11",5434
"PTPN22",3.42,4.04,-0.62,"PTPN22",5435
"FBXO4",1.14,1.76,-0.62,"FBXO4",5436
"GOLGA4",3.7,4.32,-0.62,"GOLGA4",5437
"BZW2",2.06,2.68,-0.62,"BZW2",5438
"FLVCR1",1.23,1.85,-0.62,"FLVCR1",5439
"CNOT7",2.8,3.42,-0.62,"CNOT7",5440
"GNL2",2.01,2.63,-0.62,"GNL2",5441
"DNAJA1",6.06,6.68,-0.62,"DNAJA1",5442
"IRF3",3.79,4.41,-0.62,"IRF3",5443
"LAG3",4.33,4.95,-0.62,"LAG3",5444
"NDUFB5",3.7,4.32,-0.62,"NDUFB5",5445
"RPL26L1",2.52,3.14,-0.62,"RPL26L1",5446
"DCXR",3.15,3.77,-0.62,"DCXR",5447
"POLD1",0.46,1.08,-0.62,"POLD1",5448
"POLR2B",3.1,3.72,-0.62,"POLR2B",5449
"FOCAD",0.19,0.81,-0.62,"FOCAD",5450
"ENOSF1",1.25,1.87,-0.62,"ENOSF1",5451
"NECAP2",3.35,3.97,-0.62,"NECAP2",5452
"UGGT1",1.18,1.8,-0.62,"UGGT1",5453
"PARP6",0.7,1.32,-0.62,"PARP6",5454
"NDRG3",1.15,1.77,-0.62,"NDRG3",5455
"SQRDL",3.26,3.88,-0.62,"SQRDL",5456
"AASDHPPT",2.46,3.08,-0.62,"AASDHPPT",5457
"DHX35",0.29,0.91,-0.62,"DHX35",5458
"SRGAP2C",1.5,2.12,-0.62,"SRGAP2C",5459
"SUOX",0.19,0.81,-0.62,"SUOX",5460
"TIAL1",3.02,3.64,-0.62,"TIAL1",5461
"UROS",2.56,3.18,-0.62,"UROS",5462
"ZNF189",0.42,1.04,-0.62,"ZNF189",5463
"TMEM187",0.69,1.31,-0.62,"TMEM187",5464
"USMG5",5.08,5.7,-0.62,"USMG5",5465
"EIF3G",4.6,5.22,-0.62,"EIF3G",5466
"CEP95",1.52,2.14,-0.62,"CEP95",5467
"AP5B1",0.19,0.81,-0.62,"AP5B1",5468
"EFCAB14",2.31,2.93,-0.62,"EFCAB14",5469
"ARMCX4",0.07,0.7,-0.63,"ARMCX4",5470
"SMC4",3.99,4.62,-0.63,"SMC4",5471
"DEAF1",0.51,1.14,-0.63,"DEAF1",5472
"TLK2",1.29,1.92,-0.63,"TLK2",5473
"MRPL3",2.58,3.21,-0.63,"MRPL3",5474
"DDX42",1.81,2.44,-0.63,"DDX42",5475
"CLK3",2.12,2.75,-0.63,"CLK3",5476
"PUSL1",1.05,1.68,-0.63,"PUSL1",5477
"UBLCP1",2.19,2.82,-0.63,"UBLCP1",5478
"LAYN",2.72,3.35,-0.63,"LAYN",5479
"NCBP2.AS2",2.35,2.98,-0.63,"NCBP2.AS2",5480
"COMMD6",5.78,6.41,-0.63,"COMMD6",5481
"ZNF384",0.51,1.14,-0.63,"ZNF384",5482
"AAED1",1.37,2,-0.63,"AAED1",5483
"EVI2A",3.95,4.58,-0.63,"EVI2A",5484
"FBXO21",1.77,2.4,-0.63,"FBXO21",5485
"KIF13B",1.52,2.15,-0.63,"KIF13B",5486
"LEPROTL1",4.79,5.42,-0.63,"LEPROTL1",5487
"MTOR",1.04,1.67,-0.63,"MTOR",5488
"INAFM1",0.76,1.39,-0.63,"INAFM1",5489
"HINFP",1.04,1.67,-0.63,"HINFP",5490
"PPP1R16B",1.48,2.11,-0.63,"PPP1R16B",5491
"TIMM10",2.67,3.3,-0.63,"TIMM10",5492
"TPK1",0.79,1.42,-0.63,"TPK1",5493
"PARD6A",1.02,1.65,-0.63,"PARD6A",5494
"TPRKB",2.65,3.28,-0.63,"TPRKB",5495
"NAA20",2.65,3.28,-0.63,"NAA20",5496
"ZNF117",0.07,0.7,-0.63,"ZNF117",5497
"PIK3CD",1.34,1.97,-0.63,"PIK3CD",5498
"PPIA",6.2,6.83,-0.63,"PPIA",5499
"ZCCHC10",2.87,3.5,-0.63,"ZCCHC10",5500
"ZNF446",0.32,0.95,-0.63,"ZNF446",5501
"ZNF253",0.51,1.14,-0.63,"ZNF253",5502
"SDR39U1",1.88,2.51,-0.63,"SDR39U1",5503
"CCNL1",4.71,5.34,-0.63,"CCNL1",5504
"ATP8B2",1.05,1.68,-0.63,"ATP8B2",5505
"XPO5",0.51,1.14,-0.63,"XPO5",5506
"SUDS3",2.27,2.9,-0.63,"SUDS3",5507
"TAF2",1.36,1.99,-0.63,"TAF2",5508
"ZNF75A",1.9,2.53,-0.63,"ZNF75A",5509
"TBC1D17",1.38,2.01,-0.63,"TBC1D17",5510
"KIAA1109",2.24,2.87,-0.63,"KIAA1109",5511
"FAM96A",3.17,3.8,-0.63,"FAM96A",5512
"POLDIP3",1.71,2.34,-0.63,"POLDIP3",5513
"HAVCR2",2.93,3.56,-0.63,"HAVCR2",5514
"PIK3R3",0.53,1.16,-0.63,"PIK3R3",5515
"NAPG",1.48,2.11,-0.63,"NAPG",5516
"DPP9",1.4,2.03,-0.63,"DPP9",5517
"CD7",6.47,7.1,-0.63,"CD7",5518
"NPEPPS",1.71,2.34,-0.63,"NPEPPS",5519
"UTP14C",0.51,1.14,-0.63,"UTP14C",5520
"SEC16A",0.75,1.38,-0.63,"SEC16A",5521
"ARHGAP25",3.06,3.69,-0.63,"ARHGAP25",5522
"CNR1",0,0.63,-0.63,"CNR1",5523
"ZNF485",0,0.63,-0.63,"ZNF485",5524
"KCTD2",0.4,1.03,-0.63,"KCTD2",5525
"PTPN23",0.6,1.23,-0.63,"PTPN23",5526
"CNTNAP2",0,0.63,-0.63,"CNTNAP2",5527
"GPX2",0.04,0.67,-0.63,"GPX2",5528
"GRHL1",0,0.63,-0.63,"GRHL1",5529
"B3GNT8",0.08,0.71,-0.63,"B3GNT8",5530
"LIG3",0.37,1,-0.63,"LIG3",5531
"MVK",0.59,1.22,-0.63,"MVK",5532
"SERPINE2",0.92,1.55,-0.63,"SERPINE2",5533
"ANKRD16",0.23,0.86,-0.63,"ANKRD16",5534
"GTPBP2",0.27,0.9,-0.63,"GTPBP2",5535
"TMEM104",0.37,1,-0.63,"TMEM104",5536
"IL17RB",0,0.63,-0.63,"IL17RB",5537
"ZNF69",0,0.63,-0.63,"ZNF69",5538
"ZNF140",0.63,1.26,-0.63,"ZNF140",5539
"ELOVL6",0.38,1.01,-0.63,"ELOVL6",5540
"CTU1",0,0.63,-0.63,"CTU1",5541
"STPG1",0.4,1.03,-0.63,"STPG1",5542
"ZW10",0.36,0.99,-0.63,"ZW10",5543
"ZNF585B",0,0.63,-0.63,"ZNF585B",5544
"TSFM",1.61,2.24,-0.63,"TSFM",5545
"APPBP2",1.51,2.14,-0.63,"APPBP2",5546
"KLHDC1",0.41,1.04,-0.63,"KLHDC1",5547
"DCTN1",1.19,1.82,-0.63,"DCTN1",5548
"TBC1D2B",1.74,2.37,-0.63,"TBC1D2B",5549
"LARP1",1.97,2.6,-0.63,"LARP1",5550
"SGSM3",1.2,1.83,-0.63,"SGSM3",5551
"GTF2IRD2B",1.41,2.04,-0.63,"GTF2IRD2B",5552
"FXYD2",1.22,1.85,-0.63,"FXYD2",5553
"RNF111",1.43,2.06,-0.63,"RNF111",5554
"ANKHD1",1.39,2.02,-0.63,"ANKHD1",5555
"WDR12",0.72,1.35,-0.63,"WDR12",5556
"RANGAP1",1.47,2.1,-0.63,"RANGAP1",5557
"TCTA",1.51,2.14,-0.63,"TCTA",5558
"ZNF134",0.72,1.35,-0.63,"ZNF134",5559
"TMEM62",0.46,1.09,-0.63,"TMEM62",5560
"SH3BP5L",0.44,1.07,-0.63,"SH3BP5L",5561
"CASP6",1.64,2.27,-0.63,"CASP6",5562
"SLC35B4",0.96,1.59,-0.63,"SLC35B4",5563
"KHSRP",1.57,2.2,-0.63,"KHSRP",5564
"ARMC6",1.2,1.83,-0.63,"ARMC6",5565
"TXN2",3.28,3.91,-0.63,"TXN2",5566
"COA3",2.82,3.45,-0.63,"COA3",5567
"ROCK1",3.98,4.61,-0.63,"ROCK1",5568
"SYTL1",3.11,3.74,-0.63,"SYTL1",5569
"ENTPD1",3.44,4.07,-0.63,"ENTPD1",5570
"SRSF7",6.1,6.73,-0.630000000000001,"SRSF7",5571
"PTMA",8.88,9.52,-0.639999999999999,"PTMA",5572
"IMMP1L",1.87,2.51,-0.64,"IMMP1L",5573
"SF3B1",4.41,5.05,-0.64,"SF3B1",5574
"GAPVD1",1.62,2.26,-0.64,"GAPVD1",5575
"GART",1.87,2.51,-0.64,"GART",5576
"AFF4",2.37,3.01,-0.64,"AFF4",5577
"LSM3",3.91,4.55,-0.64,"LSM3",5578
"RNF213",5.42,6.06,-0.64,"RNF213",5579
"RAB6A",2.45,3.09,-0.64,"RAB6A",5580
"YWHAE",4.04,4.68,-0.64,"YWHAE",5581
"SLC38A1",3.67,4.31,-0.64,"SLC38A1",5582
"SHARPIN",2.47,3.11,-0.64,"SHARPIN",5583
"TM2D1",2.39,3.03,-0.64,"TM2D1",5584
"FAM126A",1.62,2.26,-0.64,"FAM126A",5585
"MPHOSPH9",1.61,2.25,-0.64,"MPHOSPH9",5586
"PEMT",0.74,1.38,-0.64,"PEMT",5587
"SLC9A6",0.18,0.82,-0.64,"SLC9A6",5588
"KTI12",1.36,2,-0.64,"KTI12",5589
"GABPB2",1.53,2.17,-0.64,"GABPB2",5590
"ZNF513",0.32,0.96,-0.64,"ZNF513",5591
"ESCO2",0.19,0.83,-0.64,"ESCO2",5592
"TCEANC",0.31,0.95,-0.64,"TCEANC",5593
"UBR1",1.55,2.19,-0.64,"UBR1",5594
"HIC2",0.33,0.97,-0.64,"HIC2",5595
"IFIT5",1.08,1.72,-0.64,"IFIT5",5596
"NATD1",0.3,0.94,-0.64,"NATD1",5597
"MTHFD1L",0.31,0.95,-0.64,"MTHFD1L",5598
"TRUB2",1.47,2.11,-0.64,"TRUB2",5599
"P2RX4",1.89,2.53,-0.64,"P2RX4",5600
"BTBD1",1.12,1.76,-0.64,"BTBD1",5601
"DNAJC17",1.51,2.15,-0.64,"DNAJC17",5602
"RFX5",1.49,2.13,-0.64,"RFX5",5603
"SLC30A5",1.34,1.98,-0.64,"SLC30A5",5604
"TMEM237",0.18,0.82,-0.64,"TMEM237",5605
"TADA2A",0.76,1.4,-0.64,"TADA2A",5606
"THOP1",0.75,1.39,-0.64,"THOP1",5607
"ZBTB17",1.04,1.68,-0.64,"ZBTB17",5608
"MTERF1",0.53,1.17,-0.64,"MTERF1",5609
"LY6G5C",0.75,1.39,-0.64,"LY6G5C",5610
"MED20",0.3,0.94,-0.64,"MED20",5611
"ZNF256",0.17,0.81,-0.64,"ZNF256",5612
"TMEM45B",0,0.64,-0.64,"TMEM45B",5613
"SLAIN1",0.21,0.85,-0.64,"SLAIN1",5614
"ADRA2B",0,0.64,-0.64,"ADRA2B",5615
"ZNF595",0.23,0.87,-0.64,"ZNF595",5616
"FAM185A",0.12,0.76,-0.64,"FAM185A",5617
"CIDEB",0.63,1.27,-0.64,"CIDEB",5618
"CCDC153",0,0.64,-0.64,"CCDC153",5619
"RGMB",0,0.64,-0.64,"RGMB",5620
"GRK4",0.26,0.9,-0.64,"GRK4",5621
"KCP",0,0.64,-0.64,"KCP",5622
"ARHGEF37",0.16,0.8,-0.64,"ARHGEF37",5623
"NID1",0,0.64,-0.64,"NID1",5624
"NKX3.1",0,0.64,-0.64,"NKX3.1",5625
"VILL",0.28,0.92,-0.64,"VILL",5626
"DET1",0.15,0.79,-0.64,"DET1",5627
"FOXRED1",0.91,1.55,-0.64,"FOXRED1",5628
"FGD6",0.03,0.67,-0.64,"FGD6",5629
"PRDM8",0.16,0.8,-0.64,"PRDM8",5630
"SRR",0.62,1.26,-0.64,"SRR",5631
"SMIM10",0,0.64,-0.64,"SMIM10",5632
"DDR1",0,0.64,-0.64,"DDR1",5633
"TMEM38A",0,0.64,-0.64,"TMEM38A",5634
"ARL14",0,0.64,-0.64,"ARL14",5635
"APOL4",0,0.64,-0.64,"APOL4",5636
"HSDL1",0.58,1.22,-0.64,"HSDL1",5637
"SPIRE2",0.1,0.74,-0.64,"SPIRE2",5638
"ZNF594",0,0.64,-0.64,"ZNF594",5639
"BAG2",0.84,1.48,-0.64,"BAG2",5640
"ARHGEF10",0.01,0.65,-0.64,"ARHGEF10",5641
"RASGRP1",3.03,3.67,-0.64,"RASGRP1",5642
"YKT6",1.63,2.27,-0.64,"YKT6",5643
"EBNA1BP2",2.03,2.67,-0.64,"EBNA1BP2",5644
"UHRF2",1.77,2.41,-0.64,"UHRF2",5645
"NEK7",1.56,2.2,-0.64,"NEK7",5646
"R3HDM2",2.35,2.99,-0.64,"R3HDM2",5647
"PDXDC1",1.88,2.52,-0.64,"PDXDC1",5648
"TRPV2",1.67,2.31,-0.64,"TRPV2",5649
"NSMCE4A",2.19,2.83,-0.64,"NSMCE4A",5650
"PQLC2",0.44,1.08,-0.64,"PQLC2",5651
"CTDSP1",2.08,2.72,-0.64,"CTDSP1",5652
"RBM4",2.94,3.58,-0.64,"RBM4",5653
"RFC4",1.17,1.81,-0.64,"RFC4",5654
"RPS6KA3",2.13,2.77,-0.64,"RPS6KA3",5655
"MRPL9",3.07,3.71,-0.64,"MRPL9",5656
"TCF20",1.22,1.86,-0.64,"TCF20",5657
"DCAF17",0.46,1.1,-0.64,"DCAF17",5658
"TRIM4",1.79,2.43,-0.64,"TRIM4",5659
"RNF8",1.88,2.52,-0.64,"RNF8",5660
"NOLC1",2.11,2.75,-0.64,"NOLC1",5661
"TRIP12",2.53,3.17,-0.64,"TRIP12",5662
"SNRNP40",2.56,3.2,-0.64,"SNRNP40",5663
"SMG7",1.16,1.8,-0.64,"SMG7",5664
"MVP",2.58,3.22,-0.64,"MVP",5665
"RNF19A",4.02,4.66,-0.640000000000001,"RNF19A",5666
"NR3C1",4.22,4.86,-0.640000000000001,"NR3C1",5667
"PPP1CC",3.59,4.23,-0.640000000000001,"PPP1CC",5668
"N4BP2L2",4.95,5.6,-0.649999999999999,"N4BP2L2",5669
"CAP1",4.99,5.64,-0.649999999999999,"CAP1",5670
"MTIF3",3.45,4.1,-0.649999999999999,"MTIF3",5671
"TBC1D10C",4.7,5.35,-0.649999999999999,"TBC1D10C",5672
"MPHOSPH8",4.61,5.26,-0.649999999999999,"MPHOSPH8",5673
"UBE2N",4.24,4.89,-0.649999999999999,"UBE2N",5674
"FAM210A",1.23,1.88,-0.65,"FAM210A",5675
"TRIM65",0.19,0.84,-0.65,"TRIM65",5676
"LRTOMT",0.31,0.96,-0.65,"LRTOMT",5677
"LEMD2",0.74,1.39,-0.65,"LEMD2",5678
"ENDOD1",1.12,1.77,-0.65,"ENDOD1",5679
"TBC1D1",1.81,2.46,-0.65,"TBC1D1",5680
"RNASEH1",1.94,2.59,-0.65,"RNASEH1",5681
"GABPA",1.1,1.75,-0.65,"GABPA",5682
"DAZAP1",2.04,2.69,-0.65,"DAZAP1",5683
"SLCO4A1",0.77,1.42,-0.65,"SLCO4A1",5684
"MAP4",2.9,3.55,-0.65,"MAP4",5685
"IDNK",1.31,1.96,-0.65,"IDNK",5686
"MX1",2.58,3.23,-0.65,"MX1",5687
"NBN",2.23,2.88,-0.65,"NBN",5688
"GOLT1B",2.47,3.12,-0.65,"GOLT1B",5689
"DYNC1LI1",2.4,3.05,-0.65,"DYNC1LI1",5690
"PHF20",3.61,4.26,-0.65,"PHF20",5691
"RSRC1",3.18,3.83,-0.65,"RSRC1",5692
"ATP6V1H",2.49,3.14,-0.65,"ATP6V1H",5693
"SNRK",2.35,3,-0.65,"SNRK",5694
"KLHL7",1.07,1.72,-0.65,"KLHL7",5695
"PSMB4",3.23,3.88,-0.65,"PSMB4",5696
"BCAT2",1.1,1.75,-0.65,"BCAT2",5697
"RAB27A",3.44,4.09,-0.65,"RAB27A",5698
"RMND5A",1.28,1.93,-0.65,"RMND5A",5699
"SNRPA",1.94,2.59,-0.65,"SNRPA",5700
"TOP3A",0.55,1.2,-0.65,"TOP3A",5701
"CCDC30",0.32,0.97,-0.65,"CCDC30",5702
"TRIM26",1.63,2.28,-0.65,"TRIM26",5703
"ZNF217",1.62,2.27,-0.65,"ZNF217",5704
"UQCC3",2.35,3,-0.65,"UQCC3",5705
"YRDC",0.53,1.18,-0.65,"YRDC",5706
"ZNF669",1.08,1.73,-0.65,"ZNF669",5707
"KAT6A",2.66,3.31,-0.65,"KAT6A",5708
"TRABD",2.99,3.64,-0.65,"TRABD",5709
"DUSP16",1.94,2.59,-0.65,"DUSP16",5710
"DNAL1",0.56,1.21,-0.65,"DNAL1",5711
"RPF2",1.6,2.25,-0.65,"RPF2",5712
"CHD6",2.87,3.52,-0.65,"CHD6",5713
"CMSS1",2.19,2.84,-0.65,"CMSS1",5714
"PLEKHA8",0.32,0.97,-0.65,"PLEKHA8",5715
"AKR7A2",2.77,3.42,-0.65,"AKR7A2",5716
"UAP1L1",0.04,0.69,-0.65,"UAP1L1",5717
"BTF3L4",2.81,3.46,-0.65,"BTF3L4",5718
"LPAR2",1.29,1.94,-0.65,"LPAR2",5719
"PICK1",0.51,1.16,-0.65,"PICK1",5720
"SPAG7",3.23,3.88,-0.65,"SPAG7",5721
"UST",0,0.65,-0.65,"UST",5722
"TRIM16",0.64,1.29,-0.65,"TRIM16",5723
"CLC",0,0.65,-0.65,"CLC",5724
"ZNF438",0.26,0.91,-0.65,"ZNF438",5725
"FCGR3B",0,0.65,-0.65,"FCGR3B",5726
"DIP2C",0,0.65,-0.65,"DIP2C",5727
"EHBP1",0.86,1.51,-0.65,"EHBP1",5728
"SZT2",0.62,1.27,-0.65,"SZT2",5729
"LRIG1",0.62,1.27,-0.65,"LRIG1",5730
"FBXW8",0.36,1.01,-0.65,"FBXW8",5731
"GATA6",0,0.65,-0.65,"GATA6",5732
"EPCAM",0.02,0.67,-0.65,"EPCAM",5733
"ZNF691",0.26,0.91,-0.65,"ZNF691",5734
"ATL1",0,0.65,-0.65,"ATL1",5735
"PFKFB2",0,0.65,-0.65,"PFKFB2",5736
"SLC35F2",0.59,1.24,-0.65,"SLC35F2",5737
"DYM",0.84,1.49,-0.65,"DYM",5738
"EBLN2",0.68,1.33,-0.65,"EBLN2",5739
"PYCRL",0.24,0.89,-0.65,"PYCRL",5740
"ZG16",0.02,0.67,-0.65,"ZG16",5741
"STK33",0,0.65,-0.65,"STK33",5742
"ZNF17",0,0.65,-0.65,"ZNF17",5743
"ZBED3",0,0.65,-0.65,"ZBED3",5744
"AFAP1L2",0.14,0.79,-0.65,"AFAP1L2",5745
"TMEM25",0.28,0.93,-0.65,"TMEM25",5746
"TSPAN18",0,0.65,-0.65,"TSPAN18",5747
"SLC4A8",0.1,0.75,-0.65,"SLC4A8",5748
"MALSU1",1.95,2.6,-0.65,"MALSU1",5749
"SLC35D1",1.17,1.82,-0.65,"SLC35D1",5750
"NUDCD3",1.74,2.39,-0.65,"NUDCD3",5751
"KIF22",1.93,2.58,-0.65,"KIF22",5752
"SAMD4B",1.53,2.18,-0.65,"SAMD4B",5753
"AGK",1.14,1.79,-0.65,"AGK",5754
"ARID1B",1.66,2.31,-0.65,"ARID1B",5755
"SOAT1",1.91,2.56,-0.65,"SOAT1",5756
"TPMT",1.89,2.54,-0.65,"TPMT",5757
"VCPKMT",1.39,2.04,-0.65,"VCPKMT",5758
"DSN1",0.72,1.37,-0.65,"DSN1",5759
"KLF11",0.42,1.07,-0.65,"KLF11",5760
"MED13",1.57,2.22,-0.65,"MED13",5761
"CIB1",5.09,5.74,-0.65,"CIB1",5762
"IFI44",2.59,3.24,-0.65,"IFI44",5763
"NUDT4",2.59,3.24,-0.65,"NUDT4",5764
"ITK",2.76,3.41,-0.65,"ITK",5765
"RBM3",4.63,5.28,-0.65,"RBM3",5766
"SFPQ",4.01,4.66,-0.65,"SFPQ",5767
"C1QBP",3.67,4.32,-0.65,"C1QBP",5768
"TMEM120A",2.05,2.7,-0.65,"TMEM120A",5769
"MRPL19",2.26,2.91,-0.65,"MRPL19",5770
"ROMO1",4.4,5.06,-0.659999999999999,"ROMO1",5771
"TRAPPC3",3.2,3.86,-0.66,"TRAPPC3",5772
"TXNDC12",2.91,3.57,-0.66,"TXNDC12",5773
"PCF11",2.97,3.63,-0.66,"PCF11",5774
"CCDC47",2.6,3.26,-0.66,"CCDC47",5775
"CWC22",2.72,3.38,-0.66,"CWC22",5776
"BRD2",3.89,4.55,-0.66,"BRD2",5777
"CDC27",1.87,2.53,-0.66,"CDC27",5778
"RHPN1",0.05,0.71,-0.66,"RHPN1",5779
"SRFBP1",1.72,2.38,-0.66,"SRFBP1",5780
"ZNF609",1.23,1.89,-0.66,"ZNF609",5781
"FBXO25",1.99,2.65,-0.66,"FBXO25",5782
"ATP2A3",1.8,2.46,-0.66,"ATP2A3",5783
"HECA",1.84,2.5,-0.66,"HECA",5784
"GATB",0.5,1.16,-0.66,"GATB",5785
"INO80",1.74,2.4,-0.66,"INO80",5786
"ZSCAN32",0.49,1.15,-0.66,"ZSCAN32",5787
"N4BP2",1.82,2.48,-0.66,"N4BP2",5788
"LRP2BP",0.52,1.18,-0.66,"LRP2BP",5789
"ATP10A",0.19,0.85,-0.66,"ATP10A",5790
"ABHD6",0.47,1.13,-0.66,"ABHD6",5791
"GATAD2B",1.97,2.63,-0.66,"GATAD2B",5792
"RPS6KA2",0.03,0.69,-0.66,"RPS6KA2",5793
"POLR1E",1.41,2.07,-0.66,"POLR1E",5794
"GORASP1",0.18,0.84,-0.66,"GORASP1",5795
"TPD52L2",1.7,2.36,-0.66,"TPD52L2",5796
"NELFA",1.29,1.95,-0.66,"NELFA",5797
"ZBTB14",0.74,1.4,-0.66,"ZBTB14",5798
"ZNF576",0.79,1.45,-0.66,"ZNF576",5799
