"","min_2","max_other","target_score","gene","rank"
"THAP5",2.21,2.82,-0.61,"THAP5",8063
"CUL1",2.35,2.96,-0.61,"CUL1",8064
"RBM10",2.02,2.63,-0.61,"RBM10",8065
"TCEAL1",1.3,1.91,-0.61,"TCEAL1",8066
"PROSC",2.4,3.01,-0.61,"PROSC",8067
"SMC2",2.21,2.82,-0.61,"SMC2",8068
"GOLGA1",1.08,1.69,-0.61,"GOLGA1",8069
"SLC3A2",3.68,4.29,-0.61,"SLC3A2",8070
"EDRF1",1.62,2.23,-0.61,"EDRF1",8071
"PHB2",3.08,3.69,-0.61,"PHB2",8072
"FMNL3",1.85,2.46,-0.61,"FMNL3",8073
"ACTR6",2.42,3.03,-0.61,"ACTR6",8074
"CARHSP1",3.31,3.92,-0.61,"CARHSP1",8075
"ATF7IP2",2.48,3.09,-0.61,"ATF7IP2",8076
"NOMO3",0.34,0.95,-0.61,"NOMO3",8077
"RFWD3",1.29,1.9,-0.61,"RFWD3",8078
"TMEM199",1.87,2.48,-0.61,"TMEM199",8079
"SMARCD2",1.33,1.94,-0.61,"SMARCD2",8080
"PARD6B",0.34,0.95,-0.61,"PARD6B",8081
"SLC2A4RG",1.73,2.34,-0.61,"SLC2A4RG",8082
"AZIN2",0.04,0.65,-0.61,"AZIN2",8083
"COA7",0.39,1,-0.61,"COA7",8084
"TTC22",0.57,1.18,-0.61,"TTC22",8085
"WNT2B",0.22,0.83,-0.61,"WNT2B",8086
"NR5A2",0.38,0.99,-0.61,"NR5A2",8087
"MALL",0,0.61,-0.61,"MALL",8088
"NCKIPSD",0.23,0.84,-0.61,"NCKIPSD",8089
"FEM1C",0.84,1.45,-0.61,"FEM1C",8090
"ANKHD1.EIF4EBP3",0.13,0.74,-0.61,"ANKHD1.EIF4EBP3",8091
"ID4",0,0.61,-0.61,"ID4",8092
"COBL",0,0.61,-0.61,"COBL",8093
"LRRC17",0,0.61,-0.61,"LRRC17",8094
"WNT2",0,0.61,-0.61,"WNT2",8095
"XRCC2",0.24,0.85,-0.61,"XRCC2",8096
"CRISPLD1",0,0.61,-0.61,"CRISPLD1",8097
"C9orf40",0.21,0.82,-0.61,"C9orf40",8098
"SAPCD2",0.03,0.64,-0.61,"SAPCD2",8099
"NOXA1",0.15,0.76,-0.61,"NOXA1",8100
"TMEM86A",0,0.61,-0.61,"TMEM86A",8101
"KCNK7",0,0.61,-0.61,"KCNK7",8102
"RIN1",0,0.61,-0.61,"RIN1",8103
"AMOTL1",0,0.61,-0.61,"AMOTL1",8104
"MMP10",0,0.61,-0.61,"MMP10",8105
"THNSL1",0.16,0.77,-0.61,"THNSL1",8106
"KIAA1462",0,0.61,-0.61,"KIAA1462",8107
"TEAD4",0,0.61,-0.61,"TEAD4",8108
"IGFBP6",0.04,0.65,-0.61,"IGFBP6",8109
"CCDC62",0,0.61,-0.61,"CCDC62",8110
"MYO16",0,0.61,-0.61,"MYO16",8111
"DCUN1D2",0.25,0.86,-0.61,"DCUN1D2",8112
"MOK",0.04,0.65,-0.61,"MOK",8113
"AMN",0,0.61,-0.61,"AMN",8114
"CPEB1",0,0.61,-0.61,"CPEB1",8115
"IGF1R",0,0.61,-0.61,"IGF1R",8116
"TMEM8A",0.88,1.49,-0.61,"TMEM8A",8117
"C16orf59",0.08,0.69,-0.61,"C16orf59",8118
"NPIPB3",0,0.61,-0.61,"NPIPB3",8119
"ZCCHC14",0,0.61,-0.61,"ZCCHC14",8120
"CHRNB1",0.84,1.45,-0.61,"CHRNB1",8121
"NGFR",0.04,0.65,-0.61,"NGFR",8122
"FASN",0.65,1.26,-0.61,"FASN",8123
"MYOM1",0.08,0.69,-0.61,"MYOM1",8124
"PCK1",0,0.61,-0.61,"PCK1",8125
"CABLES2",0.14,0.75,-0.61,"CABLES2",8126
"TJP3",0.11,0.72,-0.61,"TJP3",8127
"ZNF382",0.35,0.96,-0.61,"ZNF382",8128
"ZNF585B",0.28,0.89,-0.61,"ZNF585B",8129
"ZNF235",0.35,0.96,-0.61,"ZNF235",8130
"PPP5D1",0.16,0.77,-0.61,"PPP5D1",8131
"ZNF616",0.22,0.83,-0.61,"ZNF616",8132
"RPS4Y2",0,0.61,-0.61,"RPS4Y2",8133
"AIFM3",0,0.61,-0.61,"AIFM3",8134
"DALRD3",1.68,2.29,-0.61,"DALRD3",8135
"RIOK1",1.93,2.54,-0.61,"RIOK1",8136
"SRF",0.98,1.59,-0.61,"SRF",8137
"MAP3K7",1.74,2.35,-0.61,"MAP3K7",8138
"PHF10",1.55,2.16,-0.61,"PHF10",8139
"POP1",0.73,1.34,-0.61,"POP1",8140
"LINC00959",0.69,1.3,-0.61,"LINC00959",8141
"CSRNP2",0.42,1.03,-0.61,"CSRNP2",8142
"KHNYN",1.19,1.8,-0.61,"KHNYN",8143
"NHLRC4",0.19,0.8,-0.61,"NHLRC4",8144
"KCTD13",0.76,1.37,-0.61,"KCTD13",8145
"FBXL19",0.2,0.81,-0.61,"FBXL19",8146
"NINL",0.2,0.81,-0.61,"NINL",8147
"NACC1",1.21,1.82,-0.61,"NACC1",8148
"CH507.9B2.9",0.31,0.92,-0.61,"CH507.9B2.9",8149
"LAMTOR5",4.37,4.98,-0.61,"LAMTOR5",8150
"PTPN7",4.71,5.32,-0.61,"PTPN7",8151
"MRPL47",3.13,3.74,-0.61,"MRPL47",8152
"AMD1",4.04,4.65,-0.61,"AMD1",8153
"IKZF1",4.01,4.62,-0.61,"IKZF1",8154
"RBMX",5.14,5.75,-0.61,"RBMX",8155
"GTF2E2",2.53,3.14,-0.61,"GTF2E2",8156
"LY6E",5.26,5.87,-0.61,"LY6E",8157
"CWF19L2",3.51,4.12,-0.61,"CWF19L2",8158
"YAF2",3.26,3.87,-0.61,"YAF2",8159
"SCAF11",4.87,5.48,-0.61,"SCAF11",8160
"TBC1D15",2.53,3.14,-0.61,"TBC1D15",8161
"TUFM",4.22,4.83,-0.61,"TUFM",8162
"RPL28",8.61,9.22,-0.610000000000001,"RPL28",8163
"CDC73",2.89,3.51,-0.62,"CDC73",8164
"CCT2",3.14,3.76,-0.62,"CCT2",8165
"PIGBOS1",2.24,2.86,-0.62,"PIGBOS1",8166
"NUBP1",2.22,2.84,-0.62,"NUBP1",8167
"INTS7",0.8,1.42,-0.62,"INTS7",8168
"DTYMK",1.76,2.38,-0.62,"DTYMK",8169
"TMEM42",1.34,1.96,-0.62,"TMEM42",8170
"NELFA",1.55,2.17,-0.62,"NELFA",8171
"CARD6",0.52,1.14,-0.62,"CARD6",8172
"POU5F2",1.07,1.69,-0.62,"POU5F2",8173
"NSMAF",1.72,2.34,-0.62,"NSMAF",8174
"CRY2",0.79,1.41,-0.62,"CRY2",8175
"CKAP5",1.72,2.34,-0.62,"CKAP5",8176
"C11orf63",0.8,1.42,-0.62,"C11orf63",8177
"BTAF1",1.39,2.01,-0.62,"BTAF1",8178
"CAPS2",0.32,0.94,-0.62,"CAPS2",8179
"RMDN3",1.35,1.97,-0.62,"RMDN3",8180
"WDR24",0.52,1.14,-0.62,"WDR24",8181
"BOLA2B",1.53,2.15,-0.62,"BOLA2B",8182
"SLC7A6",1.51,2.13,-0.62,"SLC7A6",8183
"ABR",1.41,2.03,-0.62,"ABR",8184
"FAM64A",0.07,0.69,-0.62,"FAM64A",8185
"GHDC",1.31,1.93,-0.62,"GHDC",8186
"TMEM101",1.99,2.61,-0.62,"TMEM101",8187
"HDAC5",1.51,2.13,-0.62,"HDAC5",8188
"LSM14B",0.8,1.42,-0.62,"LSM14B",8189
"TNPO2",1.1,1.72,-0.62,"TNPO2",8190
"SAMD1",0.8,1.42,-0.62,"SAMD1",8191
"ZNF781",0.33,0.95,-0.62,"ZNF781",8192
"LRFN1",0.2,0.82,-0.62,"LRFN1",8193
"NTNG1",0,0.62,-0.62,"NTNG1",8194
"FNDC7",0,0.62,-0.62,"FNDC7",8195
"FAM72B",0.02,0.64,-0.62,"FAM72B",8196
"RGSL1",0.13,0.75,-0.62,"RGSL1",8197
"CFHR3",0,0.62,-0.62,"CFHR3",8198
"WDR92",0.89,1.51,-0.62,"WDR92",8199
"SULT1C2",0,0.62,-0.62,"SULT1C2",8200
"MYO7B",0,0.62,-0.62,"MYO7B",8201
"CNTN4",0,0.62,-0.62,"CNTN4",8202
"SEMA3B",0,0.62,-0.62,"SEMA3B",8203
"IL17RB",0.03,0.65,-0.62,"IL17RB",8204
"TRIM61",0.25,0.87,-0.62,"TRIM61",8205
"TENM3",0,0.62,-0.62,"TENM3",8206
"SLC12A7",0.57,1.19,-0.62,"SLC12A7",8207
"C5orf42",0.9,1.52,-0.62,"C5orf42",8208
"RAB3C",0,0.62,-0.62,"RAB3C",8209
"BCKDHB",0.91,1.53,-0.62,"BCKDHB",8210
"SEMA3D",0,0.62,-0.62,"SEMA3D",8211
"POT1",0.64,1.26,-0.62,"POT1",8212
"PAXIP1",0.66,1.28,-0.62,"PAXIP1",8213
"HDX",0.14,0.76,-0.62,"HDX",8214
"DLGAP2",0,0.62,-0.62,"DLGAP2",8215
"NPM2",0.02,0.64,-0.62,"NPM2",8216
"CA8",0,0.62,-0.62,"CA8",8217
"NOV",0,0.62,-0.62,"NOV",8218
"KIAA1161",0.09,0.71,-0.62,"KIAA1161",8219
"ITIH5",0,0.62,-0.62,"ITIH5",8220
"KCNK13",0,0.62,-0.62,"KCNK13",8221
"CDAN1",0.22,0.84,-0.62,"CDAN1",8222
"ALDH1A2",0,0.62,-0.62,"ALDH1A2",8223
"MEX3B",0.13,0.75,-0.62,"MEX3B",8224
"DECR2",0.1,0.72,-0.62,"DECR2",8225
"GSG2",0,0.62,-0.62,"GSG2",8226
"MYH3",0.08,0.7,-0.62,"MYH3",8227
"TRIM65",0.84,1.46,-0.62,"TRIM65",8228
"SLCO4A1",0.68,1.3,-0.62,"SLCO4A1",8229
"COL5A3",0.03,0.65,-0.62,"COL5A3",8230
"SIN3B",0.83,1.45,-0.62,"SIN3B",8231
"NR2F6",0.16,0.78,-0.62,"NR2F6",8232
"INSL3",0.05,0.67,-0.62,"INSL3",8233
"CEP89",0.9,1.52,-0.62,"CEP89",8234
"C19orf54",0.15,0.77,-0.62,"C19orf54",8235
"GNG8",0,0.62,-0.62,"GNG8",8236
"BCAT2",0.84,1.46,-0.62,"BCAT2",8237
"ZNF470",0.15,0.77,-0.62,"ZNF470",8238
"MLC1",0,0.62,-0.62,"MLC1",8239
"GNB1",3.07,3.69,-0.62,"GNB1",8240
"PHTF1",1.85,2.47,-0.62,"PHTF1",8241
"TRAF5",3.03,3.65,-0.62,"TRAF5",8242
"DIS3L2",1.77,2.39,-0.62,"DIS3L2",8243
"IRAK2",0.73,1.35,-0.62,"IRAK2",8244
"EIF2A",3.32,3.94,-0.62,"EIF2A",8245
"PTP4A1",3.09,3.71,-0.62,"PTP4A1",8246
"CARD11",1.48,2.1,-0.62,"CARD11",8247
"MRPS24",0.29,0.91,-0.62,"MRPS24",8248
"F8A1",1.6,2.22,-0.62,"F8A1",8249
"ANGPT2",0.95,1.57,-0.62,"ANGPT2",8250
"SLC20A2",0.95,1.57,-0.62,"SLC20A2",8251
"XPA",2.33,2.95,-0.62,"XPA",8252
"PTBP3",3.02,3.64,-0.62,"PTBP3",8253
"FNBP1",5.22,5.84,-0.62,"FNBP1",8254
"BAD",2.31,2.93,-0.62,"BAD",8255
"MEN1",0.94,1.56,-0.62,"MEN1",8256
"ZFAND4",0.71,1.33,-0.62,"ZFAND4",8257
"ACADS",1.16,1.78,-0.62,"ACADS",8258
"HMGB1",6.42,7.04,-0.62,"HMGB1",8259
"WDR89",0.75,1.37,-0.62,"WDR89",8260
"YLPM1",1.85,2.47,-0.62,"YLPM1",8261
"ZC2HC1C",0.18,0.8,-0.62,"ZC2HC1C",8262
"CIPC",0.45,1.07,-0.62,"CIPC",8263
"C14orf2",5.27,5.89,-0.62,"C14orf2",8264
"GANC",1.15,1.77,-0.62,"GANC",8265
"SECISBP2L",2.04,2.66,-0.62,"SECISBP2L",8266
"ADAM10",2.96,3.58,-0.62,"ADAM10",8267
"BBS4",1.21,1.83,-0.62,"BBS4",8268
"IMP3",3.31,3.93,-0.62,"IMP3",8269
"RSL1D1",4.18,4.8,-0.62,"RSL1D1",8270
"SPN",3.5,4.12,-0.62,"SPN",8271
"KRBA2",0.31,0.93,-0.62,"KRBA2",8272
"TNFAIP1",0.95,1.57,-0.62,"TNFAIP1",8273
"PHF12",1.9,2.52,-0.62,"PHF12",8274
"SMCHD1",4.75,5.37,-0.62,"SMCHD1",8275
"ESCO1",3.02,3.64,-0.62,"ESCO1",8276
"CCDC159",1.73,2.35,-0.62,"CCDC159",8277
"BLOC1S3",0.95,1.57,-0.62,"BLOC1S3",8278
"NOSIP",3.21,3.83,-0.62,"NOSIP",8279
"UTY",2.02,2.64,-0.62,"UTY",8280
"SLC25A1",1.48,2.1,-0.62,"SLC25A1",8281
"XRN1",3.57,4.19,-0.620000000000001,"XRN1",8282
"ASH1L",3.97,4.6,-0.629999999999999,"ASH1L",8283
"NMNAT1",0.55,1.18,-0.63,"NMNAT1",8284
"MOB3C",0.81,1.44,-0.63,"MOB3C",8285
"ATP5F1",4.18,4.81,-0.63,"ATP5F1",8286
"MOV10",1.12,1.75,-0.63,"MOV10",8287
"GPR89A",1.42,2.05,-0.63,"GPR89A",8288
"SLC39A1",2.12,2.75,-0.63,"SLC39A1",8289
"CLK2",0.54,1.17,-0.63,"CLK2",8290
"HIST3H2A",1.65,2.28,-0.63,"HIST3H2A",8291
"GCFC2",1.38,2.01,-0.63,"GCFC2",8292
"MRPL35",1.71,2.34,-0.63,"MRPL35",8293
"MCM6",1.67,2.3,-0.63,"MCM6",8294
"EPC2",1.6,2.23,-0.63,"EPC2",8295
"ARPC2",6.78,7.41,-0.63,"ARPC2",8296
"SLMAP",2.33,2.96,-0.63,"SLMAP",8297
"GTF2E1",1,1.63,-0.63,"GTF2E1",8298
"CTSO",1.06,1.69,-0.63,"CTSO",8299
"NDUFAF2",2,2.63,-0.63,"NDUFAF2",8300
"OCLN",0.52,1.15,-0.63,"OCLN",8301
"ZNF322",1.06,1.69,-0.63,"ZNF322",8302
"ITPR3",1.11,1.74,-0.63,"ITPR3",8303
"CDK19",1.26,1.89,-0.63,"CDK19",8304
"PEX3",1.32,1.95,-0.63,"PEX3",8305
"LATS1",1.27,1.9,-0.63,"LATS1",8306
"SYNJ2",2.08,2.71,-0.63,"SYNJ2",8307
"POLM",1.69,2.32,-0.63,"POLM",8308
"SAMD9",3.87,4.5,-0.63,"SAMD9",8309
"UBE2H",2.58,3.21,-0.63,"UBE2H",8310
"EFNB1",0.19,0.82,-0.63,"EFNB1",8311
"ABCD1",0.32,0.95,-0.63,"ABCD1",8312
"SMU1",2.5,3.13,-0.63,"SMU1",8313
"NDUFA8",2.6,3.23,-0.63,"NDUFA8",8314
"AKIP1",1.71,2.34,-0.63,"AKIP1",8315
"DGKZ",3.16,3.79,-0.63,"DGKZ",8316
"C11orf49",1.32,1.95,-0.63,"C11orf49",8317
"VPS51",2.68,3.31,-0.63,"VPS51",8318
"BMS1",2.37,3,-0.63,"BMS1",8319
"FAM35A",1.3,1.93,-0.63,"FAM35A",8320
"ITPRIP",1.5,2.13,-0.63,"ITPRIP",8321
"NGDN",2.39,3.02,-0.63,"NGDN",8322
"CCDC85C",0.52,1.15,-0.63,"CCDC85C",8323
"MAZ",2.63,3.26,-0.63,"MAZ",8324
"DPH1",0.07,0.7,-0.63,"DPH1",8325
"TUBD1",1.6,2.23,-0.63,"TUBD1",8326
"GPS1",2.39,3.02,-0.63,"GPS1",8327
"MYL12A",6.69,7.32,-0.63,"MYL12A",8328
"FAM210A",1.32,1.95,-0.63,"FAM210A",8329
"SOX12",0.32,0.95,-0.63,"SOX12",8330
"S1PR2",1.27,1.9,-0.63,"S1PR2",8331
"ACP5",3.62,4.25,-0.63,"ACP5",8332
"CEBPG",1.69,2.32,-0.63,"CEBPG",8333
"IL17RA",1.71,2.34,-0.63,"IL17RA",8334
"PI4KA",1.11,1.74,-0.63,"PI4KA",8335
"MFNG",2.73,3.36,-0.63,"MFNG",8336
"TNFRSF8",0.12,0.75,-0.63,"TNFRSF8",8337
"DNM3",0.01,0.64,-0.63,"DNM3",8338
"FAM161A",0.38,1.01,-0.63,"FAM161A",8339
"IL1RL2",0,0.63,-0.63,"IL1RL2",8340
"PGAP1",0.6,1.23,-0.63,"PGAP1",8341
"ZNF35",0.28,0.91,-0.63,"ZNF35",8342
"ADAMTS9",0,0.63,-0.63,"ADAMTS9",8343
"RAB6B",0,0.63,-0.63,"RAB6B",8344
"PFN2",0.02,0.65,-0.63,"PFN2",8345
"FGF12",0,0.63,-0.63,"FGF12",8346
"PDE6B",0.85,1.48,-0.63,"PDE6B",8347
"CPEB2",0.63,1.26,-0.63,"CPEB2",8348
"CC2D2A",0.03,0.66,-0.63,"CC2D2A",8349
"UCHL1",0,0.63,-0.63,"UCHL1",8350
"PDLIM3",0,0.63,-0.63,"PDLIM3",8351
"CCDC125",0.88,1.51,-0.63,"CCDC125",8352
"MGAT4B",0.86,1.49,-0.63,"MGAT4B",8353
"MYLK4",0,0.63,-0.63,"MYLK4",8354
"DOPEY1",0.87,1.5,-0.63,"DOPEY1",8355
"WASF1",0,0.63,-0.63,"WASF1",8356
"ZNF117",0.38,1.01,-0.63,"ZNF117",8357
"ZKSCAN5",0.64,1.27,-0.63,"ZKSCAN5",8358
"GAL3ST4",0.04,0.67,-0.63,"GAL3ST4",8359
"ZNF34",0.22,0.85,-0.63,"ZNF34",8360
"KANK1",0,0.63,-0.63,"KANK1",8361
"CNTF",0,0.63,-0.63,"CNTF",8362
"CCNJ",0.09,0.72,-0.63,"CCNJ",8363
"DOCK1",0.04,0.67,-0.63,"DOCK1",8364
"C12orf56",0,0.63,-0.63,"C12orf56",8365
"FBXW8",0.58,1.21,-0.63,"FBXW8",8366
"GJB2",0,0.63,-0.63,"GJB2",8367
"TECPR2",0.61,1.24,-0.63,"TECPR2",8368
"WDR90",0.12,0.75,-0.63,"WDR90",8369
"CLUH",0.38,1.01,-0.63,"CLUH",8370
"SOST",0,0.63,-0.63,"SOST",8371
"CD300LG",0,0.63,-0.63,"CD300LG",8372
"DOK5",0.63,1.26,-0.63,"DOK5",8373
"TGFBR3L",0.22,0.85,-0.63,"TGFBR3L",8374
"ANGPTL4",0,0.63,-0.63,"ANGPTL4",8375
"CHODL",0.08,0.71,-0.63,"CHODL",8376
"ERG",0,0.63,-0.63,"ERG",8377
"KIAA2013",1.86,2.49,-0.63,"KIAA2013",8378
"TTC7A",1.55,2.18,-0.63,"TTC7A",8379
"MFN1",1.41,2.04,-0.63,"MFN1",8380
"MICA",1.18,1.81,-0.63,"MICA",8381
"L3MBTL3",1.84,2.47,-0.63,"L3MBTL3",8382
"BRAT1",1.41,2.04,-0.63,"BRAT1",8383
"TAF1",1.95,2.58,-0.63,"TAF1",8384
"PLEC",1.66,2.29,-0.63,"PLEC",8385
"ADCK5",0.98,1.61,-0.63,"ADCK5",8386
"EXOSC2",0.95,1.58,-0.63,"EXOSC2",8387
"SEC23IP",1.93,2.56,-0.63,"SEC23IP",8388
"CENPT",1.64,2.27,-0.63,"CENPT",8389
"STRADA",1.93,2.56,-0.63,"STRADA",8390
"PIP5K1C",1.19,1.82,-0.63,"PIP5K1C",8391
"PPAN",1.7,2.33,-0.63,"PPAN",8392
"ZNF8",0.49,1.12,-0.63,"ZNF8",8393
"PQLC3",2.28,2.91,-0.63,"PQLC3",8394
"NFU1",2.53,3.16,-0.63,"NFU1",8395
"PPIP5K2",2.07,2.7,-0.63,"PPIP5K2",8396
"OTUD5",2.03,2.66,-0.63,"OTUD5",8397
"TPP2",2.53,3.16,-0.63,"TPP2",8398
"UBR1",2.11,2.74,-0.63,"UBR1",8399
"RTFDC1",3.56,4.19,-0.63,"RTFDC1",8400
"ALG6",1.37,2.01,-0.64,"ALG6",8401
"RHOC",3.87,4.51,-0.64,"RHOC",8402
"DYNC1LI1",2.47,3.11,-0.64,"DYNC1LI1",8403
"FXR1",3.38,4.02,-0.64,"FXR1",8404
"PARL",2.66,3.3,-0.64,"PARL",8405
"C4orf3",5.07,5.71,-0.64,"C4orf3",8406
"TRA2A",4.42,5.06,-0.64,"TRA2A",8407
"DOK2",4.2,4.84,-0.64,"DOK2",8408
"NCOA2",2.24,2.88,-0.64,"NCOA2",8409
"LDHB",5.78,6.42,-0.64,"LDHB",8410
"CMAS",2.18,2.82,-0.64,"CMAS",8411
"TXNRD1",2.16,2.8,-0.64,"TXNRD1",8412
"CLIP1",3.54,4.18,-0.64,"CLIP1",8413
"DIS3",2.37,3.01,-0.64,"DIS3",8414
"BNIP2",3.14,3.78,-0.64,"BNIP2",8415
"LIX1L",1.99,2.63,-0.64,"LIX1L",8416
"C1orf112",0.32,0.96,-0.64,"C1orf112",8417
"KIAA1841",0.49,1.13,-0.64,"KIAA1841",8418
"ITGAV",0.99,1.63,-0.64,"ITGAV",8419
"HACL1",1.7,2.34,-0.64,"HACL1",8420
"HIST1H3H",0.19,0.83,-0.64,"HIST1H3H",8421
"C7orf31",0.54,1.18,-0.64,"C7orf31",8422
"SLC35B4",1.03,1.67,-0.64,"SLC35B4",8423
"TAS2R4",0.05,0.69,-0.64,"TAS2R4",8424
"STX17",1.93,2.57,-0.64,"STX17",8425
"C11orf84",0.49,1.13,-0.64,"C11orf84",8426
"VSTM4",0.51,1.15,-0.64,"VSTM4",8427
"DLST",1.76,2.4,-0.64,"DLST",8428
"KIAA0753",0.32,0.96,-0.64,"KIAA0753",8429
"ATAD5",1.57,2.21,-0.64,"ATAD5",8430
"FCHO1",1.28,1.92,-0.64,"FCHO1",8431
"ZNF257",0.34,0.98,-0.64,"ZNF257",8432
"ZNF765",0.76,1.4,-0.64,"ZNF765",8433
"FBLIM1",0.11,0.75,-0.64,"FBLIM1",8434
"C8B",0,0.64,-0.64,"C8B",8435
"PSRC1",0.04,0.68,-0.64,"PSRC1",8436
"HFE2",0,0.64,-0.64,"HFE2",8437
"KCNS3",0,0.64,-0.64,"KCNS3",8438
"PLCH1",0,0.64,-0.64,"PLCH1",8439
"IL12A",0,0.64,-0.64,"IL12A",8440
"EHHADH",0.1,0.74,-0.64,"EHHADH",8441
"P3H2",0,0.64,-0.64,"P3H2",8442
"FBXO45",0.91,1.55,-0.64,"FBXO45",8443
"PIGA",0.38,1.02,-0.64,"PIGA",8444
"NUP62CL",0,0.64,-0.64,"NUP62CL",8445
"C8orf88",0,0.64,-0.64,"C8orf88",8446
"RASEF",0,0.64,-0.64,"RASEF",8447
"CCDC183",0.24,0.88,-0.64,"CCDC183",8448
"TMEM254",0.83,1.47,-0.64,"TMEM254",8449
"SUOX",0.21,0.85,-0.64,"SUOX",8450
"EML5",0,0.64,-0.64,"EML5",8451
"TTC8",0,0.64,-0.64,"TTC8",8452
"ABCC6",0,0.64,-0.64,"ABCC6",8453
"HEATR3",0.66,1.3,-0.64,"HEATR3",8454
"FBXO31",0.9,1.54,-0.64,"FBXO31",8455
"MPP3",0,0.64,-0.64,"MPP3",8456
"MYH7B",0.09,0.73,-0.64,"MYH7B",8457
"MAN2B1",0.68,1.32,-0.64,"MAN2B1",8458
"DEPDC5",0.66,1.3,-0.64,"DEPDC5",8459
"GPN2",1.38,2.02,-0.64,"GPN2",8460
"GPATCH4",2.28,2.92,-0.64,"GPATCH4",8461
"DHX9",3,3.64,-0.64,"DHX9",8462
"ARHGAP15",3.64,4.28,-0.64,"ARHGAP15",8463
"DUSP28",1.23,1.87,-0.64,"DUSP28",8464
"ARIH2",3.07,3.71,-0.64,"ARIH2",8465
"TCTA",1.67,2.31,-0.64,"TCTA",8466
"FRYL",2.75,3.39,-0.64,"FRYL",8467
"GSTCD",0.47,1.11,-0.64,"GSTCD",8468
"PGGT1B",2.04,2.68,-0.64,"PGGT1B",8469
"LYRM7",2.23,2.87,-0.64,"LYRM7",8470
"CREBRF",3.25,3.89,-0.64,"CREBRF",8471
"HIST1H2BN",2.15,2.79,-0.64,"HIST1H2BN",8472
"PPARD",0.45,1.09,-0.64,"PPARD",8473
"TBPL1",2.35,2.99,-0.64,"TBPL1",8474
"ARID1B",3.94,4.58,-0.64,"ARID1B",8475
"POLR2J2",0.97,1.61,-0.64,"POLR2J2",8476
"TBL1X",1.54,2.18,-0.64,"TBL1X",8477
"PDHA1",2.06,2.7,-0.64,"PDHA1",8478
"XIAP",2.76,3.4,-0.64,"XIAP",8479
"C8orf33",2.01,2.65,-0.64,"C8orf33",8480
"TDRD7",0.48,1.12,-0.64,"TDRD7",8481
"MRPL21",2.63,3.27,-0.64,"MRPL21",8482
"CREBZF",2.42,3.06,-0.64,"CREBZF",8483
"NHLRC3",2.61,3.25,-0.64,"NHLRC3",8484
"FOXO1",2.31,2.95,-0.64,"FOXO1",8485
"LRCH1",1.46,2.1,-0.64,"LRCH1",8486
"COX16",1.88,2.52,-0.64,"COX16",8487
"ACOT4",0.48,1.12,-0.64,"ACOT4",8488
"PACS2",0.43,1.07,-0.64,"PACS2",8489
"FAM117A",1.5,2.14,-0.64,"FAM117A",8490
"ZNF407",1.21,1.85,-0.64,"ZNF407",8491
"GSS",1.96,2.6,-0.64,"GSS",8492
"CSTF1",1.81,2.45,-0.64,"CSTF1",8493
"STAP2",0.29,0.93,-0.64,"STAP2",8494
"USF2",2.54,3.18,-0.64,"USF2",8495
"PRMT1",3.15,3.79,-0.64,"PRMT1",8496
"PRMT2",3.72,4.36,-0.64,"PRMT2",8497
"ISG15",4.85,5.49,-0.640000000000001,"ISG15",8498
"DDX18",4.22,4.86,-0.640000000000001,"DDX18",8499
"PTMA",8.77,9.41,-0.640000000000001,"PTMA",8500
"CHURC1",4.27,4.91,-0.640000000000001,"CHURC1",8501
"RPS15",8.41,9.05,-0.640000000000001,"RPS15",8502
"ATP5O",4.56,5.2,-0.640000000000001,"ATP5O",8503
"HCLS1",4.78,5.43,-0.649999999999999,"HCLS1",8504
"CSNK1A1",3.7,4.35,-0.649999999999999,"CSNK1A1",8505
"EZR",5.15,5.8,-0.649999999999999,"EZR",8506
"DOCK8",4.41,5.06,-0.649999999999999,"DOCK8",8507
"RAP1B",4.7,5.35,-0.649999999999999,"RAP1B",8508
"SDHB",2.89,3.54,-0.65,"SDHB",8509
"ECE1",1.37,2.02,-0.65,"ECE1",8510
"EVA1B",1.1,1.75,-0.65,"EVA1B",8511
"TOE1",1.27,1.92,-0.65,"TOE1",8512
"OMA1",1.79,2.44,-0.65,"OMA1",8513
"ATF6",2.49,3.14,-0.65,"ATF6",8514
"AHCTF1",1.54,2.19,-0.65,"AHCTF1",8515
"CRIM1",1.24,1.89,-0.65,"CRIM1",8516
"MSH6",1.33,1.98,-0.65,"MSH6",8517
"STARD7",2.69,3.34,-0.65,"STARD7",8518
"MAP3K2",2.89,3.54,-0.65,"MAP3K2",8519
"GPC1",0.17,0.82,-0.65,"GPC1",8520
"CCDC66",3.2,3.85,-0.65,"CCDC66",8521
"KIAA0922",1.9,2.55,-0.65,"KIAA0922",8522
"MATR3",0.73,1.38,-0.65,"MATR3",8523
"ZNF354B",0.49,1.14,-0.65,"ZNF354B",8524
"FBXO9",2.46,3.11,-0.65,"FBXO9",8525
"ZNF451",2.62,3.27,-0.65,"ZNF451",8526
"CYB5R4",2.33,2.98,-0.65,"CYB5R4",8527
"KBTBD2",1.46,2.11,-0.65,"KBTBD2",8528
"CASD1",1.38,2.03,-0.65,"CASD1",8529
"GNB2",3.77,4.42,-0.65,"GNB2",8530
"WWC3",1.35,2,-0.65,"WWC3",8531
"CHM",1.46,2.11,-0.65,"CHM",8532
"ZNF280C",0.8,1.45,-0.65,"ZNF280C",8533
