"","min_2","max_other","target_score","gene","rank"
"TM9SF2",3.5,4.56,-1.06,"TM9SF2",5549
"PSMD6",4.36,5.42,-1.06,"PSMD6",5550
"ZNF524",1.24,2.3,-1.06,"ZNF524",5551
"CDHR3",0.1,1.16,-1.06,"CDHR3",5552
"BRD4",1.84,2.9,-1.06,"BRD4",5553
"HEATR5A",1.74,2.8,-1.06,"HEATR5A",5554
"TUBG2",1.01,2.07,-1.06,"TUBG2",5555
"MAP3K5",1.34,2.4,-1.06,"MAP3K5",5556
"MECR",1.8,2.86,-1.06,"MECR",5557
"ZNF219",0.07,1.13,-1.06,"ZNF219",5558
"LRRC36",0.11,1.17,-1.06,"LRRC36",5559
"KLK10",0.09,1.15,-1.06,"KLK10",5560
"MARC1",0.07,1.13,-1.06,"MARC1",5561
"TPMT",1.59,2.65,-1.06,"TPMT",5562
"ALYREF",0.89,1.95,-1.06,"ALYREF",5563
"ANAPC10",2.33,3.39,-1.06,"ANAPC10",5564
"GLB1L3",0.52,1.58,-1.06,"GLB1L3",5565
"ZNF440",0.59,1.65,-1.06,"ZNF440",5566
"ANKLE1",0.58,1.64,-1.06,"ANKLE1",5567
"ADORA2B",0.05,1.11,-1.06,"ADORA2B",5568
"CRYAB",0.02,1.08,-1.06,"CRYAB",5569
"CCDC24",0.22,1.28,-1.06,"CCDC24",5570
"EGFR",0.01,1.07,-1.06,"EGFR",5571
"TVP23C",1.71,2.77,-1.06,"TVP23C",5572
"ORAOV1",1.9,2.96,-1.06,"ORAOV1",5573
"ATG14",0.6,1.66,-1.06,"ATG14",5574
"POMZP3",0.91,1.97,-1.06,"POMZP3",5575
"WSCD1",0.03,1.09,-1.06,"WSCD1",5576
"PATZ1",0.6,1.66,-1.06,"PATZ1",5577
"ZNF396",0.36,1.42,-1.06,"ZNF396",5578
"INAFM1",0.18,1.24,-1.06,"INAFM1",5579
"GAK",2.69,3.75,-1.06,"GAK",5580
"DYNAP",0.23,1.29,-1.06,"DYNAP",5581
"HPX",0,1.06,-1.06,"HPX",5582
"SERINC2",0.04,1.1,-1.06,"SERINC2",5583
"CCL15.CCL14",0,1.06,-1.06,"CCL15.CCL14",5584
"EFCAB5",1.23,2.29,-1.06,"EFCAB5",5585
"MAGOH",2.14,3.2,-1.06,"MAGOH",5586
"MTM1",1.9,2.96,-1.06,"MTM1",5587
"NIT1",1.9,2.96,-1.06,"NIT1",5588
"NQO2",2.38,3.44,-1.06,"NQO2",5589
"ATP2A2",1.33,2.39,-1.06,"ATP2A2",5590
"TLR8",0,1.06,-1.06,"TLR8",5591
"CDC40",2.07,3.13,-1.06,"CDC40",5592
"CHIC1",0.64,1.7,-1.06,"CHIC1",5593
"PLRG1",3.69,4.75,-1.06,"PLRG1",5594
"KCTD5",1.65,2.71,-1.06,"KCTD5",5595
"PARPBP",1.19,2.25,-1.06,"PARPBP",5596
"MRPS18A",2.78,3.84,-1.06,"MRPS18A",5597
"INTS10",2.98,4.04,-1.06,"INTS10",5598
"CCL15",0.03,1.09,-1.06,"CCL15",5599
"PCIF1",2.62,3.68,-1.06,"PCIF1",5600
"SNRNP25",2.28,3.34,-1.06,"SNRNP25",5601
"ZDHHC14",0.43,1.49,-1.06,"ZDHHC14",5602
"THAP9",0.65,1.71,-1.06,"THAP9",5603
"WDR82",1.33,2.39,-1.06,"WDR82",5604
"HIST1H3E",0.12,1.18,-1.06,"HIST1H3E",5605
"ULK1",0.26,1.32,-1.06,"ULK1",5606
"FAM220A",0.7,1.76,-1.06,"FAM220A",5607
"ARHGEF39",0.62,1.68,-1.06,"ARHGEF39",5608
"HELZ2",0.61,1.67,-1.06,"HELZ2",5609
"AIMP1",2.12,3.18,-1.06,"AIMP1",5610
"CLSTN3",1.98,3.04,-1.06,"CLSTN3",5611
"NPHP3",1.16,2.22,-1.06,"NPHP3",5612
"GNPNAT1",1.39,2.45,-1.06,"GNPNAT1",5613
"NCOR1",5.06,6.12,-1.06,"NCOR1",5614
"LPIN2",3.51,4.57,-1.06,"LPIN2",5615
"ANAPC15",3.2,4.27,-1.07,"ANAPC15",5616
"SRSF6",3.99,5.06,-1.07,"SRSF6",5617
"CNTRL",3.4,4.47,-1.07,"CNTRL",5618
"DIS3L",1.81,2.88,-1.07,"DIS3L",5619
"CNTROB",1.1,2.17,-1.07,"CNTROB",5620
"TMEM170A",3.11,4.18,-1.07,"TMEM170A",5621
"SPATA4",0.56,1.63,-1.07,"SPATA4",5622
"DOCK11",2.29,3.36,-1.07,"DOCK11",5623
"EMD",2.06,3.13,-1.07,"EMD",5624
"RWDD4",2.14,3.21,-1.07,"RWDD4",5625
"GABRB3",0.11,1.18,-1.07,"GABRB3",5626
"DNAJC2",3.56,4.63,-1.07,"DNAJC2",5627
"DISC1",0.33,1.4,-1.07,"DISC1",5628
"GOLGB1",3.31,4.38,-1.07,"GOLGB1",5629
"ZNF789",1.25,2.32,-1.07,"ZNF789",5630
"IRGM",0.12,1.19,-1.07,"IRGM",5631
"TMEM212",0.91,1.98,-1.07,"TMEM212",5632
"METTL10",2.35,3.42,-1.07,"METTL10",5633
"NDUFA8",2.77,3.84,-1.07,"NDUFA8",5634
"NDUFC2",3.28,4.35,-1.07,"NDUFC2",5635
"OMG",0.36,1.43,-1.07,"OMG",5636
"NIP7",2.2,3.27,-1.07,"NIP7",5637
"NUP54",3.19,4.26,-1.07,"NUP54",5638
"ENAH",0.08,1.15,-1.07,"ENAH",5639
"FOXJ2",0.59,1.66,-1.07,"FOXJ2",5640
"CCDC90B",3.47,4.54,-1.07,"CCDC90B",5641
"ZSCAN5A",1.1,2.17,-1.07,"ZSCAN5A",5642
"RNF219",0.67,1.74,-1.07,"RNF219",5643
"PABPC1L",1.21,2.28,-1.07,"PABPC1L",5644
"TRIM5",0.96,2.03,-1.07,"TRIM5",5645
"KIAA1671",0.11,1.18,-1.07,"KIAA1671",5646
"SOCS1",2.44,3.51,-1.07,"SOCS1",5647
"AP3D1",1.69,2.76,-1.07,"AP3D1",5648
"CLDN12",0.81,1.88,-1.07,"CLDN12",5649
"GTF3C3",3.61,4.68,-1.07,"GTF3C3",5650
"C1QTNF1",0.03,1.1,-1.07,"C1QTNF1",5651
"SLC31A1",1.09,2.16,-1.07,"SLC31A1",5652
"TMEM171",0,1.07,-1.07,"TMEM171",5653
"FAM84B",0.05,1.12,-1.07,"FAM84B",5654
"PRUNE2",0.77,1.84,-1.07,"PRUNE2",5655
"MIER3",1.07,2.14,-1.07,"MIER3",5656
"DHX30",1.93,3,-1.07,"DHX30",5657
"TBC1D12",0.02,1.09,-1.07,"TBC1D12",5658
"FAM89B",1.91,2.98,-1.07,"FAM89B",5659
"TAB3",0.95,2.02,-1.07,"TAB3",5660
"GHR",0.21,1.28,-1.07,"GHR",5661
"ARL10",0.42,1.49,-1.07,"ARL10",5662
"EEF2K",1.05,2.12,-1.07,"EEF2K",5663
"KLK1",0,1.07,-1.07,"KLK1",5664
"LIG4",0.41,1.48,-1.07,"LIG4",5665
"MAP3K10",0.72,1.79,-1.07,"MAP3K10",5666
"PRSS3",0,1.07,-1.07,"PRSS3",5667
"PCTP",1.22,2.29,-1.07,"PCTP",5668
"RAB17",0.05,1.12,-1.07,"RAB17",5669
"SHB",0,1.07,-1.07,"SHB",5670
"TCF20",0.43,1.5,-1.07,"TCF20",5671
"TRMT2B",0.99,2.06,-1.07,"TRMT2B",5672
"FSD1L",0.2,1.27,-1.07,"FSD1L",5673
"JRK",0.2,1.27,-1.07,"JRK",5674
"CDC6",0.15,1.22,-1.07,"CDC6",5675
"SYNJ2BP.COX16",2.09,3.16,-1.07,"SYNJ2BP.COX16",5676
"CDK9",1.92,2.99,-1.07,"CDK9",5677
"ADAR",3.79,4.86,-1.07,"ADAR",5678
"STK25",2.65,3.72,-1.07,"STK25",5679
"TXNL4A",2.59,3.66,-1.07,"TXNL4A",5680
"RER1",4.12,5.19,-1.07,"RER1",5681
"CARD16",4.16,5.23,-1.07,"CARD16",5682
"MRPL21",3,4.07,-1.07,"MRPL21",5683
"PTPN22",4.79,5.86,-1.07,"PTPN22",5684
"GYS1",1.67,2.74,-1.07,"GYS1",5685
"BAG1",2.4,3.47,-1.07,"BAG1",5686
"RAB9A",3.08,4.15,-1.07,"RAB9A",5687
"THOC1",3.01,4.08,-1.07,"THOC1",5688
"CDK2AP2",3.94,5.02,-1.08,"CDK2AP2",5689
"ERH",2.72,3.8,-1.08,"ERH",5690
"ATIC",3.43,4.51,-1.08,"ATIC",5691
"PDCD2",2.7,3.78,-1.08,"PDCD2",5692
"SMN1",2.74,3.82,-1.08,"SMN1",5693
"MRPL24",2.72,3.8,-1.08,"MRPL24",5694
"EEF1E1",3.47,4.55,-1.08,"EEF1E1",5695
"DDX46",2.18,3.26,-1.08,"DDX46",5696
"CETN3",1.18,2.26,-1.08,"CETN3",5697
"CCDC85B",1.97,3.05,-1.08,"CCDC85B",5698
"ADRB1",0.05,1.13,-1.08,"ADRB1",5699
"ENO3",1.01,2.09,-1.08,"ENO3",5700
"CDKAL1",1.93,3.01,-1.08,"CDKAL1",5701
"CEP192",1.34,2.42,-1.08,"CEP192",5702
"RNF220",1.09,2.17,-1.08,"RNF220",5703
"TRPC6",0.07,1.15,-1.08,"TRPC6",5704
"TRIM45",0.05,1.13,-1.08,"TRIM45",5705
"ATP13A4",0.34,1.42,-1.08,"ATP13A4",5706
"MFSD5",1.59,2.67,-1.08,"MFSD5",5707
"ADCK2",0.56,1.64,-1.08,"ADCK2",5708
"NDUFAF2",1.49,2.57,-1.08,"NDUFAF2",5709
"SCARB2",1.18,2.26,-1.08,"SCARB2",5710
"CDR2",1.94,3.02,-1.08,"CDR2",5711
"CPSF4",0.89,1.97,-1.08,"CPSF4",5712
"FGFR1OP",2.02,3.1,-1.08,"FGFR1OP",5713
"CAPN10",1.23,2.31,-1.08,"CAPN10",5714
"EID2B",0.73,1.81,-1.08,"EID2B",5715
"FAM168B",1.21,2.29,-1.08,"FAM168B",5716
"ARHGAP42",0,1.08,-1.08,"ARHGAP42",5717
"MBLAC2",0.12,1.2,-1.08,"MBLAC2",5718
"ANKRD46",1.21,2.29,-1.08,"ANKRD46",5719
"ZNF385C",0.17,1.25,-1.08,"ZNF385C",5720
"CBX6",2.01,3.09,-1.08,"CBX6",5721
"RICTOR",3.05,4.13,-1.08,"RICTOR",5722
"TOR1B",2.35,3.43,-1.08,"TOR1B",5723
"PDIA3",5.2,6.28,-1.08,"PDIA3",5724
"HOXB5",0,1.08,-1.08,"HOXB5",5725
"HSD17B1",0.84,1.92,-1.08,"HSD17B1",5726
"BOLA3",2.02,3.1,-1.08,"BOLA3",5727
"EPCAM",0.04,1.12,-1.08,"EPCAM",5728
"MLLT1",0.35,1.43,-1.08,"MLLT1",5729
"ZNF506",2.39,3.47,-1.08,"ZNF506",5730
"NFATC3",2.07,3.15,-1.08,"NFATC3",5731
"CNOT4",2.52,3.6,-1.08,"CNOT4",5732
"ACO2",3.04,4.12,-1.08,"ACO2",5733
"LACTB2",1.9,2.98,-1.08,"LACTB2",5734
"CHMP5",3.46,4.54,-1.08,"CHMP5",5735
"PI4KA",2.29,3.37,-1.08,"PI4KA",5736
"SEMA5B",0.02,1.1,-1.08,"SEMA5B",5737
"NDUFA12",3.7,4.78,-1.08,"NDUFA12",5738
"RELA",2.51,3.59,-1.08,"RELA",5739
"SCN1B",0.13,1.21,-1.08,"SCN1B",5740
"RRAGC",0.91,1.99,-1.08,"RRAGC",5741
"TMEM232",0.42,1.5,-1.08,"TMEM232",5742
"UPF3B",1.9,2.98,-1.08,"UPF3B",5743
"TROVE2",4.11,5.19,-1.08,"TROVE2",5744
"VTN",0.16,1.24,-1.08,"VTN",5745
"WIPF1",4.76,5.84,-1.08,"WIPF1",5746
"ZNF226",2.5,3.58,-1.08,"ZNF226",5747
"KATNAL2",0.58,1.66,-1.08,"KATNAL2",5748
"NEMF",4.05,5.13,-1.08,"NEMF",5749
"DCLK1",0.24,1.32,-1.08,"DCLK1",5750
"CD27",5.66,6.74,-1.08,"CD27",5751
"SYAP1",2.29,3.37,-1.08,"SYAP1",5752
"ZNF254",0.71,1.79,-1.08,"ZNF254",5753
"ABCG1",2.13,3.21,-1.08,"ABCG1",5754
"CC2D1A",1.14,2.22,-1.08,"CC2D1A",5755
"TOPORS.AS1",0.9,1.99,-1.09,"TOPORS.AS1",5756
"TIMM17B",3.41,4.5,-1.09,"TIMM17B",5757
"UBE2E3",2.49,3.58,-1.09,"UBE2E3",5758
"P3H3",0.11,1.2,-1.09,"P3H3",5759
"NUDT5",4.23,5.32,-1.09,"NUDT5",5760
"PRAF2",2.99,4.08,-1.09,"PRAF2",5761
"ADAT3",0.67,1.76,-1.09,"ADAT3",5762
"TMEM219",4.08,5.17,-1.09,"TMEM219",5763
"RBM45",1.42,2.51,-1.09,"RBM45",5764
"SGPP2",0.3,1.39,-1.09,"SGPP2",5765
"RPIA",1.75,2.84,-1.09,"RPIA",5766
"MPV17L",0.59,1.68,-1.09,"MPV17L",5767
"CNOT10",2.74,3.83,-1.09,"CNOT10",5768
"GALT",3.21,4.3,-1.09,"GALT",5769
"LRIG1",2.77,3.86,-1.09,"LRIG1",5770
"ANKRD17",2.25,3.34,-1.09,"ANKRD17",5771
"BLOC1S6",3.63,4.72,-1.09,"BLOC1S6",5772
"GNB1",2.44,3.53,-1.09,"GNB1",5773
"GSR",1.25,2.34,-1.09,"GSR",5774
"DPP7",4.16,5.25,-1.09,"DPP7",5775
"ATP5A1",5.51,6.6,-1.09,"ATP5A1",5776
"REEP2",0.94,2.03,-1.09,"REEP2",5777
"CHRAC1",2.56,3.65,-1.09,"CHRAC1",5778
"RMDN3",2.17,3.26,-1.09,"RMDN3",5779
"AGK",2.39,3.48,-1.09,"AGK",5780
"SURF2",2.29,3.38,-1.09,"SURF2",5781
"TBCA",2.62,3.71,-1.09,"TBCA",5782
"TBL1X",1.69,2.78,-1.09,"TBL1X",5783
"TUFM",4.45,5.54,-1.09,"TUFM",5784
"LAPTM5",6.63,7.72,-1.09,"LAPTM5",5785
"MORC4",0.68,1.77,-1.09,"MORC4",5786
"FBXL18",0.39,1.48,-1.09,"FBXL18",5787
"EPC1",3.7,4.79,-1.09,"EPC1",5788
"SGPP1",0.89,1.98,-1.09,"SGPP1",5789
"DGCR6",0.12,1.21,-1.09,"DGCR6",5790
"GPR174",2.24,3.33,-1.09,"GPR174",5791
"EIF2B4",2.27,3.36,-1.09,"EIF2B4",5792
"TM9SF4",1.5,2.59,-1.09,"TM9SF4",5793
"PET117",1.47,2.56,-1.09,"PET117",5794
"KRT72",0,1.09,-1.09,"KRT72",5795
"ALDH1A3",0,1.09,-1.09,"ALDH1A3",5796
"LGALSL",0.02,1.11,-1.09,"LGALSL",5797
"LGALS4",0.24,1.33,-1.09,"LGALS4",5798
"MEN1",0.51,1.6,-1.09,"MEN1",5799
"NRARP",0.01,1.1,-1.09,"NRARP",5800
"GATB",0.78,1.87,-1.09,"GATB",5801
"PLN",0.28,1.37,-1.09,"PLN",5802
"PROC",0.03,1.12,-1.09,"PROC",5803
"MBOAT4",0.18,1.27,-1.09,"MBOAT4",5804
"TFAP2A",0,1.09,-1.09,"TFAP2A",5805
"CEMP1",0.17,1.26,-1.09,"CEMP1",5806
"FAM134A",1.16,2.25,-1.09,"FAM134A",5807
"FAM214B",0.5,1.59,-1.09,"FAM214B",5808
"GFI1B",0.23,1.32,-1.09,"GFI1B",5809
"DARS",3.86,4.95,-1.09,"DARS",5810
"ETFDH",2.4,3.49,-1.09,"ETFDH",5811
"REXO2",3.23,4.32,-1.09,"REXO2",5812
"LTN1",1.9,2.99,-1.09,"LTN1",5813
"DRG1",3.28,4.37,-1.09,"DRG1",5814
"GPN3",2.07,3.16,-1.09,"GPN3",5815
"PSMD5",2.61,3.7,-1.09,"PSMD5",5816
"ST13",3.82,4.91,-1.09,"ST13",5817
"TMUB1",1.9,2.99,-1.09,"TMUB1",5818
"BCL7B",2.78,3.87,-1.09,"BCL7B",5819
"TBC1D20",0.91,2.01,-1.1,"TBC1D20",5820
"GPS1",3.24,4.34,-1.1,"GPS1",5821
"HSPD1",6.24,7.34,-1.1,"HSPD1",5822
"ACAT1",3.25,4.35,-1.1,"ACAT1",5823
"GMPR2",3.08,4.18,-1.1,"GMPR2",5824
"KIAA1551",3.87,4.97,-1.1,"KIAA1551",5825
"SRPK2",3.37,4.47,-1.1,"SRPK2",5826
"NDEL1",3.71,4.81,-1.1,"NDEL1",5827
"SHKBP1",3.99,5.09,-1.1,"SHKBP1",5828
"ARHGAP25",3.54,4.64,-1.1,"ARHGAP25",5829
"ENOX2",1.45,2.55,-1.1,"ENOX2",5830
"FRA10AC1",1.32,2.42,-1.1,"FRA10AC1",5831
"NENF",1.34,2.44,-1.1,"NENF",5832
"ACER2",0.04,1.14,-1.1,"ACER2",5833
"GLRX5",1.72,2.82,-1.1,"GLRX5",5834
"TMEM127",0.8,1.9,-1.1,"TMEM127",5835
"RAD23B",1.07,2.17,-1.1,"RAD23B",5836
"ANAPC1",1.84,2.94,-1.1,"ANAPC1",5837
"SRF",0.28,1.38,-1.1,"SRF",5838
"VAV1",1.86,2.96,-1.1,"VAV1",5839
"ZNF236",1.76,2.86,-1.1,"ZNF236",5840
"MAP7D3",1.03,2.13,-1.1,"MAP7D3",5841
"TNFSF9",0.07,1.17,-1.1,"TNFSF9",5842
"CEBPA",0.16,1.26,-1.1,"CEBPA",5843
"DNAH14",0.15,1.25,-1.1,"DNAH14",5844
"TYW5",1.04,2.14,-1.1,"TYW5",5845
"MTERF4",2.89,3.99,-1.1,"MTERF4",5846
"FAM131A",0.85,1.95,-1.1,"FAM131A",5847
"CNBD2",2.13,3.23,-1.1,"CNBD2",5848
"CNTN4",0.02,1.12,-1.1,"CNTN4",5849
"AKR1C1",0.16,1.26,-1.1,"AKR1C1",5850
"MED19",2.3,3.4,-1.1,"MED19",5851
"MSRB2",0.14,1.24,-1.1,"MSRB2",5852
"ACAP2",3.48,4.58,-1.1,"ACAP2",5853
"FRG1",2.86,3.96,-1.1,"FRG1",5854
"YTHDF3",2.69,3.79,-1.1,"YTHDF3",5855
"ELMOD2",2.01,3.11,-1.1,"ELMOD2",5856
"PLEKHG4",0.24,1.34,-1.1,"PLEKHG4",5857
"MAGI3",0.12,1.22,-1.1,"MAGI3",5858
"TMEM251",1.77,2.87,-1.1,"TMEM251",5859
"GTF2E1",0.98,2.08,-1.1,"GTF2E1",5860
"MAT2A",3.77,4.87,-1.1,"MAT2A",5861
"DERA",2.1,3.2,-1.1,"DERA",5862
"PDE6D",2.93,4.03,-1.1,"PDE6D",5863
"RRN3",2.03,3.13,-1.1,"RRN3",5864
"RHOT1",1.54,2.64,-1.1,"RHOT1",5865
"ZNF416",0.37,1.47,-1.1,"ZNF416",5866
"RABL6",0.52,1.62,-1.1,"RABL6",5867
"PSD",0.45,1.55,-1.1,"PSD",5868
"ASAH2",0.4,1.5,-1.1,"ASAH2",5869
"INTS2",0.71,1.81,-1.1,"INTS2",5870
"FBRSL1",0.16,1.26,-1.1,"FBRSL1",5871
"PYGB",1.52,2.62,-1.1,"PYGB",5872
"SLC28A3",0.01,1.11,-1.1,"SLC28A3",5873
"ST3GAL3",0.77,1.87,-1.1,"ST3GAL3",5874
"LRRC61",1.38,2.48,-1.1,"LRRC61",5875
"BNIP2",3.86,4.96,-1.1,"BNIP2",5876
"SS18",3.52,4.62,-1.1,"SS18",5877
"TPR",3.85,4.95,-1.1,"TPR",5878
"TMEM43",2.75,3.85,-1.1,"TMEM43",5879
"RPAP3",2.12,3.22,-1.1,"RPAP3",5880
"AXIN2",0,1.1,-1.1,"AXIN2",5881
"TMEM79",0.25,1.35,-1.1,"TMEM79",5882
"GADD45GIP1",1.6,2.7,-1.1,"GADD45GIP1",5883
"CENPL",0.88,1.98,-1.1,"CENPL",5884
"EFTUD2",3.68,4.78,-1.1,"EFTUD2",5885
"CEP135",2.12,3.22,-1.1,"CEP135",5886
"IFT140",0.13,1.23,-1.1,"IFT140",5887
"TLK1",3.35,4.45,-1.1,"TLK1",5888
"COPS8",4.06,5.16,-1.1,"COPS8",5889
"NCBP2",3.09,4.19,-1.1,"NCBP2",5890
"ZNF292",3.01,4.11,-1.1,"ZNF292",5891
"CNOT7",4.14,5.24,-1.1,"CNOT7",5892
"GRPEL1",3.09,4.19,-1.1,"GRPEL1",5893
"KLC1",3.16,4.27,-1.11,"KLC1",5894
"BST2",5.07,6.18,-1.11,"BST2",5895
"HYOU1",1.17,2.28,-1.11,"HYOU1",5896
"ADAM29",0.07,1.18,-1.11,"ADAM29",5897
"WDR92",0.66,1.77,-1.11,"WDR92",5898
"CLCN2",0.13,1.24,-1.11,"CLCN2",5899
"TPH2",0.64,1.75,-1.11,"TPH2",5900
"SPPL3",1.54,2.65,-1.11,"SPPL3",5901
"DYX1C1",0.06,1.17,-1.11,"DYX1C1",5902
"CCDC71L",0.33,1.44,-1.11,"CCDC71L",5903
"DHFR",0.52,1.63,-1.11,"DHFR",5904
"AAK1",2.19,3.3,-1.11,"AAK1",5905
"CEP152",1.44,2.55,-1.11,"CEP152",5906
"EPHX4",0.09,1.2,-1.11,"EPHX4",5907
"GFAP",0.37,1.48,-1.11,"GFAP",5908
"RELL2",0.62,1.73,-1.11,"RELL2",5909
"ZNF788",0.3,1.41,-1.11,"ZNF788",5910
"ZNF761",0.77,1.88,-1.11,"ZNF761",5911
"SS18L2",3.89,5,-1.11,"SS18L2",5912
"TMEM248",2.62,3.73,-1.11,"TMEM248",5913
"SDAD1",2.83,3.94,-1.11,"SDAD1",5914
"TYW1",2.46,3.57,-1.11,"TYW1",5915
"MNS1",0.08,1.19,-1.11,"MNS1",5916
"SMURF1",0.55,1.66,-1.11,"SMURF1",5917
"PLEKHG5",0.04,1.15,-1.11,"PLEKHG5",5918
"FAM217B",1.31,2.42,-1.11,"FAM217B",5919
"ZMYM2",2.25,3.36,-1.11,"ZMYM2",5920
"STEAP4",0.08,1.19,-1.11,"STEAP4",5921
"BTAF1",2.47,3.58,-1.11,"BTAF1",5922
"TMEM42",1.86,2.97,-1.11,"TMEM42",5923
"PDIK1L",0.48,1.59,-1.11,"PDIK1L",5924
"FAM122B",0.97,2.08,-1.11,"FAM122B",5925
"ZNF675",1.86,2.97,-1.11,"ZNF675",5926
"ELF4",0.69,1.8,-1.11,"ELF4",5927
"MORC2",0.76,1.87,-1.11,"MORC2",5928
"TDRD7",0.22,1.33,-1.11,"TDRD7",5929
"RAB38",0.46,1.57,-1.11,"RAB38",5930
"ARHGEF26",0.22,1.33,-1.11,"ARHGEF26",5931
"AK5",0.15,1.26,-1.11,"AK5",5932
"SPA17",0.16,1.27,-1.11,"SPA17",5933
"NUP62CL",0.18,1.29,-1.11,"NUP62CL",5934
"FAM222B",1.47,2.58,-1.11,"FAM222B",5935
"CHST7",0.17,1.28,-1.11,"CHST7",5936
"ANKS1B",0.43,1.54,-1.11,"ANKS1B",5937
"LPAR5",0.72,1.83,-1.11,"LPAR5",5938
"USP31",0.18,1.29,-1.11,"USP31",5939
"SNAPC3",1.55,2.66,-1.11,"SNAPC3",5940
"TOP1",1.53,2.64,-1.11,"TOP1",5941
"SETD3",1.36,2.47,-1.11,"SETD3",5942
"CASQ2",1.09,2.2,-1.11,"CASQ2",5943
"CLDN2",0,1.11,-1.11,"CLDN2",5944
"SNCAIP",0.17,1.28,-1.11,"SNCAIP",5945
"UNC13D",2.8,3.91,-1.11,"UNC13D",5946
"FRYL",3.33,4.44,-1.11,"FRYL",5947
"IRF3",3.26,4.37,-1.11,"IRF3",5948
"HN1",5.08,6.19,-1.11,"HN1",5949
"ATP5D",3.62,4.73,-1.11,"ATP5D",5950
"TAOK3",4.54,5.65,-1.11,"TAOK3",5951
"TCP11L1",1.38,2.49,-1.11,"TCP11L1",5952
"TAF15",3.46,4.57,-1.11,"TAF15",5953
"GRHPR",2.57,3.68,-1.11,"GRHPR",5954
"HUWE1",3.1,4.22,-1.12,"HUWE1",5955
"SLC16A13",0.91,2.03,-1.12,"SLC16A13",5956
"DNAJC9",2.49,3.61,-1.12,"DNAJC9",5957
"HDAC2",3.43,4.55,-1.12,"HDAC2",5958
"AFTPH",2.39,3.51,-1.12,"AFTPH",5959
"EXOC4",3.19,4.31,-1.12,"EXOC4",5960
"RNF5",3.1,4.22,-1.12,"RNF5",5961
"FAM103A1",2.68,3.8,-1.12,"FAM103A1",5962
"KRIT1",2.7,3.82,-1.12,"KRIT1",5963
"ABCA10",0.03,1.15,-1.12,"ABCA10",5964
"UBAC1",1.18,2.3,-1.12,"UBAC1",5965
"SMC2",1.57,2.69,-1.12,"SMC2",5966
"CYP2D6",0.27,1.39,-1.12,"CYP2D6",5967
"TTC16",0.06,1.18,-1.12,"TTC16",5968
"SPAG17",0.09,1.21,-1.12,"SPAG17",5969
"SMTNL1",0.08,1.2,-1.12,"SMTNL1",5970
"GGA3",1.89,3.01,-1.12,"GGA3",5971
"AHCTF1",1.39,2.51,-1.12,"AHCTF1",5972
"ZNF81",1.18,2.3,-1.12,"ZNF81",5973
"GDPGP1",0.76,1.88,-1.12,"GDPGP1",5974
"ERVFRD.1",0.03,1.15,-1.12,"ERVFRD.1",5975
"WDR55",1.74,2.86,-1.12,"WDR55",5976
"SDC4",1.97,3.09,-1.12,"SDC4",5977
"SPAST",1.03,2.15,-1.12,"SPAST",5978
"STK11",0.34,1.46,-1.12,"STK11",5979
"CERS4",1.82,2.94,-1.12,"CERS4",5980
"PDCD1LG2",0.09,1.21,-1.12,"PDCD1LG2",5981
"SLC19A3",0.26,1.38,-1.12,"SLC19A3",5982
"TTC5",1.57,2.69,-1.12,"TTC5",5983
"TMEM262",0.12,1.24,-1.12,"TMEM262",5984
"COX17",2.07,3.19,-1.12,"COX17",5985
"RNF41",2.4,3.52,-1.12,"RNF41",5986
"EMC8",1.77,2.89,-1.12,"EMC8",5987
"CACFD1",0.44,1.56,-1.12,"CACFD1",5988
"SLC38A10",2.21,3.33,-1.12,"SLC38A10",5989
"CRMP1",0.19,1.31,-1.12,"CRMP1",5990
"ASB6",1.29,2.41,-1.12,"ASB6",5991
"CRYGS",0.25,1.37,-1.12,"CRYGS",5992
"CYP51A1",1.75,2.87,-1.12,"CYP51A1",5993
"MON1B",2.03,3.15,-1.12,"MON1B",5994
"GTPBP4",2.46,3.58,-1.12,"GTPBP4",5995
"ATXN10",3.74,4.86,-1.12,"ATXN10",5996
"SH2B1",0.68,1.8,-1.12,"SH2B1",5997
"PTCD1",0.84,1.96,-1.12,"PTCD1",5998
"FAM102B",0.45,1.57,-1.12,"FAM102B",5999
"GPRIN3",1.87,2.99,-1.12,"GPRIN3",6000
"GRK6",1.38,2.5,-1.12,"GRK6",6001
"HOXB2",1.73,2.85,-1.12,"HOXB2",6002
"ANKRD42",0.64,1.76,-1.12,"ANKRD42",6003
"LRCH4",2.29,3.41,-1.12,"LRCH4",6004
"NONO",4.63,5.75,-1.12,"NONO",6005
"TRMT13",2.31,3.43,-1.12,"TRMT13",6006
"AUH",2.1,3.22,-1.12,"AUH",6007
"NRDE2",1.08,2.2,-1.12,"NRDE2",6008
"DPPA4",0.43,1.55,-1.12,"DPPA4",6009
"CCL28",1.06,2.18,-1.12,"CCL28",6010
"ERMN",0.63,1.75,-1.12,"ERMN",6011
"RPL7A",6.24,7.36,-1.12,"RPL7A",6012
"SDHA",4.26,5.38,-1.12,"SDHA",6013
"SMIM10",0,1.12,-1.12,"SMIM10",6014
"PYCRL",0.74,1.86,-1.12,"PYCRL",6015
"TAF12",2.95,4.07,-1.12,"TAF12",6016
"ZFY",1,2.12,-1.12,"ZFY",6017
"MFSD11",2.57,3.69,-1.12,"MFSD11",6018
