"","min_2","max_other","target_score","gene","rank"
"HIST1H3I",0.18,1,-0.82,"HIST1H3I",8531
"MED12L",0.07,0.89,-0.82,"MED12L",8532
"MYBBP1A",1.49,2.31,-0.82,"MYBBP1A",8533
"PIGB",1.86,2.68,-0.82,"PIGB",8534
"PSMC1",1.16,1.98,-0.82,"PSMC1",8535
"RYR1",1.66,2.48,-0.82,"RYR1",8536
"SCFD2",1.04,1.86,-0.82,"SCFD2",8537
"SPSB2",1.26,2.08,-0.82,"SPSB2",8538
"TMEM8B",0.52,1.34,-0.82,"TMEM8B",8539
"TRAF6",1.22,2.04,-0.82,"TRAF6",8540
"UVSSA",0.8,1.62,-0.82,"UVSSA",8541
"ZNF19",0.26,1.08,-0.82,"ZNF19",8542
"ZNF846",0.53,1.35,-0.82,"ZNF846",8543
"AFTPH",3.58,4.4,-0.82,"AFTPH",8544
"ARPC3",5.93,6.75,-0.82,"ARPC3",8545
"CDC27",3.11,3.93,-0.82,"CDC27",8546
"COMMD6",5.6,6.42,-0.82,"COMMD6",8547
"GPATCH8",3.59,4.41,-0.82,"GPATCH8",8548
"MAN2B2",3.21,4.03,-0.82,"MAN2B2",8549
"MCM3",3.5,4.32,-0.82,"MCM3",8550
"RBM12B",1.88,2.7,-0.82,"RBM12B",8551
"RBM38",3.05,3.87,-0.82,"RBM38",8552
"RPL37",9.04,9.86,-0.82,"RPL37",8553
"RPS4X",8.11,8.93,-0.82,"RPS4X",8554
"SLC35D2",2.92,3.74,-0.82,"SLC35D2",8555
"SMG5",2.38,3.2,-0.82,"SMG5",8556
"TNKS2",2.55,3.37,-0.82,"TNKS2",8557
"NEDD8",4.73,5.56,-0.829999999999999,"NEDD8",8558
"ABHD14B",3.43,4.26,-0.83,"ABHD14B",8559
"BCCIP",3.22,4.05,-0.83,"BCCIP",8560
"DOK2",3.97,4.8,-0.83,"DOK2",8561
"IKZF4",2.45,3.28,-0.83,"IKZF4",8562
"LSM4",3.47,4.3,-0.83,"LSM4",8563
"UPF1",2.93,3.76,-0.83,"UPF1",8564
"AMPD2",1.57,2.4,-0.83,"AMPD2",8565
"C12orf73",1.49,2.32,-0.83,"C12orf73",8566
"CXorf65",1.24,2.07,-0.83,"CXorf65",8567
"DDX11",1.07,1.9,-0.83,"DDX11",8568
"KIF14",1.51,2.34,-0.83,"KIF14",8569
"L3MBTL2",1.74,2.57,-0.83,"L3MBTL2",8570
"RNF41",1.72,2.55,-0.83,"RNF41",8571
"TTLL7",0.34,1.17,-0.83,"TTLL7",8572
"TUT1",1.09,1.92,-0.83,"TUT1",8573
"ZNF274",1.93,2.76,-0.83,"ZNF274",8574
"BTNL8",0.15,0.98,-0.83,"BTNL8",8575
"C10orf95",0.05,0.88,-0.83,"C10orf95",8576
"CCDC73",0.13,0.96,-0.83,"CCDC73",8577
"CKB",0.12,0.95,-0.83,"CKB",8578
"DLL1",0.01,0.84,-0.83,"DLL1",8579
"GPX2",0.02,0.85,-0.83,"GPX2",8580
"KIAA2022",0,0.83,-0.83,"KIAA2022",8581
"LY6K",0.03,0.86,-0.83,"LY6K",8582
"PLS3",0.4,1.23,-0.83,"PLS3",8583
"PXDNL",0,0.83,-0.83,"PXDNL",8584
"TMEM132E",0,0.83,-0.83,"TMEM132E",8585
"TREML1",0,0.83,-0.83,"TREML1",8586
"ZNF485",0.38,1.21,-0.83,"ZNF485",8587
"ZNF621",0.88,1.71,-0.83,"ZNF621",8588
"AC010642.1",0.19,1.02,-0.83,"AC010642.1",8589
"AP2M1",4.29,5.12,-0.83,"AP2M1",8590
"ASB1",1.6,2.43,-0.83,"ASB1",8591
"BEX1",0.22,1.05,-0.83,"BEX1",8592
"C1orf27",1.92,2.75,-0.83,"C1orf27",8593
"CCDC146",1.75,2.58,-0.83,"CCDC146",8594
"CDK11B",2.12,2.95,-0.83,"CDK11B",8595
"CETN2",1.77,2.6,-0.83,"CETN2",8596
"DNAJC9",3.16,3.99,-0.83,"DNAJC9",8597
"DNTTIP2",3.83,4.66,-0.83,"DNTTIP2",8598
"DUSP16",2.31,3.14,-0.83,"DUSP16",8599
"FAU",7.4,8.23,-0.83,"FAU",8600
"GBE1",0.94,1.77,-0.83,"GBE1",8601
"HDDC3",1.83,2.66,-0.83,"HDDC3",8602
"HHAT",0.1,0.93,-0.83,"HHAT",8603
"IK",4.51,5.34,-0.83,"IK",8604
"KRTCAP3",0.25,1.08,-0.83,"KRTCAP3",8605
"LARP4B",2.71,3.54,-0.83,"LARP4B",8606
"MAPK3",2.38,3.21,-0.83,"MAPK3",8607
"MCF2L",0.06,0.89,-0.83,"MCF2L",8608
"NCKAP1L",3.63,4.46,-0.83,"NCKAP1L",8609
"PEBP1",4.96,5.79,-0.83,"PEBP1",8610
"PJA2",3.84,4.67,-0.83,"PJA2",8611
"POMP",4.62,5.45,-0.83,"POMP",8612
"PRPSAP2",2.1,2.93,-0.83,"PRPSAP2",8613
"R3HCC1",2.29,3.12,-0.83,"R3HCC1",8614
"RBM22",3.14,3.97,-0.83,"RBM22",8615
"RPF1",3.59,4.42,-0.83,"RPF1",8616
"RRS1",1.81,2.64,-0.83,"RRS1",8617
"RYBP",3.01,3.84,-0.83,"RYBP",8618
"SAC3D1",1.52,2.35,-0.83,"SAC3D1",8619
"SETX",4.58,5.41,-0.83,"SETX",8620
"ST8SIA6",0.07,0.9,-0.83,"ST8SIA6",8621
"STX6",2.69,3.52,-0.83,"STX6",8622
"TMCO1",4.7,5.53,-0.83,"TMCO1",8623
"TMSB4Y",0.06,0.89,-0.83,"TMSB4Y",8624
"TRUB1",1.29,2.12,-0.83,"TRUB1",8625
"TVP23C",0.94,1.77,-0.83,"TVP23C",8626
"UBE2R2",3.74,4.57,-0.83,"UBE2R2",8627
"ZBTB45",1.19,2.02,-0.83,"ZBTB45",8628
"ZFP37",0.08,0.91,-0.83,"ZFP37",8629
"ZNF518A",2.01,2.84,-0.83,"ZNF518A",8630
"RCAN1",1.41,2.24,-0.83,"RCAN1",8631
"TMOD3",3.68,4.52,-0.839999999999999,"TMOD3",8632
"AASDHPPT",2.6,3.44,-0.84,"AASDHPPT",8633
"ABCA7",1.67,2.51,-0.84,"ABCA7",8634
"APC",2.56,3.4,-0.84,"APC",8635
"BROX",2.95,3.79,-0.84,"BROX",8636
"CBFA2T2",1.92,2.76,-0.84,"CBFA2T2",8637
"CD44",5.54,6.38,-0.84,"CD44",8638
"CDK2AP2",4.18,5.02,-0.84,"CDK2AP2",8639
"CINP",2.02,2.86,-0.84,"CINP",8640
"DDX19B",2.37,3.21,-0.84,"DDX19B",8641
"ESF1",3.08,3.92,-0.84,"ESF1",8642
"FAM89A",0.81,1.65,-0.84,"FAM89A",8643
"FBXL18",4.55,5.39,-0.84,"FBXL18",8644
"GNAS",7.4,8.24,-0.84,"GNAS",8645
"GOLT1B",2.33,3.17,-0.84,"GOLT1B",8646
"HEATR6",1.19,2.03,-0.84,"HEATR6",8647
"HINFP",1.44,2.28,-0.84,"HINFP",8648
"IFT27",2.21,3.05,-0.84,"IFT27",8649
"INPP1",2.22,3.06,-0.84,"INPP1",8650
"JMY",2.21,3.05,-0.84,"JMY",8651
"MACF1",4.92,5.76,-0.84,"MACF1",8652
"MFSD6",3.45,4.29,-0.84,"MFSD6",8653
"MPDU1",2.12,2.96,-0.84,"MPDU1",8654
"NFX1",2.99,3.83,-0.84,"NFX1",8655
"NSL1",2.22,3.06,-0.84,"NSL1",8656
"PANK4",1.75,2.59,-0.84,"PANK4",8657
"RANGAP1",2.43,3.27,-0.84,"RANGAP1",8658
"SOAT1",2.64,3.48,-0.84,"SOAT1",8659
"SPAG5",1.11,1.95,-0.84,"SPAG5",8660
"STAU2",2.45,3.29,-0.84,"STAU2",8661
"TIPARP",2.27,3.11,-0.84,"TIPARP",8662
"UBE2L3",4.08,4.92,-0.84,"UBE2L3",8663
"ZBTB5",1.17,2.01,-0.84,"ZBTB5",8664
"ZNF511",2.17,3.01,-0.84,"ZNF511",8665
"ZNF605",1.1,1.94,-0.84,"ZNF605",8666
"ZNF831",2.89,3.73,-0.84,"ZNF831",8667
"ARMCX4",0.17,1.01,-0.84,"ARMCX4",8668
"BDKRB2",0,0.84,-0.84,"BDKRB2",8669
"CAMP",0,0.84,-0.84,"CAMP",8670
"CNNM2",0.87,1.71,-0.84,"CNNM2",8671
"COL24A1",0,0.84,-0.84,"COL24A1",8672
"COL5A2",0.01,0.85,-0.84,"COL5A2",8673
"ECE2",0.61,1.45,-0.84,"ECE2",8674
"FOXD3",0.03,0.87,-0.84,"FOXD3",8675
"GGT7",0.15,0.99,-0.84,"GGT7",8676
"IL12A",0.03,0.87,-0.84,"IL12A",8677
"KCNJ15",0,0.84,-0.84,"KCNJ15",8678
"MMP11",0.01,0.85,-0.84,"MMP11",8679
"MPP2",0.01,0.85,-0.84,"MPP2",8680
"MTMR8",0.17,1.01,-0.84,"MTMR8",8681
"OVGP1",0.16,1,-0.84,"OVGP1",8682
"PLXDC1",0.65,1.49,-0.84,"PLXDC1",8683
"PNMT",0,0.84,-0.84,"PNMT",8684
"SCUBE1",0.12,0.96,-0.84,"SCUBE1",8685
"SNED1",0.04,0.88,-0.84,"SNED1",8686
"STON2",0.01,0.85,-0.84,"STON2",8687
"WDR47",0.82,1.66,-0.84,"WDR47",8688
"FAM219A",0.97,1.81,-0.84,"FAM219A",8689
"FN3K",0.07,0.91,-0.84,"FN3K",8690
"GTF3C4",1.8,2.64,-0.84,"GTF3C4",8691
"HSPA1L",0.96,1.8,-0.84,"HSPA1L",8692
"MFSD11",1.8,2.64,-0.84,"MFSD11",8693
"NOD1",1.22,2.06,-0.84,"NOD1",8694
"PLA2G12A",1.43,2.27,-0.84,"PLA2G12A",8695
"PRR12",1.22,2.06,-0.84,"PRR12",8696
"RGPD5",0.28,1.12,-0.84,"RGPD5",8697
"SRRD",1.78,2.62,-0.84,"SRRD",8698
"STXBP5",1.16,2,-0.84,"STXBP5",8699
"TPRA1",1.43,2.27,-0.84,"TPRA1",8700
"ZBTB14",1.72,2.56,-0.84,"ZBTB14",8701
"DCTN5",2.36,3.2,-0.84,"DCTN5",8702
"EHMT1",2.51,3.35,-0.84,"EHMT1",8703
"FBXL5",2.82,3.66,-0.84,"FBXL5",8704
"FNBP4",3.73,4.57,-0.84,"FNBP4",8705
"MARK3",3.35,4.19,-0.84,"MARK3",8706
"RFX5",3.32,4.16,-0.84,"RFX5",8707
"RNF149",3.65,4.49,-0.84,"RNF149",8708
"ACTG1",8.4,9.25,-0.85,"ACTG1",8709
"CSGALNACT2",2.72,3.57,-0.85,"CSGALNACT2",8710
"EMC4",3.96,4.81,-0.85,"EMC4",8711
"HMCES",2.95,3.8,-0.85,"HMCES",8712
"MAP2K1",3.21,4.06,-0.85,"MAP2K1",8713
"MIF4GD",2.24,3.09,-0.85,"MIF4GD",8714
"NAA10",2.95,3.8,-0.85,"NAA10",8715
"OSTM1",2.72,3.57,-0.85,"OSTM1",8716
"RBL2",4.25,5.1,-0.85,"RBL2",8717
"TACC1",4.44,5.29,-0.85,"TACC1",8718
"TBC1D2B",2.74,3.59,-0.85,"TBC1D2B",8719
"CALD1",0.53,1.38,-0.85,"CALD1",8720
"CYTH3",1.1,1.95,-0.85,"CYTH3",8721
"MAP4K3",1.08,1.93,-0.85,"MAP4K3",8722
"NOXA1",0.3,1.15,-0.85,"NOXA1",8723
"SULT1A4",0.79,1.64,-0.85,"SULT1A4",8724
"SYNJ1",1.51,2.36,-0.85,"SYNJ1",8725
"TUBE1",1.06,1.91,-0.85,"TUBE1",8726
"ANGEL1",0.61,1.46,-0.85,"ANGEL1",8727
"CCDC85C",0.4,1.25,-0.85,"CCDC85C",8728
"CHST7",0.87,1.72,-0.85,"CHST7",8729
"DIXDC1",0.84,1.69,-0.85,"DIXDC1",8730
"EBLN2",0.35,1.2,-0.85,"EBLN2",8731
"EFEMP1",0,0.85,-0.85,"EFEMP1",8732
"ENDOV",0.84,1.69,-0.85,"ENDOV",8733
"FAM72B",0.38,1.23,-0.85,"FAM72B",8734
"FRMD6",0.11,0.96,-0.85,"FRMD6",8735
"ICA1L",0.63,1.48,-0.85,"ICA1L",8736
"IFT46",0.93,1.78,-0.85,"IFT46",8737
"KBTBD6",0.83,1.68,-0.85,"KBTBD6",8738
"LINGO4",0,0.85,-0.85,"LINGO4",8739
"LTK",0.05,0.9,-0.85,"LTK",8740
"MST1",0.02,0.87,-0.85,"MST1",8741
"SEMA6B",0.01,0.86,-0.85,"SEMA6B",8742
"SGSM1",0.14,0.99,-0.85,"SGSM1",8743
"SLC4A8",0.4,1.25,-0.85,"SLC4A8",8744
"SPON1",0.04,0.89,-0.85,"SPON1",8745
"STRADA",0.11,0.96,-0.85,"STRADA",8746
"ZNF695",0.02,0.87,-0.85,"ZNF695",8747
"C1orf35",2.27,3.12,-0.85,"C1orf35",8748
"CDC42EP4",0.07,0.92,-0.85,"CDC42EP4",8749
"CNST",2.11,2.96,-0.85,"CNST",8750
"DCAF4",0.5,1.35,-0.85,"DCAF4",8751
"DCP1A",2.98,3.83,-0.85,"DCP1A",8752
"FAM219B",2.35,3.2,-0.85,"FAM219B",8753
"FDFT1",3.72,4.57,-0.85,"FDFT1",8754
"GATAD2A",3.15,4,-0.85,"GATAD2A",8755
"HAUS6",2.33,3.18,-0.85,"HAUS6",8756
"HSPA2",0.2,1.05,-0.85,"HSPA2",8757
"HSPBP1",1.62,2.47,-0.85,"HSPBP1",8758
"KLHL18",1.44,2.29,-0.85,"KLHL18",8759
"M6PR",3.56,4.41,-0.85,"M6PR",8760
"MED8",2.64,3.49,-0.85,"MED8",8761
"MYO9B",3.31,4.16,-0.85,"MYO9B",8762
"NDC80",2.37,3.22,-0.85,"NDC80",8763
"NGDN",2.02,2.87,-0.85,"NGDN",8764
"NUTF2",3.18,4.03,-0.85,"NUTF2",8765
"PDDC1",1.65,2.5,-0.85,"PDDC1",8766
"PMVK",2.56,3.41,-0.85,"PMVK",8767
"PRSS27",0.23,1.08,-0.85,"PRSS27",8768
"SPDYA",0.94,1.79,-0.85,"SPDYA",8769
"SPSB3",2.54,3.39,-0.85,"SPSB3",8770
"TBC1D5",2.98,3.83,-0.85,"TBC1D5",8771
"TMEM135",0.98,1.83,-0.85,"TMEM135",8772
"TRIP11",3.43,4.28,-0.85,"TRIP11",8773
"TTC7A",2.34,3.19,-0.85,"TTC7A",8774
"UROS",2.67,3.52,-0.85,"UROS",8775
"ZDHHC20",1.9,2.75,-0.85,"ZDHHC20",8776
"MYCBP2",4.84,5.69,-0.850000000000001,"MYCBP2",8777
"GIMAP2",3.45,4.31,-0.859999999999999,"GIMAP2",8778
"PSMA5",4.65,5.51,-0.859999999999999,"PSMA5",8779
"RPL29",6.95,7.81,-0.859999999999999,"RPL29",8780
"RPS29",9.33,10.19,-0.859999999999999,"RPS29",8781
"VTI1B",3.99,4.85,-0.859999999999999,"VTI1B",8782
"ZFP36L1",6.82,7.68,-0.859999999999999,"ZFP36L1",8783
"ATP13A2",1.56,2.42,-0.86,"ATP13A2",8784
"ATXN2L",3.18,4.04,-0.86,"ATXN2L",8785
"BAG1",2.91,3.77,-0.86,"BAG1",8786
"BCAP31",3.85,4.71,-0.86,"BCAP31",8787
"CAPN10",1.15,2.01,-0.86,"CAPN10",8788
"DCAF11",3.1,3.96,-0.86,"DCAF11",8789
"IKZF5",1.15,2.01,-0.86,"IKZF5",8790
"ING5",1.83,2.69,-0.86,"ING5",8791
"KLHL22",0.78,1.64,-0.86,"KLHL22",8792
"KTI12",1.11,1.97,-0.86,"KTI12",8793
"MAP2K4",2.24,3.1,-0.86,"MAP2K4",8794
"SH2D3A",1.5,2.36,-0.86,"SH2D3A",8795
"SMARCD1",2.66,3.52,-0.86,"SMARCD1",8796
"TMED3",2.54,3.4,-0.86,"TMED3",8797
"TMEM60",2.19,3.05,-0.86,"TMEM60",8798
"ABLIM3",0.02,0.88,-0.86,"ABLIM3",8799
"ARNT2",0.11,0.97,-0.86,"ARNT2",8800
"ARRDC5",0.38,1.24,-0.86,"ARRDC5",8801
"ASAP2",0.03,0.89,-0.86,"ASAP2",8802
"CCDC157",0.17,1.03,-0.86,"CCDC157",8803
"FAM124B",0,0.86,-0.86,"FAM124B",8804
"GLIS3",0,0.86,-0.86,"GLIS3",8805
"GNB3",0,0.86,-0.86,"GNB3",8806
"LRP11",0.05,0.91,-0.86,"LRP11",8807
"LURAP1",0,0.86,-0.86,"LURAP1",8808
"P2RY1",0.13,0.99,-0.86,"P2RY1",8809
"TMEM169",0.36,1.22,-0.86,"TMEM169",8810
"ZNF624",0.67,1.53,-0.86,"ZNF624",8811
"ZNF697",0,0.86,-0.86,"ZNF697",8812
"ARHGAP11B",1.16,2.02,-0.86,"ARHGAP11B",8813
"C18orf8",1.97,2.83,-0.86,"C18orf8",8814
"CCRL2",1.55,2.41,-0.86,"CCRL2",8815
"ECT2",0.99,1.85,-0.86,"ECT2",8816
"EME2",0.41,1.27,-0.86,"EME2",8817
"GEMIN5",1.3,2.16,-0.86,"GEMIN5",8818
"GGA1",1.97,2.83,-0.86,"GGA1",8819
"HIST1H2AG",1.16,2.02,-0.86,"HIST1H2AG",8820
"LCOR",1.91,2.77,-0.86,"LCOR",8821
"MAP2K7",1.61,2.47,-0.86,"MAP2K7",8822
"NRSN2",0.2,1.06,-0.86,"NRSN2",8823
"POC5",1.68,2.54,-0.86,"POC5",8824
"PRKCZ",1.49,2.35,-0.86,"PRKCZ",8825
"PRMT7",1.72,2.58,-0.86,"PRMT7",8826
"SPAG6",0.23,1.09,-0.86,"SPAG6",8827
"ZNF493",0.98,1.84,-0.86,"ZNF493",8828
"ACP1",3.83,4.69,-0.86,"ACP1",8829
"BIN1",4.06,4.92,-0.86,"BIN1",8830
"BLCAP",2.59,3.45,-0.86,"BLCAP",8831
"H2AFV",4.76,5.62,-0.86,"H2AFV",8832
"HPS3",2.34,3.2,-0.86,"HPS3",8833
"TXNL4A",3.8,4.66,-0.86,"TXNL4A",8834
"IFITM1",7.5,8.37,-0.869999999999999,"IFITM1",8835
"LAMTOR2",2.95,3.82,-0.87,"LAMTOR2",8836
"MYLIP",2.64,3.51,-0.87,"MYLIP",8837
"POLE3",3.56,4.43,-0.87,"POLE3",8838
"POLR2G",3.64,4.51,-0.87,"POLR2G",8839
"PPM1M",3.56,4.43,-0.87,"PPM1M",8840
"SLC3A2",3.56,4.43,-0.87,"SLC3A2",8841
"ZFAND6",2.97,3.84,-0.87,"ZFAND6",8842
"ZNF480",2.43,3.3,-0.87,"ZNF480",8843
"C12orf60",0.31,1.18,-0.87,"C12orf60",8844
"CRY2",1.22,2.09,-0.87,"CRY2",8845
"EPG5",1.93,2.8,-0.87,"EPG5",8846
"FOXK1",1.7,2.57,-0.87,"FOXK1",8847
"GAMT",1.18,2.05,-0.87,"GAMT",8848
"INTS2",1.49,2.36,-0.87,"INTS2",8849
"MBTPS2",1.11,1.98,-0.87,"MBTPS2",8850
"MIEF2",1.03,1.9,-0.87,"MIEF2",8851
"P2RY11",1.45,2.32,-0.87,"P2RY11",8852
"RPGR",1.01,1.88,-0.87,"RPGR",8853
"STMN3",1.89,2.76,-0.87,"STMN3",8854
"THAP2",1.28,2.15,-0.87,"THAP2",8855
"TMEM200A",0.77,1.64,-0.87,"TMEM200A",8856
"USP5",1.41,2.28,-0.87,"USP5",8857
"ZNF606",0.56,1.43,-0.87,"ZNF606",8858
"ADCY1",0,0.87,-0.87,"ADCY1",8859
"ANKRD29",0.02,0.89,-0.87,"ANKRD29",8860
"APBB2",0.03,0.9,-0.87,"APBB2",8861
"BEGAIN",0,0.87,-0.87,"BEGAIN",8862
"COLEC10",0,0.87,-0.87,"COLEC10",8863
"DSC1",0.02,0.89,-0.87,"DSC1",8864
"EXTL3",0.84,1.71,-0.87,"EXTL3",8865
"FGF11",0,0.87,-0.87,"FGF11",8866
"GNAZ",0.04,0.91,-0.87,"GNAZ",8867
"KRT86",0.89,1.76,-0.87,"KRT86",8868
"NAP1L3",0.16,1.03,-0.87,"NAP1L3",8869
"PIEZO2",0,0.87,-0.87,"PIEZO2",8870
"PRKAA2",0.08,0.95,-0.87,"PRKAA2",8871
"TRMT61A",0.68,1.55,-0.87,"TRMT61A",8872
"WDR4",0.83,1.7,-0.87,"WDR4",8873
"ZNF546",0.37,1.24,-0.87,"ZNF546",8874
"AMD1",3.38,4.25,-0.87,"AMD1",8875
"AP4B1",1.87,2.74,-0.87,"AP4B1",8876
"APOBEC3H",2.59,3.46,-0.87,"APOBEC3H",8877
"C1orf52",1.83,2.7,-0.87,"C1orf52",8878
"C20orf194",1.29,2.16,-0.87,"C20orf194",8879
"CAPN2",4.78,5.65,-0.87,"CAPN2",8880
"CAPZB",4.93,5.8,-0.87,"CAPZB",8881
"CD320",2.13,3,-0.87,"CD320",8882
"DESI1",2.81,3.68,-0.87,"DESI1",8883
"DLGAP5",1.63,2.5,-0.87,"DLGAP5",8884
"EXOC4",2.52,3.39,-0.87,"EXOC4",8885
"FANCL",1.73,2.6,-0.87,"FANCL",8886
"GFOD2",1.37,2.24,-0.87,"GFOD2",8887
"IRF3",3.29,4.16,-0.87,"IRF3",8888
"LDLR",1.65,2.52,-0.87,"LDLR",8889
"MAP3K3",2.5,3.37,-0.87,"MAP3K3",8890
"MAP3K6",0.95,1.82,-0.87,"MAP3K6",8891
"MOCS2",2.04,2.91,-0.87,"MOCS2",8892
"MYO1C",2.17,3.04,-0.87,"MYO1C",8893
"NCOA1",4.14,5.01,-0.87,"NCOA1",8894
"NR1H2",2.88,3.75,-0.87,"NR1H2",8895
"PCSK7",3.49,4.36,-0.87,"PCSK7",8896
"PITPNC1",3.13,4,-0.87,"PITPNC1",8897
"PRSS36",0.19,1.06,-0.87,"PRSS36",8898
"PSMB9",5.34,6.21,-0.87,"PSMB9",8899
"PTAR1",2.12,2.99,-0.87,"PTAR1",8900
"RBBP9",1.29,2.16,-0.87,"RBBP9",8901
"RPL12",7.7,8.57,-0.87,"RPL12",8902
"RPL18",7.62,8.49,-0.87,"RPL18",8903
"SUMO3",3.84,4.71,-0.87,"SUMO3",8904
"TFAP2A",0.21,1.08,-0.87,"TFAP2A",8905
"TOM1L2",1.31,2.18,-0.87,"TOM1L2",8906
"TULP4",2.19,3.06,-0.87,"TULP4",8907
"TXNDC9",2.5,3.37,-0.87,"TXNDC9",8908
"WBP2",3.21,4.08,-0.87,"WBP2",8909
"ZC3H11B",0.75,1.62,-0.87,"ZC3H11B",8910
"ZCRB1",4.36,5.23,-0.87,"ZCRB1",8911
"ZZEF1",2.55,3.42,-0.87,"ZZEF1",8912
"RBM5",3.57,4.44,-0.870000000000001,"RBM5",8913
"TRIM38",3.78,4.65,-0.870000000000001,"TRIM38",8914
"CAPNS1",5.36,6.24,-0.88,"CAPNS1",8915
"CCNB1",1.69,2.57,-0.88,"CCNB1",8916
"CEBPG",2.41,3.29,-0.88,"CEBPG",8917
"CENPJ",1.35,2.23,-0.88,"CENPJ",8918
"CNPPD1",2.92,3.8,-0.88,"CNPPD1",8919
"DDX21",4.4,5.28,-0.88,"DDX21",8920
"DDX42",3.41,4.29,-0.88,"DDX42",8921
"DYRK1B",1.13,2.01,-0.88,"DYRK1B",8922
"ENTPD4",2.16,3.04,-0.88,"ENTPD4",8923
"FAF1",2.68,3.56,-0.88,"FAF1",8924
"FAM228B",1.6,2.48,-0.88,"FAM228B",8925
"FKBP4",2.13,3.01,-0.88,"FKBP4",8926
"HS6ST1",0.56,1.44,-0.88,"HS6ST1",8927
"NARS",3.21,4.09,-0.88,"NARS",8928
"PEF1",2.54,3.42,-0.88,"PEF1",8929
"PHF7",0.77,1.65,-0.88,"PHF7",8930
"POR",2.02,2.9,-0.88,"POR",8931
"PPP2R5C",5.08,5.96,-0.88,"PPP2R5C",8932
"PURB",2.89,3.77,-0.88,"PURB",8933
"SLC10A3",1.33,2.21,-0.88,"SLC10A3",8934
"TCEANC",1.03,1.91,-0.88,"TCEANC",8935
"TMEM167B",2.67,3.55,-0.88,"TMEM167B",8936
"TOR1A",2.87,3.75,-0.88,"TOR1A",8937
"TRAIP",0.25,1.13,-0.88,"TRAIP",8938
"TRAPPC12",2.16,3.04,-0.88,"TRAPPC12",8939
"TTI2",1.54,2.42,-0.88,"TTI2",8940
"TUBGCP2",2.64,3.52,-0.88,"TUBGCP2",8941
"UGCG",3.24,4.12,-0.88,"UGCG",8942
"ZBED5",2.81,3.69,-0.88,"ZBED5",8943
"ZCCHC11",3.54,4.42,-0.88,"ZCCHC11",8944
"ZNF781",0.29,1.17,-0.88,"ZNF781",8945
"ABHD5",0.57,1.45,-0.88,"ABHD5",8946
"ANO5",0,0.88,-0.88,"ANO5",8947
"CLMP",0.03,0.91,-0.88,"CLMP",8948
"EPB41L1",0.02,0.9,-0.88,"EPB41L1",8949
"HIST1H4B",0.16,1.04,-0.88,"HIST1H4B",8950
"KL",0,0.88,-0.88,"KL",8951
"MDS2",0.13,1.01,-0.88,"MDS2",8952
"NCMAP",0,0.88,-0.88,"NCMAP",8953
"NYNRIN",0,0.88,-0.88,"NYNRIN",8954
"PTPRZ1",0.08,0.96,-0.88,"PTPRZ1",8955
"RASD1",0.39,1.27,-0.88,"RASD1",8956
"SIGLEC12",0.05,0.93,-0.88,"SIGLEC12",8957
"SLITRK4",0,0.88,-0.88,"SLITRK4",8958
"SYBU",0.01,0.89,-0.88,"SYBU",8959
"TRIM50",0,0.88,-0.88,"TRIM50",8960
"TTC28",0.03,0.91,-0.88,"TTC28",8961
"ALG11",0.49,1.37,-0.88,"ALG11",8962
"ANKS1A",1.39,2.27,-0.88,"ANKS1A",8963
"ARAP3",0.21,1.09,-0.88,"ARAP3",8964
"GBA2",1.64,2.52,-0.88,"GBA2",8965
"HDAC6",1.55,2.43,-0.88,"HDAC6",8966
"KAT5",1.55,2.43,-0.88,"KAT5",8967
"RFT1",1.24,2.12,-0.88,"RFT1",8968
"ZBTB41",0.94,1.82,-0.88,"ZBTB41",8969
"CWF19L1",2.03,2.91,-0.88,"CWF19L1",8970
"EAF1",2.03,2.91,-0.88,"EAF1",8971
"ELP2",2.86,3.74,-0.88,"ELP2",8972
"LRCH4",2.55,3.43,-0.88,"LRCH4",8973
"NRBF2",2.36,3.24,-0.88,"NRBF2",8974
"ORC3",2.28,3.16,-0.88,"ORC3",8975
"RER1",3.81,4.69,-0.88,"RER1",8976
"SPEN",3.53,4.41,-0.88,"SPEN",8977
"TMEM106C",2.78,3.66,-0.88,"TMEM106C",8978
"USP36",2.55,3.43,-0.88,"USP36",8979
"WDR18",2.11,2.99,-0.88,"WDR18",8980
"POLR1D",4.35,5.23,-0.880000000000001,"POLR1D",8981
"RPL27A",8.53,9.41,-0.880000000000001,"RPL27A",8982
"WAC",5.06,5.94,-0.880000000000001,"WAC",8983
"C11orf54",2.2,3.09,-0.89,"C11orf54",8984
"CCZ1",2.89,3.78,-0.89,"CCZ1",8985
"CFLAR",5.29,6.18,-0.89,"CFLAR",8986
"DOCK10",3.49,4.38,-0.89,"DOCK10",8987
"FBL",4.4,5.29,-0.89,"FBL",8988
"GLO1",3.33,4.22,-0.89,"GLO1",8989
"OAS3",3.95,4.84,-0.89,"OAS3",8990
"UBE2M",2.93,3.82,-0.89,"UBE2M",8991
"ABHD6",1.45,2.34,-0.89,"ABHD6",8992
"C12orf49",1.34,2.23,-0.89,"C12orf49",8993
"COL8A1",0.06,0.95,-0.89,"COL8A1",8994
"CTD.2140B24.4",0.34,1.23,-0.89,"CTD.2140B24.4",8995
"EXTL2",0.55,1.44,-0.89,"EXTL2",8996
"LTBP4",1.68,2.57,-0.89,"LTBP4",8997
"NPTXR",0.31,1.2,-0.89,"NPTXR",8998
